source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_12_10,N_14_9,4.6032658991377335,4.7,4.7,4.7,4.7,4.7,4.7,7.18,7.18,8.29,8.29,5.52,5.52,5.52,5.52,5.52,5.52,7.73,8.84,8.84,7.73,4.97,4.97,4.97,4.97
N_12_10,N_10_10,5.1917960691160046,5.3,5.3,5.3,5.3,5.3,5.3,8.1,8.1,9.35,9.35,6.23,6.23,6.23,6.23,6.23,6.23,8.72,9.97,9.97,8.72,5.61,5.61,5.61,5.61
N_12_10,N_14_10,4.3628566327166,4.45,4.45,4.45,4.45,4.45,4.45,6.81,6.81,7.85,7.85,5.24,5.24,5.24,5.24,5.24,5.24,7.33,8.38,8.38,7.33,4.71,4.71,4.71,4.71
N_12_10,N_10_11,6.137255906468786,6.26,6.26,6.26,6.26,6.26,6.26,9.57,9.57,11.05,11.05,7.36,7.36,7.36,7.36,7.36,7.36,10.31,11.78,11.78,10.31,6.63,6.63,6.63,6.63
N_12_10,N_11_9,5.178107520763074,5.28,5.28,5.28,5.28,5.28,5.28,8.08,8.08,9.32,9.32,6.21,6.21,6.21,6.21,6.21,6.21,8.7,9.94,9.94,8.7,5.59,5.59,5.59,5.59
N_12_11,N_10_10,13.674919017875872,7.59,7.59,7.59,7.59,7.59,7.59,9.44,9.44,10.26,10.26,8.2,8.2,8.2,8.2,8.2,8.2,9.85,10.67,10.67,9.85,7.79,7.79,7.79,7.79
N_12_11,N_10_9,4.2054028393794844,4.29,4.29,4.29,4.29,4.29,4.29,6.56,6.56,7.57,7.57,5.05,5.05,5.05,5.05,5.05,5.05,7.07,8.07,8.07,7.07,4.54,4.54,4.54,4.54
N_12_11,N_9_11,3.000737361820868,3.06,3.06,3.06,3.06,3.06,3.06,4.68,4.68,5.4,5.4,3.6,3.6,3.6,3.6,3.6,3.6,5.04,5.76,5.76,5.04,3.24,3.24,3.24,3.24
N_12_11,N_12_12,11.718790747527203,6.5,6.5,6.5,6.5,6.5,6.5,8.09,8.09,8.79,8.79,7.03,7.03,7.03,7.03,7.03,7.03,8.44,9.14,9.14,8.44,6.68,6.68,6.68,6.68
N_12_11,N_14_9,3.78266648070996,3.86,3.86,3.86,3.86,3.86,3.86,5.9,5.9,6.81,6.81,4.54,4.54,4.54,4.54,4.54,4.54,6.35,7.26,7.26,6.35,4.09,4.09,4.09,4.09
N_12_11,N_14_13,5.281105631421406,5.39,5.39,5.39,5.39,5.39,5.39,8.24,8.24,9.51,9.51,6.34,6.34,6.34,6.34,6.34,6.34,8.87,10.14,10.14,8.87,5.7,5.7,5.7,5.7
N_12_12,N_10_14,10.742257111287074,5.96,5.96,5.96,5.96,5.96,5.96,7.41,7.41,8.06,8.06,6.45,6.45,6.45,6.45,6.45,6.45,7.73,8.38,8.38,7.73,6.12,6.12,6.12,6.12
N_12_12,N_12_11,11.718790747527203,6.5,6.5,6.5,6.5,6.5,6.5,8.09,8.09,8.79,8.79,7.03,7.03,7.03,7.03,7.03,7.03,8.44,9.14,9.14,8.44,6.68,6.68,6.68,6.68
N_12_12,N_12_10,5.847094606840301,5.96,5.96,5.96,5.96,5.96,5.96,9.12,9.12,10.52,10.52,7.02,7.02,7.02,7.02,7.02,7.02,9.82,11.23,11.23,9.82,6.31,6.31,6.31,6.31
N_12_13,N_11_11,1.7671339635498398,2.9,2.9,2.9,2.9,2.9,2.9,4.81,4.81,5.65,5.65,3.53,3.53,3.53,3.53,3.53,3.53,5.23,6.08,6.08,5.23,3.11,3.11,3.11,3.11
N_12_13,N_11_13,4.8856538196594235,4.98,4.98,4.98,4.98,4.98,4.98,7.62,7.62,8.79,8.79,5.86,5.86,5.86,5.86,5.86,5.86,8.21,9.38,9.38,8.21,5.28,5.28,5.28,5.28
N_12_13,N_10_14,13.64159130238733,7.57,7.57,7.57,7.57,7.57,7.57,9.41,9.41,10.23,10.23,8.18,8.18,8.18,8.18,8.18,8.18,9.82,10.64,10.64,9.82,7.78,7.78,7.78,7.78
N_12_13,N_13_15,1.8907810390655622,3.1,3.1,3.1,3.1,3.1,3.1,5.14,5.14,6.05,6.05,3.78,3.78,3.78,3.78,3.78,3.78,5.6,6.5,6.5,5.6,3.33,3.33,3.33,3.33
N_12_13,N_13_12,4.817577436846939,4.91,4.91,4.91,4.91,4.91,4.91,7.52,7.52,8.67,8.67,5.78,5.78,5.78,5.78,5.78,5.78,8.09,9.25,9.25,8.09,5.2,5.2,5.2,5.2
N_12_13,N_10_15,1.2694294356600526,2.08,2.08,2.08,2.08,2.08,2.08,3.45,3.45,4.06,4.06,2.54,2.54,2.54,2.54,2.54,2.54,3.76,4.37,4.37,3.76,2.23,2.23,2.23,2.23
N_12_13,N_11_14,3.029719965992525,3.09,3.09,3.09,3.09,3.09,3.09,4.73,4.73,5.45,5.45,3.64,3.64,3.64,3.64,3.64,3.64,5.09,5.82,5.82,5.09,3.27,3.27,3.27,3.27
N_12_14,N_14_16,5.654947756541104,5.77,5.77,5.77,5.77,5.77,5.77,8.82,8.82,10.18,10.18,6.79,6.79,6.79,6.79,6.79,6.79,9.5,10.86,10.86,9.5,6.11,6.11,6.11,6.11
N_12_14,N_13_15,5.1567888497739505,5.26,5.26,5.26,5.26,5.26,5.26,8.04,8.04,9.28,9.28,6.19,6.19,6.19,6.19,6.19,6.19,8.66,9.9,9.9,8.66,5.57,5.57,5.57,5.57
N_12_14,N_14_12,6.614341090427224,6.75,6.75,6.75,6.75,6.75,6.75,10.32,10.32,11.91,11.91,7.94,7.94,7.94,7.94,7.94,7.94,11.11,12.7,12.7,11.11,7.14,7.14,7.14,7.14
N_12_14,N_13_12,11.178243403052104,6.2,6.2,6.2,6.2,6.2,6.2,7.71,7.71,8.38,8.38,6.71,6.71,6.71,6.71,6.71,6.71,8.05,8.72,8.72,8.05,6.37,6.37,6.37,6.37
N_12_14,N_10_14,4.326055956513169,4.41,4.41,4.41,4.41,4.41,4.41,6.75,6.75,7.79,7.79,5.19,5.19,5.19,5.19,5.19,5.19,7.27,8.31,8.31,7.27,4.67,4.67,4.67,4.67
N_12_15,N_11_14,14.311257528537789,7.94,7.94,7.94,7.94,7.94,7.94,9.87,9.87,10.73,10.73,8.59,8.59,8.59,8.59,8.59,8.59,10.3,11.16,11.16,10.3,8.16,8.16,8.16,8.16
N_12_15,N_11_17,5.94770216058558,6.07,6.07,6.07,6.07,6.07,6.07,9.28,9.28,10.71,10.71,7.14,7.14,7.14,7.14,7.14,7.14,9.99,11.42,11.42,9.99,6.42,6.42,6.42,6.42
N_12_15,N_12_18,9.966803520370421,5.53,5.53,5.53,5.53,5.53,5.53,6.88,6.88,7.48,7.48,5.98,5.98,5.98,5.98,5.98,5.98,7.18,7.77,7.77,7.18,5.68,5.68,5.68,5.68
N_12_15,N_12_13,8.780845830043782,4.87,4.87,4.87,4.87,4.87,4.87,6.06,6.06,6.59,6.59,5.27,5.27,5.27,5.27,5.27,5.27,6.32,6.85,6.85,6.32,5.01,5.01,5.01,5.01
N_12_15,N_15_15,3.6045424538599145,3.68,3.68,3.68,3.68,3.68,3.68,5.62,5.62,6.49,6.49,4.33,4.33,4.33,4.33,4.33,4.33,6.06,6.92,6.92,6.06,3.89,3.89,3.89,3.89
N_12_16,N_11_15,5.258680950571421,5.36,5.36,5.36,5.36,5.36,5.36,8.2,8.2,9.47,9.47,6.31,6.31,6.31,6.31,6.31,6.31,8.83,10.1,10.1,8.83,5.68,5.68,5.68,5.68
N_12_16,N_12_19,3.4639774576581477,3.53,3.53,3.53,3.53,3.53,3.53,5.4,5.4,6.24,6.24,4.16,4.16,4.16,4.16,4.16,4.16,5.82,6.65,6.65,5.82,3.74,3.74,3.74,3.74
N_12_16,N_11_17,4.205468519814796,4.29,4.29,4.29,4.29,4.29,4.29,6.56,6.56,7.57,7.57,5.05,5.05,5.05,5.05,5.05,5.05,7.07,8.07,8.07,7.07,4.54,4.54,4.54,4.54
N_12_16,N_10_16,5.130083329488674,5.23,5.23,5.23,5.23,5.23,5.23,8.0,8.0,9.23,9.23,6.16,6.16,6.16,6.16,6.16,6.16,8.62,9.85,9.85,8.62,5.54,5.54,5.54,5.54
N_12_16,N_14_14,4.8983583230562555,5.0,5.0,5.0,5.0,5.0,5.0,7.64,7.64,8.82,8.82,5.88,5.88,5.88,5.88,5.88,5.88,8.23,9.4,9.4,8.23,5.29,5.29,5.29,5.29
N_12_16,N_13_17,0.5237260801910193,0.86,0.86,0.86,0.86,0.86,0.86,1.42,1.42,1.68,1.68,1.05,1.05,1.05,1.05,1.05,1.05,1.55,1.8,1.8,1.55,0.92,0.92,0.92,0.92
N_12_16,N_11_18,5.7139736210015,5.83,5.83,5.83,5.83,5.83,5.83,8.91,8.91,10.29,10.29,6.86,6.86,6.86,6.86,6.86,6.86,9.6,10.97,10.97,9.6,6.17,6.17,6.17,6.17
N_12_16,N_15_16,3.16407046012176,3.23,3.23,3.23,3.23,3.23,3.23,4.94,4.94,5.7,5.7,3.8,3.8,3.8,3.8,3.8,3.8,5.32,6.08,6.08,5.32,3.42,3.42,3.42,3.42
N_12_17,N_11_15,1.294908296390949,2.12,2.12,2.12,2.12,2.12,2.12,3.52,3.52,4.14,4.14,2.59,2.59,2.59,2.59,2.59,2.59,3.83,4.45,4.45,3.83,2.28,2.28,2.28,2.28
N_12_17,N_10_15,6.326757999299525,6.45,6.45,6.45,6.45,6.45,6.45,9.87,9.87,11.39,11.39,7.59,7.59,7.59,7.59,7.59,7.59,10.63,12.15,12.15,10.63,6.83,6.83,6.83,6.83
N_12_17,N_14_17,8.727350993443256,4.84,4.84,4.84,4.84,4.84,4.84,6.02,6.02,6.55,6.55,5.24,5.24,5.24,5.24,5.24,5.24,6.28,6.81,6.81,6.28,4.97,4.97,4.97,4.97
N_12_17,N_10_18,9.983079133654183,5.54,5.54,5.54,5.54,5.54,5.54,6.89,6.89,7.49,7.49,5.99,5.99,5.99,5.99,5.99,5.99,7.19,7.79,7.79,7.19,5.69,5.69,5.69,5.69
N_12_17,N_14_18,8.64358897803853,4.8,4.8,4.8,4.8,4.8,4.8,5.96,5.96,6.48,6.48,5.19,5.19,5.19,5.19,5.19,5.19,6.22,6.74,6.74,6.22,4.93,4.93,4.93,4.93
N_12_17,N_9_17,6.341836548352978,6.47,6.47,6.47,6.47,6.47,6.47,9.89,9.89,11.42,11.42,7.61,7.61,7.61,7.61,7.61,7.61,10.65,12.18,12.18,10.65,6.85,6.85,6.85,6.85
N_12_18,N_10_16,8.436711659130403,4.68,4.68,4.68,4.68,4.68,4.68,5.82,5.82,6.33,6.33,5.06,5.06,5.06,5.06,5.06,5.06,6.07,6.58,6.58,6.07,4.81,4.81,4.81,4.81
N_12_18,N_13_18,1.0164772116483105,1.67,1.67,1.67,1.67,1.67,1.67,2.76,2.76,3.25,3.25,2.03,2.03,2.03,2.03,2.03,2.03,3.01,3.5,3.5,3.01,1.79,1.79,1.79,1.79
N_12_18,N_14_16,8.485789369360003,4.71,4.71,4.71,4.71,4.71,4.71,5.86,5.86,6.36,6.36,5.09,5.09,5.09,5.09,5.09,5.09,6.11,6.62,6.62,6.11,4.84,4.84,4.84,4.84
N_12_18,N_15_18,10.74844111687761,5.97,5.97,5.97,5.97,5.97,5.97,7.42,7.42,8.06,8.06,6.45,6.45,6.45,6.45,6.45,6.45,7.74,8.38,8.38,7.74,6.13,6.13,6.13,6.13
N_12_19,N_11_20,13.639678530903131,7.57,7.57,7.57,7.57,7.57,7.57,9.41,9.41,10.23,10.23,8.18,8.18,8.18,8.18,8.18,8.18,9.82,10.64,10.64,9.82,7.77,7.77,7.77,7.77
N_12_19,N_12_16,3.4639774576581477,3.53,3.53,3.53,3.53,3.53,3.53,5.4,5.4,6.24,6.24,4.16,4.16,4.16,4.16,4.16,4.16,5.82,6.65,6.65,5.82,3.74,3.74,3.74,3.74
N_12_19,N_13_19,12.90038639537108,7.16,7.16,7.16,7.16,7.16,7.16,8.9,8.9,9.68,9.68,7.74,7.74,7.74,7.74,7.74,7.74,9.29,10.06,10.06,9.29,7.35,7.35,7.35,7.35
N_12_2,N_10_1,6.183523558409709,6.31,6.31,6.31,6.31,6.31,6.31,9.65,9.65,11.13,11.13,7.42,7.42,7.42,7.42,7.42,7.42,10.39,11.87,11.87,10.39,6.68,6.68,6.68,6.68
N_12_2,N_10_2,13.996012898493973,7.77,7.77,7.77,7.77,7.77,7.77,9.66,9.66,10.5,10.5,8.4,8.4,8.4,8.4,8.4,8.4,10.08,10.92,10.92,10.08,7.98,7.98,7.98,7.98
N_12_2,N_11_4,12.200714730069125,6.77,6.77,6.77,6.77,6.77,6.77,8.42,8.42,9.15,9.15,7.32,7.32,7.32,7.32,7.32,7.32,8.78,9.52,9.52,8.78,6.95,6.95,6.95,6.95
N_12_2,N_14_1,6.413368313340113,6.54,6.54,6.54,6.54,6.54,6.54,10.0,10.0,11.54,11.54,7.7,7.7,7.7,7.7,7.7,7.7,10.77,12.31,12.31,10.77,6.93,6.93,6.93,6.93
N_12_2,N_11_2,2.0209061617628947,3.31,3.31,3.31,3.31,3.31,3.31,5.5,5.5,6.47,6.47,4.04,4.04,4.04,4.04,4.04,4.04,5.98,6.95,6.95,5.98,3.56,3.56,3.56,3.56
N_12_2,N_13_0,11.88132830169289,6.59,6.59,6.59,6.59,6.59,6.59,8.2,8.2,8.91,8.91,7.13,7.13,7.13,7.13,7.13,7.13,8.55,9.27,9.27,8.55,6.77,6.77,6.77,6.77
N_12_2,N_14_0,4.195481380697556,4.28,4.28,4.28,4.28,4.28,4.28,6.54,6.54,7.55,7.55,5.03,5.03,5.03,5.03,5.03,5.03,7.05,8.06,8.06,7.05,4.53,4.53,4.53,4.53
N_12_20,N_10_18,11.255659245418203,6.25,6.25,6.25,6.25,6.25,6.25,7.77,7.77,8.44,8.44,6.75,6.75,6.75,6.75,6.75,6.75,8.1,8.78,8.78,8.1,6.42,6.42,6.42,6.42
N_12_20,N_10_19,8.307301859922116,4.61,4.61,4.61,4.61,4.61,4.61,5.73,5.73,6.23,6.23,4.98,4.98,4.98,4.98,4.98,4.98,5.98,6.48,6.48,5.98,4.74,4.74,4.74,4.74
N_12_20,N_11_19,13.159785735589756,7.3,7.3,7.3,7.3,7.3,7.3,9.08,9.08,9.87,9.87,7.9,7.9,7.9,7.9,7.9,7.9,9.48,10.26,10.26,9.48,7.5,7.5,7.5,7.5
N_12_20,N_13_20,13.514449723415701,7.5,7.5,7.5,7.5,7.5,7.5,9.32,9.32,10.14,10.14,8.11,8.11,8.11,8.11,8.11,8.11,9.73,10.54,10.54,9.73,7.7,7.7,7.7,7.7
N_12_20,N_14_18,4.833481459024243,4.93,4.93,4.93,4.93,4.93,4.93,7.54,7.54,8.7,8.7,5.8,5.8,5.8,5.8,5.8,5.8,8.12,9.28,9.28,8.12,5.22,5.22,5.22,5.22
N_12_20,N_14_20,0.7979072591819092,1.31,1.31,1.31,1.31,1.31,1.31,2.17,2.17,2.55,2.55,1.6,1.6,1.6,1.6,1.6,1.6,2.36,2.74,2.74,2.36,1.4,1.4,1.4,1.4
N_12_20,N_11_22,0.5737553348460751,0.94,0.94,0.94,0.94,0.94,0.94,1.56,1.56,1.84,1.84,1.15,1.15,1.15,1.15,1.15,1.15,1.7,1.97,1.97,1.7,1.01,1.01,1.01,1.01
N_12_20,N_12_21,4.884878543233242,4.98,4.98,4.98,4.98,4.98,4.98,7.62,7.62,8.79,8.79,5.86,5.86,5.86,5.86,5.86,5.86,8.21,9.38,9.38,8.21,5.28,5.28,5.28,5.28
N_12_21,N_12_20,6.903413077714693,7.04,7.04,7.04,7.04,7.04,7.04,10.77,10.77,12.43,12.43,8.28,8.28,8.28,8.28,8.28,8.28,11.6,13.25,13.25,11.6,7.46,7.46,7.46,7.46
N_12_21,N_13_22,13.85498964602386,7.69,7.69,7.69,7.69,7.69,7.69,9.56,9.56,10.39,10.39,8.31,8.31,8.31,8.31,8.31,8.31,9.98,10.81,10.81,9.98,7.9,7.9,7.9,7.9
N_12_21,N_14_19,5.37234101216339,5.48,5.48,5.48,5.48,5.48,5.48,8.38,8.38,9.67,9.67,6.45,6.45,6.45,6.45,6.45,6.45,9.03,10.31,10.31,9.03,5.8,5.8,5.8,5.8
N_12_21,N_10_19,8.988657618335266,4.99,4.99,4.99,4.99,4.99,4.99,6.2,6.2,6.74,6.74,5.39,5.39,5.39,5.39,5.39,5.39,6.47,7.01,7.01,6.47,5.12,5.12,5.12,5.12
N_12_21,N_11_20,5.213630919605675,5.32,5.32,5.32,5.32,5.32,5.32,8.13,8.13,9.38,9.38,6.26,6.26,6.26,6.26,6.26,6.26,8.76,10.01,10.01,8.76,5.63,5.63,5.63,5.63
N_12_21,N_11_21,0.5813977887238693,0.95,0.95,0.95,0.95,0.95,0.95,1.58,1.58,1.86,1.86,1.16,1.16,1.16,1.16,1.16,1.16,1.72,2.0,2.0,1.72,1.02,1.02,1.02,1.02
N_12_21,N_11_22,1.724883010627792,2.83,2.83,2.83,2.83,2.83,2.83,4.69,4.69,5.52,5.52,3.45,3.45,3.45,3.45,3.45,3.45,5.11,5.93,5.93,5.11,3.04,3.04,3.04,3.04
N_12_21,N_12_18,11.408772323765294,6.33,6.33,6.33,6.33,6.33,6.33,7.87,7.87,8.56,8.56,6.85,6.85,6.85,6.85,6.85,6.85,8.21,8.9,8.9,8.21,6.5,6.5,6.5,6.5
N_12_22,N_11_24,8.050525895040373,4.47,4.47,4.47,4.47,4.47,4.47,5.55,5.55,6.04,6.04,4.83,4.83,4.83,4.83,4.83,4.83,5.8,6.28,6.28,5.8,4.59,4.59,4.59,4.59
N_12_22,N_11_23,3.7676114474984352,3.84,3.84,3.84,3.84,3.84,3.84,5.88,5.88,6.78,6.78,4.52,4.52,4.52,4.52,4.52,4.52,6.33,7.23,7.23,6.33,4.07,4.07,4.07,4.07
N_12_22,N_12_23,1.7378418797537878,2.85,2.85,2.85,2.85,2.85,2.85,4.73,4.73,5.56,5.56,3.48,3.48,3.48,3.48,3.48,3.48,5.14,5.98,5.98,5.14,3.06,3.06,3.06,3.06
N_12_22,N_14_20,1.5150815132152458,2.48,2.48,2.48,2.48,2.48,2.48,4.12,4.12,4.85,4.85,3.03,3.03,3.03,3.03,3.03,3.03,4.48,5.21,5.21,4.48,2.67,2.67,2.67,2.67
N_12_23,N_11_23,1.1504026333129576,1.89,1.89,1.89,1.89,1.89,1.89,3.13,3.13,3.68,3.68,2.3,2.3,2.3,2.3,2.3,2.3,3.41,3.96,3.96,3.41,2.02,2.02,2.02,2.02
N_12_23,N_10_21,0.8517752164311052,1.4,1.4,1.4,1.4,1.4,1.4,2.32,2.32,2.73,2.73,1.7,1.7,1.7,1.7,1.7,1.7,2.52,2.93,2.93,2.52,1.5,1.5,1.5,1.5
N_12_23,N_10_25,3.464260341848716,3.53,3.53,3.53,3.53,3.53,3.53,5.4,5.4,6.24,6.24,4.16,4.16,4.16,4.16,4.16,4.16,5.82,6.65,6.65,5.82,3.74,3.74,3.74,3.74
N_12_23,N_13_22,5.370826649062686,5.48,5.48,5.48,5.48,5.48,5.48,8.38,8.38,9.67,9.67,6.44,6.44,6.44,6.44,6.44,6.44,9.02,10.31,10.31,9.02,5.8,5.8,5.8,5.8
N_12_24,N_13_23,4.830960772032178,4.93,4.93,4.93,4.93,4.93,4.93,7.54,7.54,8.7,8.7,5.8,5.8,5.8,5.8,5.8,5.8,8.12,9.28,9.28,8.12,5.22,5.22,5.22,5.22
N_12_24,N_14_26,4.078778123921481,4.16,4.16,4.16,4.16,4.16,4.16,6.36,6.36,7.34,7.34,4.89,4.89,4.89,4.89,4.89,4.89,6.85,7.83,7.83,6.85,4.41,4.41,4.41,4.41
N_12_24,N_10_26,11.980660829078868,6.65,6.65,6.65,6.65,6.65,6.65,8.27,8.27,8.99,8.99,7.19,7.19,7.19,7.19,7.19,7.19,8.63,9.34,9.34,8.63,6.83,6.83,6.83,6.83
N_12_24,N_12_26,11.258740069047008,6.25,6.25,6.25,6.25,6.25,6.25,7.77,7.77,8.44,8.44,6.76,6.76,6.76,6.76,6.76,6.76,8.11,8.78,8.78,8.11,6.42,6.42,6.42,6.42
N_12_24,N_13_25,3.879414257002144,3.96,3.96,3.96,3.96,3.96,3.96,6.05,6.05,6.98,6.98,4.66,4.66,4.66,4.66,4.66,4.66,6.52,7.45,7.45,6.52,4.19,4.19,4.19,4.19
N_12_24,N_13_24,13.561957794919568,7.53,7.53,7.53,7.53,7.53,7.53,9.36,9.36,10.17,10.17,8.14,8.14,8.14,8.14,8.14,8.14,9.76,10.58,10.58,9.76,7.73,7.73,7.73,7.73
N_12_25,N_10_23,5.558587091134496,5.67,5.67,5.67,5.67,5.67,5.67,8.67,8.67,10.01,10.01,6.67,6.67,6.67,6.67,6.67,6.67,9.34,10.67,10.67,9.34,6.0,6.0,6.0,6.0
N_12_25,N_10_25,3.2180194068202055,3.28,3.28,3.28,3.28,3.28,3.28,5.02,5.02,5.79,5.79,3.86,3.86,3.86,3.86,3.86,3.86,5.41,6.18,6.18,5.41,3.48,3.48,3.48,3.48
N_12_25,N_11_26,5.198319778469987,5.3,5.3,5.3,5.3,5.3,5.3,8.11,8.11,9.36,9.36,6.24,6.24,6.24,6.24,6.24,6.24,8.73,9.98,9.98,8.73,5.61,5.61,5.61,5.61
N_12_25,N_14_24,1.9669526035876033,3.23,3.23,3.23,3.23,3.23,3.23,5.35,5.35,6.29,6.29,3.93,3.93,3.93,3.93,3.93,3.93,5.82,6.77,6.77,5.82,3.46,3.46,3.46,3.46
N_12_26,N_10_28,1.625367518954645,2.67,2.67,2.67,2.67,2.67,2.67,4.42,4.42,5.2,5.2,3.25,3.25,3.25,3.25,3.25,3.25,4.81,5.59,5.59,4.81,2.86,2.86,2.86,2.86
N_12_26,N_11_25,8.715914420595778,4.84,4.84,4.84,4.84,4.84,4.84,6.01,6.01,6.54,6.54,5.23,5.23,5.23,5.23,5.23,5.23,6.28,6.8,6.8,6.28,4.97,4.97,4.97,4.97
N_12_26,N_11_28,8.222720049299934,4.56,4.56,4.56,4.56,4.56,4.56,5.67,5.67,6.17,6.17,4.93,4.93,4.93,4.93,4.93,4.93,5.92,6.41,6.41,5.92,4.69,4.69,4.69,4.69
N_12_26,N_12_24,11.258740069047008,6.25,6.25,6.25,6.25,6.25,6.25,7.77,7.77,8.44,8.44,6.76,6.76,6.76,6.76,6.76,6.76,8.11,8.78,8.78,8.11,6.42,6.42,6.42,6.42
N_12_26,N_10_27,1.4275212849950045,2.34,2.34,2.34,2.34,2.34,2.34,3.88,3.88,4.57,4.57,2.86,2.86,2.86,2.86,2.86,2.86,4.23,4.91,4.91,4.23,2.51,2.51,2.51,2.51
N_12_27,N_11_27,14.290641309890297,7.93,7.93,7.93,7.93,7.93,7.93,9.86,9.86,10.72,10.72,8.57,8.57,8.57,8.57,8.57,8.57,10.29,11.15,11.15,10.29,8.15,8.15,8.15,8.15
N_12_27,N_14_25,4.861411500547333,4.96,4.96,4.96,4.96,4.96,4.96,7.58,7.58,8.75,8.75,5.83,5.83,5.83,5.83,5.83,5.83,8.17,9.33,9.33,8.17,5.25,5.25,5.25,5.25
N_12_27,N_10_26,5.592690633499338,5.7,5.7,5.7,5.7,5.7,5.7,8.72,8.72,10.07,10.07,6.71,6.71,6.71,6.71,6.71,6.71,9.4,10.74,10.74,9.4,6.04,6.04,6.04,6.04
N_12_27,N_11_28,6.094302034518497,6.22,6.22,6.22,6.22,6.22,6.22,9.51,9.51,10.97,10.97,7.31,7.31,7.31,7.31,7.31,7.31,10.24,11.7,11.7,10.24,6.58,6.58,6.58,6.58
N_12_27,N_14_27,5.158535305069615,5.26,5.26,5.26,5.26,5.26,5.26,8.05,8.05,9.29,9.29,6.19,6.19,6.19,6.19,6.19,6.19,8.67,9.9,9.9,8.67,5.57,5.57,5.57,5.57
N_12_27,N_10_25,6.009108560684901,6.13,6.13,6.13,6.13,6.13,6.13,9.37,9.37,10.82,10.82,7.21,7.21,7.21,7.21,7.21,7.21,10.1,11.54,11.54,10.1,6.49,6.49,6.49,6.49
N_12_27,N_11_25,6.01269399359872,6.13,6.13,6.13,6.13,6.13,6.13,9.38,9.38,10.82,10.82,7.22,7.22,7.22,7.22,7.22,7.22,10.1,11.54,11.54,10.1,6.49,6.49,6.49,6.49
N_12_28,N_10_28,9.006968694386716,5.0,5.0,5.0,5.0,5.0,5.0,6.21,6.21,6.76,6.76,5.4,5.4,5.4,5.4,5.4,5.4,6.49,7.03,7.03,6.49,5.13,5.13,5.13,5.13
N_12_28,N_11_30,14.227377467416897,7.9,7.9,7.9,7.9,7.9,7.9,9.82,9.82,10.67,10.67,8.54,8.54,8.54,8.54,8.54,8.54,10.24,11.1,11.1,10.24,8.11,8.11,8.11,8.11
N_12_28,N_12_30,14.285621019092819,7.93,7.93,7.93,7.93,7.93,7.93,9.86,9.86,10.71,10.71,8.57,8.57,8.57,8.57,8.57,8.57,10.29,11.14,11.14,10.29,8.14,8.14,8.14,8.14
N_12_28,N_14_28,0.7187298411841125,1.18,1.18,1.18,1.18,1.18,1.18,1.95,1.95,2.3,2.3,1.44,1.44,1.44,1.44,1.44,1.44,2.13,2.47,2.47,2.13,1.26,1.26,1.26,1.26
N_12_29,N_10_29,3.357147401211729,3.42,3.42,3.42,3.42,3.42,3.42,5.24,5.24,6.04,6.04,4.03,4.03,4.03,4.03,4.03,4.03,5.64,6.45,6.45,5.64,3.63,3.63,3.63,3.63
N_12_29,N_14_27,6.14729745168407,6.27,6.27,6.27,6.27,6.27,6.27,9.59,9.59,11.07,11.07,7.38,7.38,7.38,7.38,7.38,7.38,10.33,11.8,11.8,10.33,6.64,6.64,6.64,6.64
N_12_29,N_11_28,5.1206649196716505,5.22,5.22,5.22,5.22,5.22,5.22,7.99,7.99,9.22,9.22,6.14,6.14,6.14,6.14,6.14,6.14,8.6,9.83,9.83,8.6,5.53,5.53,5.53,5.53
N_12_29,N_11_31,5.269006643651553,5.37,5.37,5.37,5.37,5.37,5.37,8.22,8.22,9.48,9.48,6.32,6.32,6.32,6.32,6.32,6.32,8.85,10.12,10.12,8.85,5.69,5.69,5.69,5.69
N_12_3,N_12_1,10.21638086454329,5.67,5.67,5.67,5.67,5.67,5.67,7.05,7.05,7.66,7.66,6.13,6.13,6.13,6.13,6.13,6.13,7.36,7.97,7.97,7.36,5.82,5.82,5.82,5.82
N_12_3,N_11_4,9.291476081580576,5.16,5.16,5.16,5.16,5.16,5.16,6.41,6.41,6.97,6.97,5.57,5.57,5.57,5.57,5.57,5.57,6.69,7.25,7.25,6.69,5.3,5.3,5.3,5.3
N_12_3,N_12_6,10.21860635165988,5.67,5.67,5.67,5.67,5.67,5.67,7.05,7.05,7.66,7.66,6.13,6.13,6.13,6.13,6.13,6.13,7.36,7.97,7.97,7.36,5.82,5.82,5.82,5.82
N_12_3,N_10_3,5.159466385110189,5.26,5.26,5.26,5.26,5.26,5.26,8.05,8.05,9.29,9.29,6.19,6.19,6.19,6.19,6.19,6.19,8.67,9.91,9.91,8.67,5.57,5.57,5.57,5.57
N_12_3,N_13_4,6.681735903767502,6.82,6.82,6.82,6.82,6.82,6.82,10.42,10.42,12.03,12.03,8.02,8.02,8.02,8.02,8.02,8.02,11.23,12.83,12.83,11.23,7.22,7.22,7.22,7.22
N_12_30,N_12_28,14.285621019092819,7.93,7.93,7.93,7.93,7.93,7.93,9.86,9.86,10.71,10.71,8.57,8.57,8.57,8.57,8.57,8.57,10.29,11.14,11.14,10.29,8.14,8.14,8.14,8.14
