source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_3_9,N_5_9,4.224824120520354,4.31,4.31,4.31,4.31,4.31,4.31,6.59,6.59,7.6,7.6,5.07,5.07,5.07,5.07,5.07,5.07,7.1,8.11,8.11,7.1,4.56,4.56,4.56,4.56
N_4_0,N_6_0,4.814981051412714,4.91,4.91,4.91,4.91,4.91,4.91,7.51,7.51,8.67,8.67,5.78,5.78,5.78,5.78,5.78,5.78,8.09,9.24,9.24,8.09,5.2,5.2,5.2,5.2
N_4_0,N_5_1,13.048990319282488,7.24,7.24,7.24,7.24,7.24,7.24,9.0,9.0,9.79,9.79,7.83,7.83,7.83,7.83,7.83,7.83,9.4,10.18,10.18,9.4,7.44,7.44,7.44,7.44
N_4_0,N_4_2,6.803510241573739,6.94,6.94,6.94,6.94,6.94,6.94,10.61,10.61,12.25,12.25,8.16,8.16,8.16,8.16,8.16,8.16,11.43,13.06,13.06,11.43,7.35,7.35,7.35,7.35
N_4_1,N_5_1,10.526167484045704,5.84,5.84,5.84,5.84,5.84,5.84,7.26,7.26,7.89,7.89,6.32,6.32,6.32,6.32,6.32,6.32,7.58,8.21,8.21,7.58,6.0,6.0,6.0,6.0
N_4_1,N_6_1,3.5063318393919265,3.58,3.58,3.58,3.58,3.58,3.58,5.47,5.47,6.31,6.31,4.21,4.21,4.21,4.21,4.21,4.21,5.89,6.73,6.73,5.89,3.79,3.79,3.79,3.79
N_4_2,N_2_2,14.139268881028922,7.85,7.85,7.85,7.85,7.85,7.85,9.76,9.76,10.6,10.6,8.48,8.48,8.48,8.48,8.48,8.48,10.18,11.03,11.03,10.18,8.06,8.06,8.06,8.06
N_4_2,N_4_0,6.803510241573739,6.94,6.94,6.94,6.94,6.94,6.94,10.61,10.61,12.25,12.25,8.16,8.16,8.16,8.16,8.16,8.16,11.43,13.06,13.06,11.43,7.35,7.35,7.35,7.35
N_4_3,N_5_4,12.406119948663989,6.89,6.89,6.89,6.89,6.89,6.89,8.56,8.56,9.3,9.3,7.44,7.44,7.44,7.44,7.44,7.44,8.93,9.68,9.68,8.93,7.07,7.07,7.07,7.07
N_4_3,N_3_4,11.93987717959195,6.63,6.63,6.63,6.63,6.63,6.63,8.24,8.24,8.95,8.95,7.16,7.16,7.16,7.16,7.16,7.16,8.6,9.31,9.31,8.6,6.81,6.81,6.81,6.81
N_4_3,N_4_4,0.7369031244229232,1.21,1.21,1.21,1.21,1.21,1.21,2.0,2.0,2.36,2.36,1.47,1.47,1.47,1.47,1.47,1.47,2.18,2.53,2.53,2.18,1.3,1.3,1.3,1.3
N_4_4,N_4_3,0.7369031244229232,1.21,1.21,1.21,1.21,1.21,1.21,2.0,2.0,2.36,2.36,1.47,1.47,1.47,1.47,1.47,1.47,2.18,2.53,2.53,2.18,1.3,1.3,1.3,1.3
N_4_4,N_4_2,5.96035722193818,6.08,6.08,6.08,6.08,6.08,6.08,9.3,9.3,10.73,10.73,7.15,7.15,7.15,7.15,7.15,7.15,10.01,11.44,11.44,10.01,6.44,6.44,6.44,6.44
N_4_5,N_2_5,5.426646281919051,5.54,5.54,5.54,5.54,5.54,5.54,8.47,8.47,9.77,9.77,6.51,6.51,6.51,6.51,6.51,6.51,9.12,10.42,10.42,9.12,5.86,5.86,5.86,5.86
N_4_5,N_5_5,5.757484543139076,5.87,5.87,5.87,5.87,5.87,5.87,8.98,8.98,10.36,10.36,6.91,6.91,6.91,6.91,6.91,6.91,9.67,11.05,11.05,9.67,6.22,6.22,6.22,6.22
N_4_6,N_2_6,9.71389780854845,5.39,5.39,5.39,5.39,5.39,5.39,6.7,6.7,7.29,7.29,5.83,5.83,5.83,5.83,5.83,5.83,6.99,7.58,7.58,6.99,5.54,5.54,5.54,5.54
N_4_6,N_3_7,5.672753881781974,5.79,5.79,5.79,5.79,5.79,5.79,8.85,8.85,10.21,10.21,6.81,6.81,6.81,6.81,6.81,6.81,9.53,10.89,10.89,9.53,6.13,6.13,6.13,6.13
N_4_6,N_3_6,5.178249514842315,5.28,5.28,5.28,5.28,5.28,5.28,8.08,8.08,9.32,9.32,6.21,6.21,6.21,6.21,6.21,6.21,8.7,9.94,9.94,8.7,5.59,5.59,5.59,5.59
N_4_7,N_3_6,4.216364762179067,4.3,4.3,4.3,4.3,4.3,4.3,6.58,6.58,7.59,7.59,5.06,5.06,5.06,5.06,5.06,5.06,7.08,8.1,8.1,7.08,4.55,4.55,4.55,4.55
N_4_7,N_4_8,11.779870938186098,6.54,6.54,6.54,6.54,6.54,6.54,8.13,8.13,8.83,8.83,7.07,7.07,7.07,7.07,7.07,7.07,8.48,9.19,9.19,8.48,6.71,6.71,6.71,6.71
N_4_8,N_4_7,11.779870938186098,6.54,6.54,6.54,6.54,6.54,6.54,8.13,8.13,8.83,8.83,7.07,7.07,7.07,7.07,7.07,7.07,8.48,9.19,9.19,8.48,6.71,6.71,6.71,6.71
N_4_8,N_4_6,1.8445631686064785,3.03,3.03,3.03,3.03,3.03,3.03,5.02,5.02,5.9,5.9,3.69,3.69,3.69,3.69,3.69,3.69,5.46,6.35,6.35,5.46,3.25,3.25,3.25,3.25
N_4_8,N_3_8,13.2938818128879,7.38,7.38,7.38,7.38,7.38,7.38,9.17,9.17,9.97,9.97,7.98,7.98,7.98,7.98,7.98,7.98,9.57,10.37,10.37,9.57,7.58,7.58,7.58,7.58
N_4_9,N_3_8,5.066509006859737,5.17,5.17,5.17,5.17,5.17,5.17,7.9,7.9,9.12,9.12,6.08,6.08,6.08,6.08,6.08,6.08,8.51,9.73,9.73,8.51,5.47,5.47,5.47,5.47
N_4_9,N_6_9,1.4400207899207034,2.36,2.36,2.36,2.36,2.36,2.36,3.92,3.92,4.61,4.61,2.88,2.88,2.88,2.88,2.88,2.88,4.26,4.95,4.95,4.26,2.53,2.53,2.53,2.53
N_4_9,N_5_9,3.4183995383302297,3.49,3.49,3.49,3.49,3.49,3.49,5.33,5.33,6.15,6.15,4.1,4.1,4.1,4.1,4.1,4.1,5.74,6.56,6.56,5.74,3.69,3.69,3.69,3.69
N_5_0,N_3_0,2.0311891522361387,3.33,3.33,3.33,3.33,3.33,3.33,5.52,5.52,6.5,6.5,4.06,4.06,4.06,4.06,4.06,4.06,6.01,6.99,6.99,6.01,3.57,3.57,3.57,3.57
N_5_0,N_5_2,4.258068628680672,4.34,4.34,4.34,4.34,4.34,4.34,6.64,6.64,7.66,7.66,5.11,5.11,5.11,5.11,5.11,5.11,7.15,8.18,8.18,7.15,4.6,4.6,4.6,4.6
N_5_0,N_4_1,6.9524768591270165,7.09,7.09,7.09,7.09,7.09,7.09,10.85,10.85,12.51,12.51,8.34,8.34,8.34,8.34,8.34,8.34,11.68,13.35,13.35,11.68,7.51,7.51,7.51,7.51
N_5_0,N_6_0,4.652990283197286,4.75,4.75,4.75,4.75,4.75,4.75,7.26,7.26,8.38,8.38,5.58,5.58,5.58,5.58,5.58,5.58,7.82,8.93,8.93,7.82,5.03,5.03,5.03,5.03
N_5_1,N_4_0,13.048990319282488,7.24,7.24,7.24,7.24,7.24,7.24,9.0,9.0,9.79,9.79,7.83,7.83,7.83,7.83,7.83,7.83,9.4,10.18,10.18,9.4,7.44,7.44,7.44,7.44
N_5_1,N_4_1,10.526167484045704,5.84,5.84,5.84,5.84,5.84,5.84,7.26,7.26,7.89,7.89,6.32,6.32,6.32,6.32,6.32,6.32,7.58,8.21,8.21,7.58,6.0,6.0,6.0,6.0
N_5_1,N_4_2,1.3762321901447565,2.26,2.26,2.26,2.26,2.26,2.26,3.74,3.74,4.4,4.4,2.75,2.75,2.75,2.75,2.75,2.75,4.07,4.73,4.73,4.07,2.42,2.42,2.42,2.42
N_5_2,N_5_0,4.258068628680672,4.34,4.34,4.34,4.34,4.34,4.34,6.64,6.64,7.66,7.66,5.11,5.11,5.11,5.11,5.11,5.11,7.15,8.18,8.18,7.15,4.6,4.6,4.6,4.6
N_5_2,N_5_1,2.325859756968336,3.81,3.81,3.81,3.81,3.81,3.81,6.33,6.33,7.44,7.44,4.65,4.65,4.65,4.65,4.65,4.65,6.88,8.0,8.0,6.88,4.09,4.09,4.09,4.09
N_5_3,N_5_2,11.858855538163287,6.58,6.58,6.58,6.58,6.58,6.58,8.18,8.18,8.89,8.89,7.12,7.12,7.12,7.12,7.12,7.12,8.54,9.25,9.25,8.54,6.76,6.76,6.76,6.76
N_5_3,N_5_5,1.516481783185788,2.49,2.49,2.49,2.49,2.49,2.49,4.12,4.12,4.85,4.85,3.03,3.03,3.03,3.03,3.03,3.03,4.49,5.22,5.22,4.49,2.67,2.67,2.67,2.67
N_5_3,N_5_4,1.052494805644082,1.73,1.73,1.73,1.73,1.73,1.73,2.86,2.86,3.37,3.37,2.1,2.1,2.1,2.1,2.1,2.1,3.12,3.62,3.62,3.12,1.85,1.85,1.85,1.85
N_5_3,N_6_4,6.73699357473008,6.87,6.87,6.87,6.87,6.87,6.87,10.51,10.51,12.13,12.13,8.08,8.08,8.08,8.08,8.08,8.08,11.32,12.94,12.94,11.32,7.28,7.28,7.28,7.28
N_5_4,N_4_3,12.406119948663989,6.89,6.89,6.89,6.89,6.89,6.89,8.56,8.56,9.3,9.3,7.44,7.44,7.44,7.44,7.44,7.44,8.93,9.68,9.68,8.93,7.07,7.07,7.07,7.07
N_5_4,N_5_3,1.052494805644082,1.73,1.73,1.73,1.73,1.73,1.73,2.86,2.86,3.37,3.37,2.1,2.1,2.1,2.1,2.1,2.1,3.12,3.62,3.62,3.12,1.85,1.85,1.85,1.85
N_5_4,N_4_4,4.287109400916149,4.37,4.37,4.37,4.37,4.37,4.37,6.69,6.69,7.72,7.72,5.14,5.14,5.14,5.14,5.14,5.14,7.2,8.23,8.23,7.2,4.63,4.63,4.63,4.63
N_5_5,N_3_5,5.508969582404178,5.62,5.62,5.62,5.62,5.62,5.62,8.59,8.59,9.92,9.92,6.61,6.61,6.61,6.61,6.61,6.61,9.26,10.58,10.58,9.26,5.95,5.95,5.95,5.95
N_5_5,N_4_5,5.757484543139076,5.87,5.87,5.87,5.87,5.87,5.87,8.98,8.98,10.36,10.36,6.91,6.91,6.91,6.91,6.91,6.91,9.67,11.05,11.05,9.67,6.22,6.22,6.22,6.22
N_5_5,N_7_5,6.245635610259507,6.37,6.37,6.37,6.37,6.37,6.37,9.74,9.74,11.24,11.24,7.49,7.49,7.49,7.49,7.49,7.49,10.49,11.99,11.99,10.49,6.75,6.75,6.75,6.75
N_5_5,N_6_5,6.28299020683822,6.41,6.41,6.41,6.41,6.41,6.41,9.8,9.8,11.31,11.31,7.54,7.54,7.54,7.54,7.54,7.54,10.56,12.06,12.06,10.56,6.79,6.79,6.79,6.79
N_5_6,N_6_7,9.009087911768631,5.0,5.0,5.0,5.0,5.0,5.0,6.22,6.22,6.76,6.76,5.41,5.41,5.41,5.41,5.41,5.41,6.49,7.03,7.03,6.49,5.14,5.14,5.14,5.14
N_5_6,N_4_6,0.6496564964874176,1.07,1.07,1.07,1.07,1.07,1.07,1.77,1.77,2.08,2.08,1.3,1.3,1.3,1.3,1.3,1.3,1.92,2.23,2.23,1.92,1.14,1.14,1.14,1.14
N_5_7,N_4_6,0.5717981996753732,0.94,0.94,0.94,0.94,0.94,0.94,1.56,1.56,1.83,1.83,1.14,1.14,1.14,1.14,1.14,1.14,1.69,1.97,1.97,1.69,1.01,1.01,1.01,1.01
N_5_7,N_4_8,6.683716395121187,6.82,6.82,6.82,6.82,6.82,6.82,10.43,10.43,12.03,12.03,8.02,8.02,8.02,8.02,8.02,8.02,11.23,12.83,12.83,11.23,7.22,7.22,7.22,7.22
N_5_7,N_5_5,4.735885887692502,4.83,4.83,4.83,4.83,4.83,4.83,7.39,7.39,8.52,8.52,5.68,5.68,5.68,5.68,5.68,5.68,7.96,9.09,9.09,7.96,5.11,5.11,5.11,5.11
N_5_8,N_7_8,10.623887628427203,5.9,5.9,5.9,5.9,5.9,5.9,7.33,7.33,7.97,7.97,6.37,6.37,6.37,6.37,6.37,6.37,7.65,8.29,8.29,7.65,6.06,6.06,6.06,6.06
N_5_8,N_5_7,5.263712247663747,5.37,5.37,5.37,5.37,5.37,5.37,8.21,8.21,9.47,9.47,6.32,6.32,6.32,6.32,6.32,6.32,8.84,10.11,10.11,8.84,5.68,5.68,5.68,5.68
N_5_9,N_3_9,4.224824120520354,4.31,4.31,4.31,4.31,4.31,4.31,6.59,6.59,7.6,7.6,5.07,5.07,5.07,5.07,5.07,5.07,7.1,8.11,8.11,7.1,4.56,4.56,4.56,4.56
N_5_9,N_4_9,3.4183995383302297,3.49,3.49,3.49,3.49,3.49,3.49,5.33,5.33,6.15,6.15,4.1,4.1,4.1,4.1,4.1,4.1,5.74,6.56,6.56,5.74,3.69,3.69,3.69,3.69
N_5_9,N_6_9,5.332628522608212,5.44,5.44,5.44,5.44,5.44,5.44,8.32,8.32,9.6,9.6,6.4,6.4,6.4,6.4,6.4,6.4,8.96,10.24,10.24,8.96,5.76,5.76,5.76,5.76
N_5_9,N_5_8,4.8382819967069235,4.94,4.94,4.94,4.94,4.94,4.94,7.55,7.55,8.71,8.71,5.81,5.81,5.81,5.81,5.81,5.81,8.13,9.29,9.29,8.13,5.23,5.23,5.23,5.23
N_6_0,N_4_0,4.814981051412714,4.91,4.91,4.91,4.91,4.91,4.91,7.51,7.51,8.67,8.67,5.78,5.78,5.78,5.78,5.78,5.78,8.09,9.24,9.24,8.09,5.2,5.2,5.2,5.2
N_6_0,N_5_0,4.652990283197286,4.75,4.75,4.75,4.75,4.75,4.75,7.26,7.26,8.38,8.38,5.58,5.58,5.58,5.58,5.58,5.58,7.82,8.93,8.93,7.82,5.03,5.03,5.03,5.03
N_6_0,N_8_0,2.4753033904369426,4.06,4.06,4.06,4.06,4.06,4.06,6.73,6.73,7.92,7.92,4.95,4.95,4.95,4.95,4.95,4.95,7.33,8.52,8.52,7.33,4.36,4.36,4.36,4.36
N_6_1,N_4_1,3.5063318393919265,3.58,3.58,3.58,3.58,3.58,3.58,5.47,5.47,6.31,6.31,4.21,4.21,4.21,4.21,4.21,4.21,5.89,6.73,6.73,5.89,3.79,3.79,3.79,3.79
N_6_1,N_7_0,5.299247720714581,5.41,5.41,5.41,5.41,5.41,5.41,8.27,8.27,9.54,9.54,6.36,6.36,6.36,6.36,6.36,6.36,8.9,10.17,10.17,8.9,5.72,5.72,5.72,5.72
N_6_1,N_5_0,14.845611392038037,8.24,8.24,8.24,8.24,8.24,8.24,10.24,10.24,11.13,11.13,8.91,8.91,8.91,8.91,8.91,8.91,10.69,11.58,11.58,10.69,8.46,8.46,8.46,8.46
N_6_1,N_7_2,11.961503118689894,6.64,6.64,6.64,6.64,6.64,6.64,8.25,8.25,8.97,8.97,7.18,7.18,7.18,7.18,7.18,7.18,8.61,9.33,9.33,8.61,6.82,6.82,6.82,6.82
N_6_2,N_8_2,5.711057834493438,5.83,5.83,5.83,5.83,5.83,5.83,8.91,8.91,10.28,10.28,6.85,6.85,6.85,6.85,6.85,6.85,9.59,10.97,10.97,9.59,6.17,6.17,6.17,6.17
N_6_2,N_5_2,6.353348467850067,6.48,6.48,6.48,6.48,6.48,6.48,9.91,9.91,11.44,11.44,7.62,7.62,7.62,7.62,7.62,7.62,10.67,12.2,12.2,10.67,6.86,6.86,6.86,6.86
N_6_2,N_6_0,1.7926812177810456,2.94,2.94,2.94,2.94,2.94,2.94,4.88,4.88,5.74,5.74,3.59,3.59,3.59,3.59,3.59,3.59,5.31,6.17,6.17,5.31,3.16,3.16,3.16,3.16
N_6_2,N_7_3,5.318295221473611,5.42,5.42,5.42,5.42,5.42,5.42,8.3,8.3,9.57,9.57,6.38,6.38,6.38,6.38,6.38,6.38,8.93,10.21,10.21,8.93,5.74,5.74,5.74,5.74
N_6_3,N_6_2,1.0139401691265246,1.66,1.66,1.66,1.66,1.66,1.66,2.76,2.76,3.24,3.24,2.03,2.03,2.03,2.03,2.03,2.03,3.0,3.49,3.49,3.0,1.78,1.78,1.78,1.78
N_6_3,N_5_2,6.2259539751750665,6.35,6.35,6.35,6.35,6.35,6.35,9.71,9.71,11.21,11.21,7.47,7.47,7.47,7.47,7.47,7.47,10.46,11.95,11.95,10.46,6.72,6.72,6.72,6.72
N_6_3,N_5_4,3.4606788297990376,3.53,3.53,3.53,3.53,3.53,3.53,5.4,5.4,6.23,6.23,4.15,4.15,4.15,4.15,4.15,4.15,5.81,6.64,6.64,5.81,3.74,3.74,3.74,3.74
N_6_4,N_5_3,6.73699357473008,6.87,6.87,6.87,6.87,6.87,6.87,10.51,10.51,12.13,12.13,8.08,8.08,8.08,8.08,8.08,8.08,11.32,12.94,12.94,11.32,7.28,7.28,7.28,7.28
N_6_4,N_6_5,5.691313527495014,5.81,5.81,5.81,5.81,5.81,5.81,8.88,8.88,10.24,10.24,6.83,6.83,6.83,6.83,6.83,6.83,9.56,10.93,10.93,9.56,6.15,6.15,6.15,6.15
N_6_4,N_7_4,6.2896692049070975,6.42,6.42,6.42,6.42,6.42,6.42,9.81,9.81,11.32,11.32,7.55,7.55,7.55,7.55,7.55,7.55,10.57,12.08,12.08,10.57,6.79,6.79,6.79,6.79
N_6_4,N_7_3,9.636753315481082,5.35,5.35,5.35,5.35,5.35,5.35,6.65,6.65,7.23,7.23,5.78,5.78,5.78,5.78,5.78,5.78,6.94,7.52,7.52,6.94,5.49,5.49,5.49,5.49
N_6_5,N_6_4,5.691313527495014,5.81,5.81,5.81,5.81,5.81,5.81,8.88,8.88,10.24,10.24,6.83,6.83,6.83,6.83,6.83,6.83,9.56,10.93,10.93,9.56,6.15,6.15,6.15,6.15
N_6_5,N_4_5,8.260484897572935,4.58,4.58,4.58,4.58,4.58,4.58,5.7,5.7,6.2,6.2,4.96,4.96,4.96,4.96,4.96,4.96,5.95,6.44,6.44,5.95,4.71,4.71,4.71,4.71
N_6_6,N_6_5,1.809843794986928,2.97,2.97,2.97,2.97,2.97,2.97,4.92,4.92,5.79,5.79,3.62,3.62,3.62,3.62,3.62,3.62,5.36,6.23,6.23,5.36,3.19,3.19,3.19,3.19
N_6_6,N_8_6,6.756212262854621,6.89,6.89,6.89,6.89,6.89,6.89,10.54,10.54,12.16,12.16,8.11,8.11,8.11,8.11,8.11,8.11,11.35,12.97,12.97,11.35,7.3,7.3,7.3,7.3
N_6_6,N_7_6,3.8690787387902463,3.95,3.95,3.95,3.95,3.95,3.95,6.04,6.04,6.96,6.96,4.64,4.64,4.64,4.64,4.64,4.64,6.5,7.43,7.43,6.5,4.18,4.18,4.18,4.18
N_6_6,N_4_6,10.538802271302657,5.85,5.85,5.85,5.85,5.85,5.85,7.27,7.27,7.9,7.9,6.32,6.32,6.32,6.32,6.32,6.32,7.59,8.22,8.22,7.59,6.01,6.01,6.01,6.01
N_6_7,N_5_8,5.38858383807818,5.5,5.5,5.5,5.5,5.5,5.5,8.41,8.41,9.7,9.7,6.47,6.47,6.47,6.47,6.47,6.47,9.05,10.35,10.35,9.05,5.82,5.82,5.82,5.82
N_6_7,N_4_7,3.9742755886560945,4.05,4.05,4.05,4.05,4.05,4.05,6.2,6.2,7.15,7.15,4.77,4.77,4.77,4.77,4.77,4.77,6.68,7.63,7.63,6.68,4.29,4.29,4.29,4.29
N_6_8,N_6_6,14.888196922934172,8.26,8.26,8.26,8.26,8.26,8.26,10.27,10.27,11.17,11.17,8.93,8.93,8.93,8.93,8.93,8.93,10.72,11.61,11.61,10.72,8.49,8.49,8.49,8.49
N_6_8,N_7_8,6.194055294230495,6.32,6.32,6.32,6.32,6.32,6.32,9.66,9.66,11.15,11.15,7.43,7.43,7.43,7.43,7.43,7.43,10.41,11.89,11.89,10.41,6.69,6.69,6.69,6.69
N_6_9,N_4_9,1.4400207899207034,2.36,2.36,2.36,2.36,2.36,2.36,3.92,3.92,4.61,4.61,2.88,2.88,2.88,2.88,2.88,2.88,4.26,4.95,4.95,4.26,2.53,2.53,2.53,2.53
N_6_9,N_5_9,5.332628522608212,5.44,5.44,5.44,5.44,5.44,5.44,8.32,8.32,9.6,9.6,6.4,6.4,6.4,6.4,6.4,6.4,8.96,10.24,10.24,8.96,5.76,5.76,5.76,5.76
N_6_9,N_6_8,10.946723898370553,6.08,6.08,6.08,6.08,6.08,6.08,7.55,7.55,8.21,8.21,6.57,6.57,6.57,6.57,6.57,6.57,7.88,8.54,8.54,7.88,6.24,6.24,6.24,6.24
N_6_9,N_8_9,11.13792649988919,6.18,6.18,6.18,6.18,6.18,6.18,7.69,7.69,8.35,8.35,6.68,6.68,6.68,6.68,6.68,6.68,8.02,8.69,8.69,8.02,6.35,6.35,6.35,6.35
N_7_0,N_7_1,6.856104732488115,6.99,6.99,6.99,6.99,6.99,6.99,10.7,10.7,12.34,12.34,8.23,8.23,8.23,8.23,8.23,8.23,11.52,13.16,13.16,11.52,7.4,7.4,7.4,7.4
N_7_0,N_6_1,4.606469018050242,4.7,4.7,4.7,4.7,4.7,4.7,7.19,7.19,8.29,8.29,5.53,5.53,5.53,5.53,5.53,5.53,7.74,8.84,8.84,7.74,4.97,4.97,4.97,4.97
N_7_1,N_7_0,6.856104732488115,6.99,6.99,6.99,6.99,6.99,6.99,10.7,10.7,12.34,12.34,8.23,8.23,8.23,8.23,8.23,8.23,11.52,13.16,13.16,11.52,7.4,7.4,7.4,7.4
N_7_1,N_8_2,5.341458754192484,5.45,5.45,5.45,5.45,5.45,5.45,8.33,8.33,9.61,9.61,6.41,6.41,6.41,6.41,6.41,6.41,8.97,10.26,10.26,8.97,5.77,5.77,5.77,5.77
N_7_1,N_9_1,5.3895674207972535,5.5,5.5,5.5,5.5,5.5,5.5,8.41,8.41,9.7,9.7,6.47,6.47,6.47,6.47,6.47,6.47,9.05,10.35,10.35,9.05,5.82,5.82,5.82,5.82
N_7_2,N_6_1,11.961503118689894,6.64,6.64,6.64,6.64,6.64,6.64,8.25,8.25,8.97,8.97,7.18,7.18,7.18,7.18,7.18,7.18,8.61,9.33,9.33,8.61,6.82,6.82,6.82,6.82
N_7_2,N_5_2,1.3276271423538268,2.18,2.18,2.18,2.18,2.18,2.18,3.61,3.61,4.25,4.25,2.66,2.66,2.66,2.66,2.66,2.66,3.93,4.57,4.57,3.93,2.34,2.34,2.34,2.34
N_7_3,N_6_2,5.318295221473611,5.42,5.42,5.42,5.42,5.42,5.42,8.3,8.3,9.57,9.57,6.38,6.38,6.38,6.38,6.38,6.38,8.93,10.21,10.21,8.93,5.74,5.74,5.74,5.74
N_7_3,N_6_4,9.636753315481082,5.35,5.35,5.35,5.35,5.35,5.35,6.65,6.65,7.23,7.23,5.78,5.78,5.78,5.78,5.78,5.78,6.94,7.52,7.52,6.94,5.49,5.49,5.49,5.49
N_7_4,N_7_3,5.246345655968289,5.35,5.35,5.35,5.35,5.35,5.35,8.18,8.18,9.44,9.44,6.3,6.3,6.3,6.3,6.3,6.3,8.81,10.07,10.07,8.81,5.67,5.67,5.67,5.67
N_7_4,N_9_4,10.475186557436373,5.81,5.81,5.81,5.81,5.81,5.81,7.23,7.23,7.86,7.86,6.29,6.29,6.29,6.29,6.29,6.29,7.54,8.17,8.17,7.54,5.97,5.97,5.97,5.97
N_7_5,N_5_5,6.245635610259507,6.37,6.37,6.37,6.37,6.37,6.37,9.74,9.74,11.24,11.24,7.49,7.49,7.49,7.49,7.49,7.49,10.49,11.99,11.99,10.49,6.75,6.75,6.75,6.75
N_7_5,N_8_4,8.757528673490867,4.86,4.86,4.86,4.86,4.86,4.86,6.04,6.04,6.57,6.57,5.25,5.25,5.25,5.25,5.25,5.25,6.31,6.83,6.83,6.31,4.99,4.99,4.99,4.99
N_7_5,N_6_5,6.050422527747399,6.17,6.17,6.17,6.17,6.17,6.17,9.44,9.44,10.89,10.89,7.26,7.26,7.26,7.26,7.26,7.26,10.16,11.62,11.62,10.16,6.53,6.53,6.53,6.53
N_7_6,N_6_6,3.8690787387902463,3.95,3.95,3.95,3.95,3.95,3.95,6.04,6.04,6.96,6.96,4.64,4.64,4.64,4.64,4.64,4.64,6.5,7.43,7.43,6.5,4.18,4.18,4.18,4.18
N_7_6,N_8_5,4.235938755319641,4.32,4.32,4.32,4.32,4.32,4.32,6.61,6.61,7.62,7.62,5.08,5.08,5.08,5.08,5.08,5.08,7.12,8.13,8.13,7.12,4.57,4.57,4.57,4.57
N_7_6,N_5_6,14.089038945755068,7.82,7.82,7.82,7.82,7.82,7.82,9.72,9.72,10.57,10.57,8.45,8.45,8.45,8.45,8.45,8.45,10.14,10.99,10.99,10.14,8.03,8.03,8.03,8.03
N_7_7,N_8_6,4.480212369908015,4.57,4.57,4.57,4.57,4.57,4.57,6.99,6.99,8.06,8.06,5.38,5.38,5.38,5.38,5.38,5.38,7.53,8.6,8.6,7.53,4.84,4.84,4.84,4.84
N_7_7,N_7_6,5.270374226457589,5.38,5.38,5.38,5.38,5.38,5.38,8.22,8.22,9.49,9.49,6.32,6.32,6.32,6.32,6.32,6.32,8.85,10.12,10.12,8.85,5.69,5.69,5.69,5.69
N_7_7,N_7_8,9.101869279750073,5.05,5.05,5.05,5.05,5.05,5.05,6.28,6.28,6.83,6.83,5.46,5.46,5.46,5.46,5.46,5.46,6.55,7.1,7.1,6.55,5.19,5.19,5.19,5.19
N_7_8,N_5_8,10.623887628427203,5.9,5.9,5.9,5.9,5.9,5.9,7.33,7.33,7.97,7.97,6.37,6.37,6.37,6.37,6.37,6.37,7.65,8.29,8.29,7.65,6.06,6.06,6.06,6.06
N_7_8,N_6_8,6.194055294230495,6.32,6.32,6.32,6.32,6.32,6.32,9.66,9.66,11.15,11.15,7.43,7.43,7.43,7.43,7.43,7.43,10.41,11.89,11.89,10.41,6.69,6.69,6.69,6.69
N_7_8,N_7_7,9.101869279750073,5.05,5.05,5.05,5.05,5.05,5.05,6.28,6.28,6.83,6.83,5.46,5.46,5.46,5.46,5.46,5.46,6.55,7.1,7.1,6.55,5.19,5.19,5.19,5.19
N_7_8,N_9_8,11.586424140607733,6.43,6.43,6.43,6.43,6.43,6.43,7.99,7.99,8.69,8.69,6.95,6.95,6.95,6.95,6.95,6.95,8.34,9.04,9.04,8.34,6.6,6.6,6.6,6.6
N_7_9,N_7_8,10.766843772613402,5.98,5.98,5.98,5.98,5.98,5.98,7.43,7.43,8.08,8.08,6.46,6.46,6.46,6.46,6.46,6.46,7.75,8.4,8.4,7.75,6.14,6.14,6.14,6.14
N_7_9,N_8_9,10.109935534129058,5.61,5.61,5.61,5.61,5.61,5.61,6.98,6.98,7.58,7.58,6.07,6.07,6.07,6.07,6.07,6.07,7.28,7.89,7.89,7.28,5.76,5.76,5.76,5.76
N_7_9,N_5_9,9.788636528150215,5.43,5.43,5.43,5.43,5.43,5.43,6.75,6.75,7.34,7.34,5.87,5.87,5.87,5.87,5.87,5.87,7.05,7.64,7.64,7.05,5.58,5.58,5.58,5.58
N_8_0,N_6_0,2.4753033904369426,4.06,4.06,4.06,4.06,4.06,4.06,6.73,6.73,7.92,7.92,4.95,4.95,4.95,4.95,4.95,4.95,7.33,8.52,8.52,7.33,4.36,4.36,4.36,4.36
N_8_0,N_7_0,3.9204428643066387,4.0,4.0,4.0,4.0,4.0,4.0,6.12,6.12,7.06,7.06,4.7,4.7,4.7,4.7,4.7,4.7,6.59,7.53,7.53,6.59,4.23,4.23,4.23,4.23
N_8_1,N_7_2,2.224220027224133,3.65,3.65,3.65,3.65,3.65,3.65,6.05,6.05,7.12,7.12,4.45,4.45,4.45,4.45,4.45,4.45,6.58,7.65,7.65,6.58,3.91,3.91,3.91,3.91
