source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_3_9,N_2_9,4.103488546508007,4.19,4.19,4.19,4.19,4.19,4.19,6.4,6.4,7.39,7.39,4.92,4.92,4.92,4.92,4.92,4.92,6.89,7.88,7.88,6.89,4.43,4.43,4.43,4.43
N_3_9,N_4_9,5.432517421705738,5.54,5.54,5.54,5.54,5.54,5.54,8.47,8.47,9.78,9.78,6.52,6.52,6.52,6.52,6.52,6.52,9.13,10.43,10.43,9.13,5.87,5.87,5.87,5.87
N_4_0,N_2_0,3.324644158871082,3.39,3.39,3.39,3.39,3.39,3.39,5.19,5.19,5.98,5.98,3.99,3.99,3.99,3.99,3.99,3.99,5.59,6.38,6.38,5.59,3.59,3.59,3.59,3.59
N_4_0,N_3_0,4.131738364998654,4.21,4.21,4.21,4.21,4.21,4.21,6.45,6.45,7.44,7.44,4.96,4.96,4.96,4.96,4.96,4.96,6.94,7.93,7.93,6.94,4.46,4.46,4.46,4.46
N_4_1,N_3_1,5.663876881255645,5.78,5.78,5.78,5.78,5.78,5.78,8.84,8.84,10.19,10.19,6.8,6.8,6.8,6.8,6.8,6.8,9.52,10.87,10.87,9.52,6.12,6.12,6.12,6.12
N_4_1,N_5_2,6.219583611706792,6.34,6.34,6.34,6.34,6.34,6.34,9.7,9.7,11.2,11.2,7.46,7.46,7.46,7.46,7.46,7.46,10.45,11.94,11.94,10.45,6.72,6.72,6.72,6.72
N_4_2,N_2_2,6.4347820765931285,6.56,6.56,6.56,6.56,6.56,6.56,10.04,10.04,11.58,11.58,7.72,7.72,7.72,7.72,7.72,7.72,10.81,12.35,12.35,10.81,6.95,6.95,6.95,6.95
N_4_2,N_4_3,0.7824994435359081,1.28,1.28,1.28,1.28,1.28,1.28,2.13,2.13,2.5,2.5,1.56,1.56,1.56,1.56,1.56,1.56,2.32,2.69,2.69,2.32,1.38,1.38,1.38,1.38
N_4_2,N_3_2,4.509737076181931,4.6,4.6,4.6,4.6,4.6,4.6,7.04,7.04,8.12,8.12,5.41,5.41,5.41,5.41,5.41,5.41,7.58,8.66,8.66,7.58,4.87,4.87,4.87,4.87
N_4_2,N_5_2,4.437504089680877,4.53,4.53,4.53,4.53,4.53,4.53,6.92,6.92,7.99,7.99,5.33,5.33,5.33,5.33,5.33,5.33,7.46,8.52,8.52,7.46,4.79,4.79,4.79,4.79
N_4_3,N_4_2,0.7824994435359081,1.28,1.28,1.28,1.28,1.28,1.28,2.13,2.13,2.5,2.5,1.56,1.56,1.56,1.56,1.56,1.56,2.32,2.69,2.69,2.32,1.38,1.38,1.38,1.38
N_4_3,N_6_3,10.3229492778009,5.73,5.73,5.73,5.73,5.73,5.73,7.12,7.12,7.74,7.74,6.19,6.19,6.19,6.19,6.19,6.19,7.43,8.05,8.05,7.43,5.88,5.88,5.88,5.88
N_4_4,N_5_4,5.869519069127206,5.99,5.99,5.99,5.99,5.99,5.99,9.16,9.16,10.57,10.57,7.04,7.04,7.04,7.04,7.04,7.04,9.86,11.27,11.27,9.86,6.34,6.34,6.34,6.34
N_4_4,N_5_5,2.3355876617115046,3.83,3.83,3.83,3.83,3.83,3.83,6.35,6.35,7.47,7.47,4.67,4.67,4.67,4.67,4.67,4.67,6.91,8.03,8.03,6.91,4.11,4.11,4.11,4.11
N_4_5,N_4_6,8.90538420112194,4.94,4.94,4.94,4.94,4.94,4.94,6.14,6.14,6.68,6.68,5.34,5.34,5.34,5.34,5.34,5.34,6.41,6.95,6.95,6.41,5.08,5.08,5.08,5.08
N_4_5,N_5_5,5.983307193273418,6.1,6.1,6.1,6.1,6.1,6.1,9.33,9.33,10.77,10.77,7.18,7.18,7.18,7.18,7.18,7.18,10.05,11.49,11.49,10.05,6.46,6.46,6.46,6.46
N_4_6,N_3_5,1.7789855618857828,2.92,2.92,2.92,2.92,2.92,2.92,4.84,4.84,5.69,5.69,3.56,3.56,3.56,3.56,3.56,3.56,5.27,6.12,6.12,5.27,3.13,3.13,3.13,3.13
N_4_6,N_4_5,8.90538420112194,4.94,4.94,4.94,4.94,4.94,4.94,6.14,6.14,6.68,6.68,5.34,5.34,5.34,5.34,5.34,5.34,6.41,6.95,6.95,6.41,5.08,5.08,5.08,5.08
N_4_7,N_2_7,2.2925198919773537,3.76,3.76,3.76,3.76,3.76,3.76,6.24,6.24,7.34,7.34,4.59,4.59,4.59,4.59,4.59,4.59,6.79,7.89,7.89,6.79,4.03,4.03,4.03,4.03
N_4_7,N_3_6,6.6698117288936025,6.8,6.8,6.8,6.8,6.8,6.8,10.4,10.4,12.01,12.01,8.0,8.0,8.0,8.0,8.0,8.0,11.21,12.81,12.81,11.21,7.2,7.2,7.2,7.2
N_4_7,N_3_7,0.5024709673828978,0.82,0.82,0.82,0.82,0.82,0.82,1.37,1.37,1.61,1.61,1.0,1.0,1.0,1.0,1.0,1.0,1.49,1.73,1.73,1.49,0.88,0.88,0.88,0.88
N_4_8,N_3_7,14.545998062331961,8.07,8.07,8.07,8.07,8.07,8.07,10.04,10.04,10.91,10.91,8.73,8.73,8.73,8.73,8.73,8.73,10.47,11.35,11.35,10.47,8.29,8.29,8.29,8.29
N_4_8,N_2_8,3.656180077266625,3.73,3.73,3.73,3.73,3.73,3.73,5.7,5.7,6.58,6.58,4.39,4.39,4.39,4.39,4.39,4.39,6.14,7.02,7.02,6.14,3.95,3.95,3.95,3.95
N_4_8,N_3_9,6.052308491559417,6.17,6.17,6.17,6.17,6.17,6.17,9.44,9.44,10.89,10.89,7.26,7.26,7.26,7.26,7.26,7.26,10.17,11.62,11.62,10.17,6.54,6.54,6.54,6.54
N_4_9,N_3_9,5.432517421705738,5.54,5.54,5.54,5.54,5.54,5.54,8.47,8.47,9.78,9.78,6.52,6.52,6.52,6.52,6.52,6.52,9.13,10.43,10.43,9.13,5.87,5.87,5.87,5.87
N_4_9,N_2_9,5.2660306252940465,5.37,5.37,5.37,5.37,5.37,5.37,8.22,8.22,9.48,9.48,6.32,6.32,6.32,6.32,6.32,6.32,8.85,10.11,10.11,8.85,5.69,5.69,5.69,5.69
N_5_0,N_5_1,5.782215270454619,5.9,5.9,5.9,5.9,5.9,5.9,9.02,9.02,10.41,10.41,6.94,6.94,6.94,6.94,6.94,6.94,9.71,11.1,11.1,9.71,6.24,6.24,6.24,6.24
N_5_0,N_5_2,1.5690162841464026,2.57,2.57,2.57,2.57,2.57,2.57,4.27,4.27,5.02,5.02,3.14,3.14,3.14,3.14,3.14,3.14,4.64,5.4,5.4,4.64,2.76,2.76,2.76,2.76
N_5_0,N_6_0,1.081773028561551,1.77,1.77,1.77,1.77,1.77,1.77,2.94,2.94,3.46,3.46,2.16,2.16,2.16,2.16,2.16,2.16,3.2,3.72,3.72,3.2,1.9,1.9,1.9,1.9
N_5_0,N_6_1,1.5260438333368878,2.5,2.5,2.5,2.5,2.5,2.5,4.15,4.15,4.88,4.88,3.05,3.05,3.05,3.05,3.05,3.05,4.52,5.25,5.25,4.52,2.69,2.69,2.69,2.69
N_5_1,N_6_0,4.834194030200229,4.93,4.93,4.93,4.93,4.93,4.93,7.54,7.54,8.7,8.7,5.8,5.8,5.8,5.8,5.8,5.8,8.12,9.28,9.28,8.12,5.22,5.22,5.22,5.22
N_5_1,N_5_2,13.527858538752398,7.51,7.51,7.51,7.51,7.51,7.51,9.33,9.33,10.15,10.15,8.12,8.12,8.12,8.12,8.12,8.12,9.74,10.55,10.55,9.74,7.71,7.71,7.71,7.71
N_5_1,N_4_1,11.3119112784082,6.28,6.28,6.28,6.28,6.28,6.28,7.81,7.81,8.48,8.48,6.79,6.79,6.79,6.79,6.79,6.79,8.14,8.82,8.82,8.14,6.45,6.45,6.45,6.45
N_5_1,N_3_1,4.212576404754373,4.3,4.3,4.3,4.3,4.3,4.3,6.57,6.57,7.58,7.58,5.06,5.06,5.06,5.06,5.06,5.06,7.08,8.09,8.09,7.08,4.55,4.55,4.55,4.55
N_5_2,N_4_1,6.219583611706792,6.34,6.34,6.34,6.34,6.34,6.34,9.7,9.7,11.2,11.2,7.46,7.46,7.46,7.46,7.46,7.46,10.45,11.94,11.94,10.45,6.72,6.72,6.72,6.72
N_5_2,N_4_2,4.437504089680877,4.53,4.53,4.53,4.53,4.53,4.53,6.92,6.92,7.99,7.99,5.33,5.33,5.33,5.33,5.33,5.33,7.46,8.52,8.52,7.46,4.79,4.79,4.79,4.79
N_5_3,N_5_2,8.896323753463882,4.94,4.94,4.94,4.94,4.94,4.94,6.14,6.14,6.67,6.67,5.34,5.34,5.34,5.34,5.34,5.34,6.41,6.94,6.94,6.41,5.07,5.07,5.07,5.07
N_5_3,N_4_4,11.196103707732302,6.21,6.21,6.21,6.21,6.21,6.21,7.73,7.73,8.4,8.4,6.72,6.72,6.72,6.72,6.72,6.72,8.06,8.73,8.73,8.06,6.38,6.38,6.38,6.38
N_5_3,N_4_2,1.4087161271074782,2.31,2.31,2.31,2.31,2.31,2.31,3.83,3.83,4.51,4.51,2.82,2.82,2.82,2.82,2.82,2.82,4.17,4.85,4.85,4.17,2.48,2.48,2.48,2.48
N_5_3,N_6_4,11.794354745347823,6.55,6.55,6.55,6.55,6.55,6.55,8.14,8.14,8.85,8.85,7.08,7.08,7.08,7.08,7.08,7.08,8.49,9.2,9.2,8.49,6.72,6.72,6.72,6.72
N_5_4,N_4_4,5.869519069127206,5.99,5.99,5.99,5.99,5.99,5.99,9.16,9.16,10.57,10.57,7.04,7.04,7.04,7.04,7.04,7.04,9.86,11.27,11.27,9.86,6.34,6.34,6.34,6.34
N_5_4,N_4_5,6.874569373827276,7.01,7.01,7.01,7.01,7.01,7.01,10.72,10.72,12.37,12.37,8.25,8.25,8.25,8.25,8.25,8.25,11.55,13.2,13.2,11.55,7.42,7.42,7.42,7.42
N_5_4,N_3_4,8.909127795359884,4.94,4.94,4.94,4.94,4.94,4.94,6.15,6.15,6.68,6.68,5.35,5.35,5.35,5.35,5.35,5.35,6.41,6.95,6.95,6.41,5.08,5.08,5.08,5.08
N_5_4,N_7_4,1.1709068789024994,1.92,1.92,1.92,1.92,1.92,1.92,3.18,3.18,3.75,3.75,2.34,2.34,2.34,2.34,2.34,2.34,3.47,4.03,4.03,3.47,2.06,2.06,2.06,2.06
N_5_5,N_4_4,2.3355876617115046,3.83,3.83,3.83,3.83,3.83,3.83,6.35,6.35,7.47,7.47,4.67,4.67,4.67,4.67,4.67,4.67,6.91,8.03,8.03,6.91,4.11,4.11,4.11,4.11
N_5_5,N_4_5,5.983307193273418,6.1,6.1,6.1,6.1,6.1,6.1,9.33,9.33,10.77,10.77,7.18,7.18,7.18,7.18,7.18,7.18,10.05,11.49,11.49,10.05,6.46,6.46,6.46,6.46
N_5_5,N_6_4,0.8835907879889453,1.45,1.45,1.45,1.45,1.45,1.45,2.4,2.4,2.83,2.83,1.77,1.77,1.77,1.77,1.77,1.77,2.62,3.04,3.04,2.62,1.56,1.56,1.56,1.56
N_5_5,N_5_4,1.0083628492989605,1.65,1.65,1.65,1.65,1.65,1.65,2.74,2.74,3.23,3.23,2.02,2.02,2.02,2.02,2.02,2.02,2.98,3.47,3.47,2.98,1.77,1.77,1.77,1.77
N_5_6,N_3_6,4.505655523739797,4.6,4.6,4.6,4.6,4.6,4.6,7.03,7.03,8.11,8.11,5.41,5.41,5.41,5.41,5.41,5.41,7.57,8.65,8.65,7.57,4.87,4.87,4.87,4.87
N_5_6,N_5_5,11.015979818102183,6.11,6.11,6.11,6.11,6.11,6.11,7.6,7.6,8.26,8.26,6.61,6.61,6.61,6.61,6.61,6.61,7.93,8.59,8.59,7.93,6.28,6.28,6.28,6.28
N_5_6,N_5_8,4.691902660302814,4.79,4.79,4.79,4.79,4.79,4.79,7.32,7.32,8.45,8.45,5.63,5.63,5.63,5.63,5.63,5.63,7.88,9.01,9.01,7.88,5.07,5.07,5.07,5.07
N_5_6,N_6_6,5.314997650700582,5.42,5.42,5.42,5.42,5.42,5.42,8.29,8.29,9.57,9.57,6.38,6.38,6.38,6.38,6.38,6.38,8.93,10.2,10.2,8.93,5.74,5.74,5.74,5.74
N_5_7,N_5_6,14.095729708167669,7.82,7.82,7.82,7.82,7.82,7.82,9.73,9.73,10.57,10.57,8.46,8.46,8.46,8.46,8.46,8.46,10.15,10.99,10.99,10.15,8.03,8.03,8.03,8.03
N_5_7,N_5_9,9.143363581534375,5.07,5.07,5.07,5.07,5.07,5.07,6.31,6.31,6.86,6.86,5.49,5.49,5.49,5.49,5.49,5.49,6.58,7.13,7.13,6.58,5.21,5.21,5.21,5.21
N_5_8,N_5_6,4.691902660302814,4.79,4.79,4.79,4.79,4.79,4.79,7.32,7.32,8.45,8.45,5.63,5.63,5.63,5.63,5.63,5.63,7.88,9.01,9.01,7.88,5.07,5.07,5.07,5.07
N_5_8,N_6_9,5.790955736969156,5.91,5.91,5.91,5.91,5.91,5.91,9.03,9.03,10.42,10.42,6.95,6.95,6.95,6.95,6.95,6.95,9.73,11.12,11.12,9.73,6.25,6.25,6.25,6.25
N_5_9,N_5_7,9.143363581534375,5.07,5.07,5.07,5.07,5.07,5.07,6.31,6.31,6.86,6.86,5.49,5.49,5.49,5.49,5.49,5.49,6.58,7.13,7.13,6.58,5.21,5.21,5.21,5.21
N_5_9,N_6_8,5.641365498952989,5.75,5.75,5.75,5.75,5.75,5.75,8.8,8.8,10.15,10.15,6.77,6.77,6.77,6.77,6.77,6.77,9.48,10.83,10.83,9.48,6.09,6.09,6.09,6.09
N_5_9,N_4_9,3.5386149986544226,3.61,3.61,3.61,3.61,3.61,3.61,5.52,5.52,6.37,6.37,4.25,4.25,4.25,4.25,4.25,4.25,5.94,6.79,6.79,5.94,3.82,3.82,3.82,3.82
N_5_9,N_3_9,9.50953207966831,5.28,5.28,5.28,5.28,5.28,5.28,6.56,6.56,7.13,7.13,5.71,5.71,5.71,5.71,5.71,5.71,6.85,7.42,7.42,6.85,5.42,5.42,5.42,5.42
N_6_0,N_5_0,1.081773028561551,1.77,1.77,1.77,1.77,1.77,1.77,2.94,2.94,3.46,3.46,2.16,2.16,2.16,2.16,2.16,2.16,3.2,3.72,3.72,3.2,1.9,1.9,1.9,1.9
N_6_0,N_5_1,4.834194030200229,4.93,4.93,4.93,4.93,4.93,4.93,7.54,7.54,8.7,8.7,5.8,5.8,5.8,5.8,5.8,5.8,8.12,9.28,9.28,8.12,5.22,5.22,5.22,5.22
N_6_0,N_6_2,3.3080471235877384,3.37,3.37,3.37,3.37,3.37,3.37,5.16,5.16,5.95,5.95,3.97,3.97,3.97,3.97,3.97,3.97,5.56,6.35,6.35,5.56,3.57,3.57,3.57,3.57
N_6_1,N_5_0,1.5260438333368878,2.5,2.5,2.5,2.5,2.5,2.5,4.15,4.15,4.88,4.88,3.05,3.05,3.05,3.05,3.05,3.05,4.52,5.25,5.25,4.52,2.69,2.69,2.69,2.69
N_6_1,N_4_1,3.3919412159203226,3.46,3.46,3.46,3.46,3.46,3.46,5.29,5.29,6.11,6.11,4.07,4.07,4.07,4.07,4.07,4.07,5.7,6.51,6.51,5.7,3.66,3.66,3.66,3.66
N_6_1,N_7_2,1.0106137803984376,1.66,1.66,1.66,1.66,1.66,1.66,2.75,2.75,3.23,3.23,2.02,2.02,2.02,2.02,2.02,2.02,2.99,3.48,3.48,2.99,1.78,1.78,1.78,1.78
N_6_1,N_5_1,9.490302117428648,5.27,5.27,5.27,5.27,5.27,5.27,6.55,6.55,7.12,7.12,5.69,5.69,5.69,5.69,5.69,5.69,6.83,7.4,7.4,6.83,5.41,5.41,5.41,5.41
N_6_2,N_6_0,3.3080471235877384,3.37,3.37,3.37,3.37,3.37,3.37,5.16,5.16,5.95,5.95,3.97,3.97,3.97,3.97,3.97,3.97,5.56,6.35,6.35,5.56,3.57,3.57,3.57,3.57
N_6_2,N_7_3,1.0734279007861895,1.76,1.76,1.76,1.76,1.76,1.76,2.92,2.92,3.43,3.43,2.15,2.15,2.15,2.15,2.15,2.15,3.18,3.69,3.69,3.18,1.89,1.89,1.89,1.89
N_6_2,N_5_3,0.676196858246787,1.11,1.11,1.11,1.11,1.11,1.11,1.84,1.84,2.16,2.16,1.35,1.35,1.35,1.35,1.35,1.35,2.0,2.33,2.33,2.0,1.19,1.19,1.19,1.19
N_6_2,N_8_2,14.725801231343146,8.17,8.17,8.17,8.17,8.17,8.17,10.16,10.16,11.04,11.04,8.84,8.84,8.84,8.84,8.84,8.84,10.6,11.49,11.49,10.6,8.39,8.39,8.39,8.39
N_6_3,N_4_3,10.3229492778009,5.73,5.73,5.73,5.73,5.73,5.73,7.12,7.12,7.74,7.74,6.19,6.19,6.19,6.19,6.19,6.19,7.43,8.05,8.05,7.43,5.88,5.88,5.88,5.88
N_6_3,N_8_3,6.398120652518633,6.53,6.53,6.53,6.53,6.53,6.53,9.98,9.98,11.52,11.52,7.68,7.68,7.68,7.68,7.68,7.68,10.75,12.28,12.28,10.75,6.91,6.91,6.91,6.91
N_6_3,N_7_2,12.757284147238153,7.08,7.08,7.08,7.08,7.08,7.08,8.8,8.8,9.57,9.57,7.65,7.65,7.65,7.65,7.65,7.65,9.19,9.95,9.95,9.19,7.27,7.27,7.27,7.27
N_6_4,N_5_3,11.794354745347823,6.55,6.55,6.55,6.55,6.55,6.55,8.14,8.14,8.85,8.85,7.08,7.08,7.08,7.08,7.08,7.08,8.49,9.2,9.2,8.49,6.72,6.72,6.72,6.72
N_6_4,N_5_5,0.8835907879889453,1.45,1.45,1.45,1.45,1.45,1.45,2.4,2.4,2.83,2.83,1.77,1.77,1.77,1.77,1.77,1.77,2.62,3.04,3.04,2.62,1.56,1.56,1.56,1.56
N_6_4,N_8_4,14.235925124149299,7.9,7.9,7.9,7.9,7.9,7.9,9.82,9.82,10.68,10.68,8.54,8.54,8.54,8.54,8.54,8.54,10.25,11.1,11.1,10.25,8.11,8.11,8.11,8.11
N_6_5,N_7_6,2.054740508657204,3.37,3.37,3.37,3.37,3.37,3.37,5.59,5.59,6.58,6.58,4.11,4.11,4.11,4.11,4.11,4.11,6.08,7.07,7.07,6.08,3.62,3.62,3.62,3.62
N_6_5,N_5_6,6.722563015187321,6.86,6.86,6.86,6.86,6.86,6.86,10.49,10.49,12.1,12.1,8.07,8.07,8.07,8.07,8.07,8.07,11.29,12.91,12.91,11.29,7.26,7.26,7.26,7.26
N_6_5,N_7_5,3.6772393977284987,3.75,3.75,3.75,3.75,3.75,3.75,5.74,5.74,6.62,6.62,4.41,4.41,4.41,4.41,4.41,4.41,6.18,7.06,7.06,6.18,3.97,3.97,3.97,3.97
N_6_5,N_6_4,6.564080146613685,6.7,6.7,6.7,6.7,6.7,6.7,10.24,10.24,11.82,11.82,7.88,7.88,7.88,7.88,7.88,7.88,11.03,12.6,12.6,11.03,7.09,7.09,7.09,7.09
N_6_6,N_5_6,5.314997650700582,5.42,5.42,5.42,5.42,5.42,5.42,8.29,8.29,9.57,9.57,6.38,6.38,6.38,6.38,6.38,6.38,8.93,10.2,10.2,8.93,5.74,5.74,5.74,5.74
N_6_6,N_4_6,4.273891624349401,4.36,4.36,4.36,4.36,4.36,4.36,6.67,6.67,7.69,7.69,5.13,5.13,5.13,5.13,5.13,5.13,7.18,8.21,8.21,7.18,4.62,4.62,4.62,4.62
N_6_6,N_6_8,1.9486729002952672,3.2,3.2,3.2,3.2,3.2,3.2,5.3,5.3,6.24,6.24,3.9,3.9,3.9,3.9,3.9,3.9,5.77,6.7,6.7,5.77,3.43,3.43,3.43,3.43
N_6_6,N_7_7,2.212329796846961,3.63,3.63,3.63,3.63,3.63,3.63,6.02,6.02,7.08,7.08,4.42,4.42,4.42,4.42,4.42,4.42,6.55,7.61,7.61,6.55,3.89,3.89,3.89,3.89
N_6_7,N_8_7,9.71734072254236,5.39,5.39,5.39,5.39,5.39,5.39,6.7,6.7,7.29,7.29,5.83,5.83,5.83,5.83,5.83,5.83,7.0,7.58,7.58,7.0,5.54,5.54,5.54,5.54
N_6_7,N_7_6,1.3992785869302335,2.29,2.29,2.29,2.29,2.29,2.29,3.81,3.81,4.48,4.48,2.8,2.8,2.8,2.8,2.8,2.8,4.14,4.81,4.81,4.14,2.46,2.46,2.46,2.46
N_6_7,N_5_7,6.008737454042339,6.13,6.13,6.13,6.13,6.13,6.13,9.37,9.37,10.82,10.82,7.21,7.21,7.21,7.21,7.21,7.21,10.09,11.54,11.54,10.09,6.49,6.49,6.49,6.49
N_6_7,N_5_8,6.103698891089249,6.23,6.23,6.23,6.23,6.23,6.23,9.52,9.52,10.99,10.99,7.32,7.32,7.32,7.32,7.32,7.32,10.25,11.72,11.72,10.25,6.59,6.59,6.59,6.59
N_6_8,N_5_9,5.641365498952989,5.75,5.75,5.75,5.75,5.75,5.75,8.8,8.8,10.15,10.15,6.77,6.77,6.77,6.77,6.77,6.77,9.48,10.83,10.83,9.48,6.09,6.09,6.09,6.09
N_6_8,N_6_6,1.9486729002952672,3.2,3.2,3.2,3.2,3.2,3.2,5.3,5.3,6.24,6.24,3.9,3.9,3.9,3.9,3.9,3.9,5.77,6.7,6.7,5.77,3.43,3.43,3.43,3.43
N_6_8,N_6_7,2.187003990078448,3.59,3.59,3.59,3.59,3.59,3.59,5.95,5.95,7.0,7.0,4.37,4.37,4.37,4.37,4.37,4.37,6.47,7.52,7.52,6.47,3.85,3.85,3.85,3.85
N_6_9,N_7_8,6.015756623240314,6.14,6.14,6.14,6.14,6.14,6.14,9.38,9.38,10.83,10.83,7.22,7.22,7.22,7.22,7.22,7.22,10.11,11.55,11.55,10.11,6.5,6.5,6.5,6.5
N_6_9,N_5_8,3.3391411198776644,3.41,3.41,3.41,3.41,3.41,3.41,5.21,5.21,6.01,6.01,4.01,4.01,4.01,4.01,4.01,4.01,5.61,6.41,6.41,5.61,3.61,3.61,3.61,3.61
N_7_0,N_5_0,3.3365527293423427,3.4,3.4,3.4,3.4,3.4,3.4,5.21,5.21,6.01,6.01,4.0,4.0,4.0,4.0,4.0,4.0,5.61,6.41,6.41,5.61,3.6,3.6,3.6,3.6
N_7_0,N_9_0,3.8210653644740864,3.9,3.9,3.9,3.9,3.9,3.9,5.96,5.96,6.88,6.88,4.59,4.59,4.59,4.59,4.59,4.59,6.42,7.34,7.34,6.42,4.13,4.13,4.13,4.13
N_7_1,N_6_2,10.20407167418158,5.66,5.66,5.66,5.66,5.66,5.66,7.04,7.04,7.65,7.65,6.12,6.12,6.12,6.12,6.12,6.12,7.35,7.96,7.96,7.35,5.82,5.82,5.82,5.82
N_7_1,N_5_1,6.897760947485526,7.04,7.04,7.04,7.04,7.04,7.04,10.76,10.76,12.42,12.42,8.28,8.28,8.28,8.28,8.28,8.28,11.59,13.24,13.24,11.59,7.45,7.45,7.45,7.45
N_7_2,N_6_1,1.0106137803984376,1.66,1.66,1.66,1.66,1.66,1.66,2.75,2.75,3.23,3.23,2.02,2.02,2.02,2.02,2.02,2.02,2.99,3.48,3.48,2.99,1.78,1.78,1.78,1.78
N_7_2,N_6_3,12.757284147238153,7.08,7.08,7.08,7.08,7.08,7.08,8.8,8.8,9.57,9.57,7.65,7.65,7.65,7.65,7.65,7.65,9.19,9.95,9.95,9.19,7.27,7.27,7.27,7.27
N_7_2,N_7_3,12.482371781984076,6.93,6.93,6.93,6.93,6.93,6.93,8.61,8.61,9.36,9.36,7.49,7.49,7.49,7.49,7.49,7.49,8.99,9.74,9.74,8.99,7.11,7.11,7.11,7.11
N_7_3,N_6_2,1.0734279007861895,1.76,1.76,1.76,1.76,1.76,1.76,2.92,2.92,3.43,3.43,2.15,2.15,2.15,2.15,2.15,2.15,3.18,3.69,3.69,3.18,1.89,1.89,1.89,1.89
N_7_3,N_8_3,12.828412395820335,7.12,7.12,7.12,7.12,7.12,7.12,8.85,8.85,9.62,9.62,7.7,7.7,7.7,7.7,7.7,7.7,9.24,10.01,10.01,9.24,7.31,7.31,7.31,7.31
N_7_4,N_8_4,6.002341279837019,6.12,6.12,6.12,6.12,6.12,6.12,9.36,9.36,10.8,10.8,7.2,7.2,7.2,7.2,7.2,7.2,10.08,11.52,11.52,10.08,6.48,6.48,6.48,6.48
N_7_4,N_6_4,6.164272759747387,6.29,6.29,6.29,6.29,6.29,6.29,9.62,9.62,11.1,11.1,7.4,7.4,7.4,7.4,7.4,7.4,10.36,11.84,11.84,10.36,6.66,6.66,6.66,6.66
N_7_4,N_8_3,8.329052801162732,4.62,4.62,4.62,4.62,4.62,4.62,5.75,5.75,6.25,6.25,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.5,6.5,6.0,4.75,4.75,4.75,4.75
N_7_4,N_8_5,5.30070948896576,5.41,5.41,5.41,5.41,5.41,5.41,8.27,8.27,9.54,9.54,6.36,6.36,6.36,6.36,6.36,6.36,8.91,10.18,10.18,8.91,5.72,5.72,5.72,5.72
N_7_5,N_6_5,3.6772393977284987,3.75,3.75,3.75,3.75,3.75,3.75,5.74,5.74,6.62,6.62,4.41,4.41,4.41,4.41,4.41,4.41,6.18,7.06,7.06,6.18,3.97,3.97,3.97,3.97
N_7_5,N_8_4,14.46284220872259,8.03,8.03,8.03,8.03,8.03,8.03,9.98,9.98,10.85,10.85,8.68,8.68,8.68,8.68,8.68,8.68,10.41,11.28,11.28,10.41,8.24,8.24,8.24,8.24
N_7_5,N_6_6,13.272726014367937,7.37,7.37,7.37,7.37,7.37,7.37,9.16,9.16,9.95,9.95,7.96,7.96,7.96,7.96,7.96,7.96,9.56,10.35,10.35,9.56,7.57,7.57,7.57,7.57
N_7_6,N_6_7,1.3992785869302335,2.29,2.29,2.29,2.29,2.29,2.29,3.81,3.81,4.48,4.48,2.8,2.8,2.8,2.8,2.8,2.8,4.14,4.81,4.81,4.14,2.46,2.46,2.46,2.46
N_7_6,N_6_6,4.7609805878861735,4.86,4.86,4.86,4.86,4.86,4.86,7.43,7.43,8.57,8.57,5.71,5.71,5.71,5.71,5.71,5.71,8.0,9.14,9.14,8.0,5.14,5.14,5.14,5.14
N_7_6,N_7_7,4.475564474932391,4.57,4.57,4.57,4.57,4.57,4.57,6.98,6.98,8.06,8.06,5.37,5.37,5.37,5.37,5.37,5.37,7.52,8.59,8.59,7.52,4.83,4.83,4.83,4.83
N_7_7,N_6_6,2.212329796846961,3.63,3.63,3.63,3.63,3.63,3.63,6.02,6.02,7.08,7.08,4.42,4.42,4.42,4.42,4.42,4.42,6.55,7.61,7.61,6.55,3.89,3.89,3.89,3.89
N_7_7,N_7_6,5.146406134867741,5.25,5.25,5.25,5.25,5.25,5.25,8.03,8.03,9.26,9.26,6.18,6.18,6.18,6.18,6.18,6.18,8.65,9.88,9.88,8.65,5.56,5.56,5.56,5.56
N_7_7,N_5_7,5.361394331672344,5.47,5.47,5.47,5.47,5.47,5.47,8.36,8.36,9.65,9.65,6.43,6.43,6.43,6.43,6.43,6.43,9.01,10.29,10.29,9.01,5.79,5.79,5.79,5.79
N_7_7,N_7_5,6.4116332312140205,6.54,6.54,6.54,6.54,6.54,6.54,10.0,10.0,11.54,11.54,7.69,7.69,7.69,7.69,7.69,7.69,10.77,12.31,12.31,10.77,6.92,6.92,6.92,6.92
N_7_8,N_6_9,6.015756623240314,6.14,6.14,6.14,6.14,6.14,6.14,9.38,9.38,10.83,10.83,7.22,7.22,7.22,7.22,7.22,7.22,10.11,11.55,11.55,10.11,6.5,6.5,6.5,6.5
N_7_8,N_6_8,4.634627351735578,4.73,4.73,4.73,4.73,4.73,4.73,7.23,7.23,8.34,8.34,5.56,5.56,5.56,5.56,5.56,5.56,7.79,8.9,8.9,7.79,5.01,5.01,5.01,5.01
