source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_16_38,N_15_39,1.3836877994554178,2.27,2.27,2.27,2.27,2.27,2.27,3.76,3.76,4.43,4.43,2.77,2.77,2.77,2.77,2.77,2.77,4.1,4.76,4.76,4.1,2.44,2.44,2.44,2.44
N_16_38,N_16_35,14.447593027135824,8.02,8.02,8.02,8.02,8.02,8.02,9.97,9.97,10.84,10.84,8.67,8.67,8.67,8.67,8.67,8.67,10.4,11.27,11.27,10.4,8.24,8.24,8.24,8.24
N_16_38,N_18_38,6.471289593457565,6.6,6.6,6.6,6.6,6.6,6.6,10.1,10.1,11.65,11.65,7.77,7.77,7.77,7.77,7.77,7.77,10.87,12.42,12.42,10.87,6.99,6.99,6.99,6.99
N_16_38,N_15_37,3.537329073390879,3.61,3.61,3.61,3.61,3.61,3.61,5.52,5.52,6.37,6.37,4.24,4.24,4.24,4.24,4.24,4.24,5.94,6.79,6.79,5.94,3.82,3.82,3.82,3.82
N_16_38,N_18_39,4.0044013765083815,4.08,4.08,4.08,4.08,4.08,4.08,6.25,6.25,7.21,7.21,4.81,4.81,4.81,4.81,4.81,4.81,6.73,7.69,7.69,6.73,4.32,4.32,4.32,4.32
N_16_39,N_16_37,0.9804724116788437,1.61,1.61,1.61,1.61,1.61,1.61,2.67,2.67,3.14,3.14,1.96,1.96,1.96,1.96,1.96,1.96,2.9,3.37,3.37,2.9,1.73,1.73,1.73,1.73
N_16_39,N_14_38,13.858109471249824,7.69,7.69,7.69,7.69,7.69,7.69,9.56,9.56,10.39,10.39,8.31,8.31,8.31,8.31,8.31,8.31,9.98,10.81,10.81,9.98,7.9,7.9,7.9,7.9
N_16_39,N_14_37,5.571146535952886,5.68,5.68,5.68,5.68,5.68,5.68,8.69,8.69,10.03,10.03,6.69,6.69,6.69,6.69,6.69,6.69,9.36,10.7,10.7,9.36,6.02,6.02,6.02,6.02
N_16_4,N_14_4,2.3216617049981756,3.81,3.81,3.81,3.81,3.81,3.81,6.31,6.31,7.43,7.43,4.64,4.64,4.64,4.64,4.64,4.64,6.87,7.99,7.99,6.87,4.09,4.09,4.09,4.09
N_16_4,N_16_7,12.76424727519645,7.08,7.08,7.08,7.08,7.08,7.08,8.81,8.81,9.57,9.57,7.66,7.66,7.66,7.66,7.66,7.66,9.19,9.96,9.96,9.19,7.28,7.28,7.28,7.28
N_16_4,N_18_5,2.483960301040371,4.07,4.07,4.07,4.07,4.07,4.07,6.76,6.76,7.95,7.95,4.97,4.97,4.97,4.97,4.97,4.97,7.35,8.54,8.54,7.35,4.37,4.37,4.37,4.37
N_16_4,N_15_5,6.456686623201474,6.59,6.59,6.59,6.59,6.59,6.59,10.07,10.07,11.62,11.62,7.75,7.75,7.75,7.75,7.75,7.75,10.85,12.4,12.4,10.85,6.97,6.97,6.97,6.97
N_16_4,N_18_6,4.625178663318176,4.72,4.72,4.72,4.72,4.72,4.72,7.22,7.22,8.33,8.33,5.55,5.55,5.55,5.55,5.55,5.55,7.77,8.88,8.88,7.77,5.0,5.0,5.0,5.0
N_16_4,N_18_3,1.1815058021394136,1.94,1.94,1.94,1.94,1.94,1.94,3.21,3.21,3.78,3.78,2.36,2.36,2.36,2.36,2.36,2.36,3.5,4.06,4.06,3.5,2.08,2.08,2.08,2.08
N_16_4,N_14_2,11.997018038956773,6.66,6.66,6.66,6.66,6.66,6.66,8.28,8.28,9.0,9.0,7.2,7.2,7.2,7.2,7.2,7.2,8.64,9.36,9.36,8.64,6.84,6.84,6.84,6.84
N_16_5,N_16_2,9.053200579738805,5.02,5.02,5.02,5.02,5.02,5.02,6.25,6.25,6.79,6.79,5.43,5.43,5.43,5.43,5.43,5.43,6.52,7.06,7.06,6.52,5.16,5.16,5.16,5.16
N_16_5,N_14_6,1.5002202723780351,2.46,2.46,2.46,2.46,2.46,2.46,4.08,4.08,4.8,4.8,3.0,3.0,3.0,3.0,3.0,3.0,4.44,5.16,5.16,4.44,2.64,2.64,2.64,2.64
N_16_5,N_14_4,0.8984210759258469,1.47,1.47,1.47,1.47,1.47,1.47,2.44,2.44,2.87,2.87,1.8,1.8,1.8,1.8,1.8,1.8,2.66,3.09,3.09,2.66,1.58,1.58,1.58,1.58
N_16_6,N_14_7,14.873185695714259,8.25,8.25,8.25,8.25,8.25,8.25,10.26,10.26,11.15,11.15,8.92,8.92,8.92,8.92,8.92,8.92,10.71,11.6,11.6,10.71,8.48,8.48,8.48,8.48
N_16_6,N_19_6,11.05262386923817,6.13,6.13,6.13,6.13,6.13,6.13,7.63,7.63,8.29,8.29,6.63,6.63,6.63,6.63,6.63,6.63,7.96,8.62,8.62,7.96,6.3,6.3,6.3,6.3
N_16_6,N_16_3,5.770226767774783,5.89,5.89,5.89,5.89,5.89,5.89,9.0,9.0,10.39,10.39,6.92,6.92,6.92,6.92,6.92,6.92,9.69,11.08,11.08,9.69,6.23,6.23,6.23,6.23
N_16_6,N_16_8,9.676876764255674,5.37,5.37,5.37,5.37,5.37,5.37,6.68,6.68,7.26,7.26,5.81,5.81,5.81,5.81,5.81,5.81,6.97,7.55,7.55,6.97,5.52,5.52,5.52,5.52
N_16_6,N_17_5,13.73627234265042,7.62,7.62,7.62,7.62,7.62,7.62,9.48,9.48,10.3,10.3,8.24,8.24,8.24,8.24,8.24,8.24,9.89,10.71,10.71,9.89,7.83,7.83,7.83,7.83
N_16_6,N_14_8,1.3592195975219807,2.23,2.23,2.23,2.23,2.23,2.23,3.7,3.7,4.35,4.35,2.72,2.72,2.72,2.72,2.72,2.72,4.02,4.68,4.68,4.02,2.39,2.39,2.39,2.39
N_16_6,N_17_4,5.035223044527109,5.14,5.14,5.14,5.14,5.14,5.14,7.85,7.85,9.06,9.06,6.04,6.04,6.04,6.04,6.04,6.04,8.46,9.67,9.67,8.46,5.44,5.44,5.44,5.44
N_16_6,N_15_8,1.6259705752097378,2.67,2.67,2.67,2.67,2.67,2.67,4.42,4.42,5.2,5.2,3.25,3.25,3.25,3.25,3.25,3.25,4.81,5.59,5.59,4.81,2.86,2.86,2.86,2.86
N_16_7,N_16_4,12.76424727519645,7.08,7.08,7.08,7.08,7.08,7.08,8.81,8.81,9.57,9.57,7.66,7.66,7.66,7.66,7.66,7.66,9.19,9.96,9.96,9.19,7.28,7.28,7.28,7.28
N_16_7,N_18_6,4.189656893917303,4.27,4.27,4.27,4.27,4.27,4.27,6.54,6.54,7.54,7.54,5.03,5.03,5.03,5.03,5.03,5.03,7.04,8.04,8.04,7.04,4.52,4.52,4.52,4.52
N_16_7,N_14_5,12.613553060937662,7.0,7.0,7.0,7.0,7.0,7.0,8.7,8.7,9.46,9.46,7.57,7.57,7.57,7.57,7.57,7.57,9.08,9.84,9.84,9.08,7.19,7.19,7.19,7.19
N_16_7,N_15_8,6.052206423942654,6.17,6.17,6.17,6.17,6.17,6.17,9.44,9.44,10.89,10.89,7.26,7.26,7.26,7.26,7.26,7.26,10.17,11.62,11.62,10.17,6.54,6.54,6.54,6.54
N_16_7,N_18_9,11.677193618934682,6.48,6.48,6.48,6.48,6.48,6.48,8.06,8.06,8.76,8.76,7.01,7.01,7.01,7.01,7.01,7.01,8.41,9.11,9.11,8.41,6.66,6.66,6.66,6.66
N_16_7,N_17_6,0.9987928033160536,1.64,1.64,1.64,1.64,1.64,1.64,2.72,2.72,3.2,3.2,2.0,2.0,2.0,2.0,2.0,2.0,2.96,3.44,3.44,2.96,1.76,1.76,1.76,1.76
N_16_8,N_14_10,4.846369400772884,4.94,4.94,4.94,4.94,4.94,4.94,7.56,7.56,8.72,8.72,5.82,5.82,5.82,5.82,5.82,5.82,8.14,9.31,9.31,8.14,5.23,5.23,5.23,5.23
N_16_8,N_14_8,0.7257669147987942,1.19,1.19,1.19,1.19,1.19,1.19,1.97,1.97,2.32,2.32,1.45,1.45,1.45,1.45,1.45,1.45,2.15,2.5,2.5,2.15,1.28,1.28,1.28,1.28
N_16_8,N_16_9,1.1469388364399782,1.88,1.88,1.88,1.88,1.88,1.88,3.12,3.12,3.67,3.67,2.29,2.29,2.29,2.29,2.29,2.29,3.39,3.95,3.95,3.39,2.02,2.02,2.02,2.02
N_16_8,N_15_10,5.3188493657231595,5.43,5.43,5.43,5.43,5.43,5.43,8.3,8.3,9.57,9.57,6.38,6.38,6.38,6.38,6.38,6.38,8.94,10.21,10.21,8.94,5.74,5.74,5.74,5.74
N_16_9,N_14_8,13.758049632591721,7.64,7.64,7.64,7.64,7.64,7.64,9.49,9.49,10.32,10.32,8.25,8.25,8.25,8.25,8.25,8.25,9.91,10.73,10.73,9.91,7.84,7.84,7.84,7.84
N_16_9,N_15_7,4.773733716038843,4.87,4.87,4.87,4.87,4.87,4.87,7.45,7.45,8.59,8.59,5.73,5.73,5.73,5.73,5.73,5.73,8.02,9.17,9.17,8.02,5.16,5.16,5.16,5.16
N_16_9,N_18_10,14.876842062885473,8.26,8.26,8.26,8.26,8.26,8.26,10.27,10.27,11.16,11.16,8.93,8.93,8.93,8.93,8.93,8.93,10.71,11.6,11.6,10.71,8.48,8.48,8.48,8.48
N_16_9,N_16_12,4.604561252224335,4.7,4.7,4.7,4.7,4.7,4.7,7.18,7.18,8.29,8.29,5.53,5.53,5.53,5.53,5.53,5.53,7.74,8.84,8.84,7.74,4.97,4.97,4.97,4.97
N_16_9,N_16_7,6.039442479504838,6.16,6.16,6.16,6.16,6.16,6.16,9.42,9.42,10.87,10.87,7.25,7.25,7.25,7.25,7.25,7.25,10.15,11.6,11.6,10.15,6.52,6.52,6.52,6.52
N_16_9,N_14_10,3.6714030143664913,3.74,3.74,3.74,3.74,3.74,3.74,5.73,5.73,6.61,6.61,4.41,4.41,4.41,4.41,4.41,4.41,6.17,7.05,7.05,6.17,3.97,3.97,3.97,3.97
N_17_0,N_14_0,6.731273324635049,6.87,6.87,6.87,6.87,6.87,6.87,10.5,10.5,12.12,12.12,8.08,8.08,8.08,8.08,8.08,8.08,11.31,12.92,12.92,11.31,7.27,7.27,7.27,7.27
N_17_0,N_18_1,14.704476357337786,8.16,8.16,8.16,8.16,8.16,8.16,10.15,10.15,11.03,11.03,8.82,8.82,8.82,8.82,8.82,8.82,10.59,11.47,11.47,10.59,8.38,8.38,8.38,8.38
N_17_0,N_17_3,1.7566680629590947,2.88,2.88,2.88,2.88,2.88,2.88,4.78,4.78,5.62,5.62,3.51,3.51,3.51,3.51,3.51,3.51,5.2,6.04,6.04,5.2,3.09,3.09,3.09,3.09
N_17_1,N_15_0,3.4678860893008907,3.54,3.54,3.54,3.54,3.54,3.54,5.41,5.41,6.24,6.24,4.16,4.16,4.16,4.16,4.16,4.16,5.83,6.66,6.66,5.83,3.75,3.75,3.75,3.75
N_17_1,N_19_3,4.667419320666833,4.76,4.76,4.76,4.76,4.76,4.76,7.28,7.28,8.4,8.4,5.6,5.6,5.6,5.6,5.6,5.6,7.84,8.96,8.96,7.84,5.04,5.04,5.04,5.04
N_17_1,N_15_3,0.5237510008294841,0.86,0.86,0.86,0.86,0.86,0.86,1.42,1.42,1.68,1.68,1.05,1.05,1.05,1.05,1.05,1.05,1.55,1.8,1.8,1.55,0.92,0.92,0.92,0.92
N_17_1,N_17_4,13.540329636600571,7.51,7.51,7.51,7.51,7.51,7.51,9.34,9.34,10.16,10.16,8.12,8.12,8.12,8.12,8.12,8.12,9.75,10.56,10.56,9.75,7.72,7.72,7.72,7.72
N_17_10,N_16_9,8.391160247884798,4.66,4.66,4.66,4.66,4.66,4.66,5.79,5.79,6.29,6.29,5.03,5.03,5.03,5.03,5.03,5.03,6.04,6.55,6.55,6.04,4.78,4.78,4.78,4.78
N_17_10,N_18_11,5.533214737979758,5.64,5.64,5.64,5.64,5.64,5.64,8.63,8.63,9.96,9.96,6.64,6.64,6.64,6.64,6.64,6.64,9.3,10.62,10.62,9.3,5.98,5.98,5.98,5.98
N_17_10,N_18_12,3.1019251134742234,3.16,3.16,3.16,3.16,3.16,3.16,4.84,4.84,5.58,5.58,3.72,3.72,3.72,3.72,3.72,3.72,5.21,5.96,5.96,5.21,3.35,3.35,3.35,3.35
N_17_10,N_15_9,3.472643888941427,3.54,3.54,3.54,3.54,3.54,3.54,5.42,5.42,6.25,6.25,4.17,4.17,4.17,4.17,4.17,4.17,5.83,6.67,6.67,5.83,3.75,3.75,3.75,3.75
N_17_10,N_17_12,12.462557629545204,6.92,6.92,6.92,6.92,6.92,6.92,8.6,8.6,9.35,9.35,7.48,7.48,7.48,7.48,7.48,7.48,8.97,9.72,9.72,8.97,7.1,7.1,7.1,7.1
N_17_10,N_19_10,4.542765536283698,4.63,4.63,4.63,4.63,4.63,4.63,7.09,7.09,8.18,8.18,5.45,5.45,5.45,5.45,5.45,5.45,7.63,8.72,8.72,7.63,4.91,4.91,4.91,4.91
N_17_10,N_16_11,14.768441244733388,8.2,8.2,8.2,8.2,8.2,8.2,10.19,10.19,11.08,11.08,8.86,8.86,8.86,8.86,8.86,8.86,10.63,11.52,11.52,10.63,8.42,8.42,8.42,8.42
N_17_11,N_16_11,5.445380463426518,5.55,5.55,5.55,5.55,5.55,5.55,8.49,8.49,9.8,9.8,6.53,6.53,6.53,6.53,6.53,6.53,9.15,10.46,10.46,9.15,5.88,5.88,5.88,5.88
N_17_11,N_15_11,4.2424272793708395,4.33,4.33,4.33,4.33,4.33,4.33,6.62,6.62,7.64,7.64,5.09,5.09,5.09,5.09,5.09,5.09,7.13,8.15,8.15,7.13,4.58,4.58,4.58,4.58
N_17_11,N_16_9,2.423199577333138,3.97,3.97,3.97,3.97,3.97,3.97,6.59,6.59,7.75,7.75,4.85,4.85,4.85,4.85,4.85,4.85,7.17,8.34,8.34,7.17,4.26,4.26,4.26,4.26
N_17_11,N_17_12,2.173565606334307,3.56,3.56,3.56,3.56,3.56,3.56,5.91,5.91,6.96,6.96,4.35,4.35,4.35,4.35,4.35,4.35,6.43,7.48,7.48,6.43,3.83,3.83,3.83,3.83
N_17_11,N_18_10,4.740702257936482,4.84,4.84,4.84,4.84,4.84,4.84,7.4,7.4,8.53,8.53,5.69,5.69,5.69,5.69,5.69,5.69,7.96,9.1,9.1,7.96,5.12,5.12,5.12,5.12
N_17_12,N_16_10,6.38242621665546,6.51,6.51,6.51,6.51,6.51,6.51,9.96,9.96,11.49,11.49,7.66,7.66,7.66,7.66,7.66,7.66,10.72,12.25,12.25,10.72,6.89,6.89,6.89,6.89
N_17_12,N_16_11,4.402131153236342,4.49,4.49,4.49,4.49,4.49,4.49,6.87,6.87,7.92,7.92,5.28,5.28,5.28,5.28,5.28,5.28,7.4,8.45,8.45,7.4,4.75,4.75,4.75,4.75
N_17_12,N_20_12,13.789723170992058,7.65,7.65,7.65,7.65,7.65,7.65,9.51,9.51,10.34,10.34,8.27,8.27,8.27,8.27,8.27,8.27,9.93,10.76,10.76,9.93,7.86,7.86,7.86,7.86
N_17_13,N_14_13,3.7010511461100295,3.78,3.78,3.78,3.78,3.78,3.78,5.77,5.77,6.66,6.66,4.44,4.44,4.44,4.44,4.44,4.44,6.22,7.11,7.11,6.22,4.0,4.0,4.0,4.0
N_17_13,N_16_11,2.065542985621679,3.39,3.39,3.39,3.39,3.39,3.39,5.62,5.62,6.61,6.61,4.13,4.13,4.13,4.13,4.13,4.13,6.11,7.11,7.11,6.11,3.64,3.64,3.64,3.64
N_17_13,N_17_10,13.553045392718754,7.52,7.52,7.52,7.52,7.52,7.52,9.35,9.35,10.16,10.16,8.13,8.13,8.13,8.13,8.13,8.13,9.76,10.57,10.57,9.76,7.73,7.73,7.73,7.73
N_17_13,N_19_14,11.773705459378476,6.53,6.53,6.53,6.53,6.53,6.53,8.12,8.12,8.83,8.83,7.06,7.06,7.06,7.06,7.06,7.06,8.48,9.18,9.18,8.48,6.71,6.71,6.71,6.71
N_17_13,N_15_13,5.111652962731184,5.21,5.21,5.21,5.21,5.21,5.21,7.97,7.97,9.2,9.2,6.13,6.13,6.13,6.13,6.13,6.13,8.59,9.81,9.81,8.59,5.52,5.52,5.52,5.52
N_17_13,N_16_13,9.209032340072447,5.11,5.11,5.11,5.11,5.11,5.11,6.35,6.35,6.91,6.91,5.53,5.53,5.53,5.53,5.53,5.53,6.63,7.18,7.18,6.63,5.25,5.25,5.25,5.25
N_17_14,N_16_13,4.363675295158834,4.45,4.45,4.45,4.45,4.45,4.45,6.81,6.81,7.85,7.85,5.24,5.24,5.24,5.24,5.24,5.24,7.33,8.38,8.38,7.33,4.71,4.71,4.71,4.71
N_17_14,N_15_15,5.459518745020908,5.57,5.57,5.57,5.57,5.57,5.57,8.52,8.52,9.83,9.83,6.55,6.55,6.55,6.55,6.55,6.55,9.17,10.48,10.48,9.17,5.9,5.9,5.9,5.9
N_17_14,N_16_14,5.112815819063073,5.22,5.22,5.22,5.22,5.22,5.22,7.98,7.98,9.2,9.2,6.14,6.14,6.14,6.14,6.14,6.14,8.59,9.82,9.82,8.59,5.52,5.52,5.52,5.52
N_17_14,N_16_15,11.172700817919997,6.2,6.2,6.2,6.2,6.2,6.2,7.71,7.71,8.38,8.38,6.7,6.7,6.7,6.7,6.7,6.7,8.04,8.71,8.71,8.04,6.37,6.37,6.37,6.37
N_17_14,N_16_16,3.8916591382450267,3.97,3.97,3.97,3.97,3.97,3.97,6.07,6.07,7.0,7.0,4.67,4.67,4.67,4.67,4.67,4.67,6.54,7.47,7.47,6.54,4.2,4.2,4.2,4.2
N_17_14,N_19_16,14.686881177716021,8.15,8.15,8.15,8.15,8.15,8.15,10.13,10.13,11.02,11.02,8.81,8.81,8.81,8.81,8.81,8.81,10.57,11.46,11.46,10.57,8.37,8.37,8.37,8.37
N_17_14,N_17_11,1.8032721184866896,2.96,2.96,2.96,2.96,2.96,2.96,4.9,4.9,5.77,5.77,3.61,3.61,3.61,3.61,3.61,3.61,5.34,6.2,6.2,5.34,3.17,3.17,3.17,3.17
N_17_14,N_19_14,1.4133109503100691,2.32,2.32,2.32,2.32,2.32,2.32,3.84,3.84,4.52,4.52,2.83,2.83,2.83,2.83,2.83,2.83,4.18,4.86,4.86,4.18,2.49,2.49,2.49,2.49
N_17_15,N_15_15,4.6469588415276935,4.74,4.74,4.74,4.74,4.74,4.74,7.25,7.25,8.36,8.36,5.58,5.58,5.58,5.58,5.58,5.58,7.81,8.92,8.92,7.81,5.02,5.02,5.02,5.02
N_17_15,N_19_15,13.218463302435975,7.34,7.34,7.34,7.34,7.34,7.34,9.12,9.12,9.91,9.91,7.93,7.93,7.93,7.93,7.93,7.93,9.52,10.31,10.31,9.52,7.53,7.53,7.53,7.53
N_17_15,N_16_16,12.134781915346958,6.73,6.73,6.73,6.73,6.73,6.73,8.37,8.37,9.1,9.1,7.28,7.28,7.28,7.28,7.28,7.28,8.74,9.47,9.47,8.74,6.92,6.92,6.92,6.92
N_17_15,N_15_13,6.729188984222732,6.86,6.86,6.86,6.86,6.86,6.86,10.5,10.5,12.11,12.11,8.08,8.08,8.08,8.08,8.08,8.08,11.31,12.92,12.92,11.31,7.27,7.27,7.27,7.27
N_17_16,N_15_14,3.5766431476656892,3.65,3.65,3.65,3.65,3.65,3.65,5.58,5.58,6.44,6.44,4.29,4.29,4.29,4.29,4.29,4.29,6.01,6.87,6.87,6.01,3.86,3.86,3.86,3.86
N_17_16,N_14_16,3.600323712318864,3.67,3.67,3.67,3.67,3.67,3.67,5.62,5.62,6.48,6.48,4.32,4.32,4.32,4.32,4.32,4.32,6.05,6.91,6.91,6.05,3.89,3.89,3.89,3.89
N_17_16,N_16_15,4.603661161173491,4.7,4.7,4.7,4.7,4.7,4.7,7.18,7.18,8.29,8.29,5.52,5.52,5.52,5.52,5.52,5.52,7.73,8.84,8.84,7.73,4.97,4.97,4.97,4.97
N_17_17,N_14_17,14.142898568577944,7.85,7.85,7.85,7.85,7.85,7.85,9.76,9.76,10.61,10.61,8.49,8.49,8.49,8.49,8.49,8.49,10.18,11.03,11.03,10.18,8.06,8.06,8.06,8.06
N_17_17,N_15_17,5.906494524513764,6.02,6.02,6.02,6.02,6.02,6.02,9.21,9.21,10.63,10.63,7.09,7.09,7.09,7.09,7.09,7.09,9.92,11.34,11.34,9.92,6.38,6.38,6.38,6.38
N_17_17,N_16_16,5.045409039622326,5.15,5.15,5.15,5.15,5.15,5.15,7.87,7.87,9.08,9.08,6.05,6.05,6.05,6.05,6.05,6.05,8.48,9.69,9.69,8.48,5.45,5.45,5.45,5.45
N_17_18,N_16_17,6.529131666419195,6.66,6.66,6.66,6.66,6.66,6.66,10.19,10.19,11.75,11.75,7.83,7.83,7.83,7.83,7.83,7.83,10.97,12.54,12.54,10.97,7.05,7.05,7.05,7.05
N_17_18,N_18_20,11.651894716196077,6.47,6.47,6.47,6.47,6.47,6.47,8.04,8.04,8.74,8.74,6.99,6.99,6.99,6.99,6.99,6.99,8.39,9.09,9.09,8.39,6.64,6.64,6.64,6.64
N_17_18,N_18_16,11.935135178284579,6.62,6.62,6.62,6.62,6.62,6.62,8.24,8.24,8.95,8.95,7.16,7.16,7.16,7.16,7.16,7.16,8.59,9.31,9.31,8.59,6.8,6.8,6.8,6.8
N_17_19,N_14_19,13.913025337239205,7.72,7.72,7.72,7.72,7.72,7.72,9.6,9.6,10.43,10.43,8.35,8.35,8.35,8.35,8.35,8.35,10.02,10.85,10.85,10.02,7.93,7.93,7.93,7.93
N_17_19,N_15_21,11.349116733341795,6.3,6.3,6.3,6.3,6.3,6.3,7.83,7.83,8.51,8.51,6.81,6.81,6.81,6.81,6.81,6.81,8.17,8.85,8.85,8.17,6.47,6.47,6.47,6.47
N_17_19,N_17_21,3.565981948771297,3.64,3.64,3.64,3.64,3.64,3.64,5.56,5.56,6.42,6.42,4.28,4.28,4.28,4.28,4.28,4.28,5.99,6.85,6.85,5.99,3.85,3.85,3.85,3.85
N_17_19,N_17_18,2.3176315583021756,3.8,3.8,3.8,3.8,3.8,3.8,6.3,6.3,7.42,7.42,4.64,4.64,4.64,4.64,4.64,4.64,6.86,7.97,7.97,6.86,4.08,4.08,4.08,4.08
N_17_19,N_18_17,0.624032577737941,1.02,1.02,1.02,1.02,1.02,1.02,1.7,1.7,2.0,2.0,1.25,1.25,1.25,1.25,1.25,1.25,1.85,2.15,2.15,1.85,1.1,1.1,1.1,1.1
N_17_19,N_19_19,9.682295754003581,5.37,5.37,5.37,5.37,5.37,5.37,6.68,6.68,7.26,7.26,5.81,5.81,5.81,5.81,5.81,5.81,6.97,7.55,7.55,6.97,5.52,5.52,5.52,5.52
N_17_2,N_16_3,8.630175051774108,4.79,4.79,4.79,4.79,4.79,4.79,5.95,5.95,6.47,6.47,5.18,5.18,5.18,5.18,5.18,5.18,6.21,6.73,6.73,6.21,4.92,4.92,4.92,4.92
N_17_2,N_18_4,12.854916860109459,7.13,7.13,7.13,7.13,7.13,7.13,8.87,8.87,9.64,9.64,7.71,7.71,7.71,7.71,7.71,7.71,9.26,10.03,10.03,9.26,7.33,7.33,7.33,7.33
N_17_2,N_19_3,5.264672797650047,5.37,5.37,5.37,5.37,5.37,5.37,8.21,8.21,9.48,9.48,6.32,6.32,6.32,6.32,6.32,6.32,8.84,10.11,10.11,8.84,5.69,5.69,5.69,5.69
N_17_20,N_15_19,6.990664934215431,7.13,7.13,7.13,7.13,7.13,7.13,10.91,10.91,12.58,12.58,8.39,8.39,8.39,8.39,8.39,8.39,11.74,13.42,13.42,11.74,7.55,7.55,7.55,7.55
N_17_20,N_17_23,10.5546271610126,5.86,5.86,5.86,5.86,5.86,5.86,7.28,7.28,7.92,7.92,6.33,6.33,6.33,6.33,6.33,6.33,7.6,8.23,8.23,7.6,6.02,6.02,6.02,6.02
N_17_20,N_18_18,13.006306153822548,7.22,7.22,7.22,7.22,7.22,7.22,8.97,8.97,9.75,9.75,7.8,7.8,7.8,7.8,7.8,7.8,9.36,10.14,10.14,9.36,7.41,7.41,7.41,7.41
N_17_20,N_17_21,6.795318687493505,6.93,6.93,6.93,6.93,6.93,6.93,10.6,10.6,12.23,12.23,8.15,8.15,8.15,8.15,8.15,8.15,11.42,13.05,13.05,11.42,7.34,7.34,7.34,7.34
N_17_20,N_19_19,3.3819329161143017,3.45,3.45,3.45,3.45,3.45,3.45,5.28,5.28,6.09,6.09,4.06,4.06,4.06,4.06,4.06,4.06,5.68,6.49,6.49,5.68,3.65,3.65,3.65,3.65
N_17_20,N_18_19,0.5051984831916936,0.83,0.83,0.83,0.83,0.83,0.83,1.37,1.37,1.62,1.62,1.01,1.01,1.01,1.01,1.01,1.01,1.5,1.74,1.74,1.5,0.89,0.89,0.89,0.89
N_17_20,N_16_18,12.68122417998946,7.04,7.04,7.04,7.04,7.04,7.04,8.75,8.75,9.51,9.51,7.61,7.61,7.61,7.61,7.61,7.61,9.13,9.89,9.89,9.13,7.23,7.23,7.23,7.23
N_17_21,N_15_21,1.4859394341670753,2.44,2.44,2.44,2.44,2.44,2.44,4.04,4.04,4.76,4.76,2.97,2.97,2.97,2.97,2.97,2.97,4.4,5.11,5.11,4.4,2.62,2.62,2.62,2.62
N_17_21,N_17_19,3.565981948771297,3.64,3.64,3.64,3.64,3.64,3.64,5.56,5.56,6.42,6.42,4.28,4.28,4.28,4.28,4.28,4.28,5.99,6.85,6.85,5.99,3.85,3.85,3.85,3.85
N_17_21,N_18_20,14.030849901752841,7.79,7.79,7.79,7.79,7.79,7.79,9.68,9.68,10.52,10.52,8.42,8.42,8.42,8.42,8.42,8.42,10.1,10.94,10.94,10.1,8.0,8.0,8.0,8.0
N_17_21,N_18_23,14.790502920548454,8.21,8.21,8.21,8.21,8.21,8.21,10.21,10.21,11.09,11.09,8.87,8.87,8.87,8.87,8.87,8.87,10.65,11.54,11.54,10.65,8.43,8.43,8.43,8.43
N_17_22,N_16_20,10.024268332841048,5.56,5.56,5.56,5.56,5.56,5.56,6.92,6.92,7.52,7.52,6.01,6.01,6.01,6.01,6.01,6.01,7.22,7.82,7.82,7.22,5.71,5.71,5.71,5.71
N_17_22,N_19_24,4.583147586433933,4.67,4.67,4.67,4.67,4.67,4.67,7.15,7.15,8.25,8.25,5.5,5.5,5.5,5.5,5.5,5.5,7.7,8.8,8.8,7.7,4.95,4.95,4.95,4.95
N_17_22,N_14_22,3.840876914227871,3.92,3.92,3.92,3.92,3.92,3.92,5.99,5.99,6.91,6.91,4.61,4.61,4.61,4.61,4.61,4.61,6.45,7.37,7.37,6.45,4.15,4.15,4.15,4.15
N_17_23,N_15_25,8.2816162414387,4.6,4.6,4.6,4.6,4.6,4.6,5.71,5.71,6.21,6.21,4.97,4.97,4.97,4.97,4.97,4.97,5.96,6.46,6.46,5.96,4.72,4.72,4.72,4.72
N_17_23,N_16_25,10.38290738853426,5.76,5.76,5.76,5.76,5.76,5.76,7.16,7.16,7.79,7.79,6.23,6.23,6.23,6.23,6.23,6.23,7.48,8.1,8.1,7.48,5.92,5.92,5.92,5.92
N_17_23,N_16_24,11.754327637213771,6.52,6.52,6.52,6.52,6.52,6.52,8.11,8.11,8.82,8.82,7.05,7.05,7.05,7.05,7.05,7.05,8.46,9.17,9.17,8.46,6.7,6.7,6.7,6.7
N_17_23,N_15_24,5.727097297569139,5.84,5.84,5.84,5.84,5.84,5.84,8.93,8.93,10.31,10.31,6.87,6.87,6.87,6.87,6.87,6.87,9.62,11.0,11.0,9.62,6.19,6.19,6.19,6.19
N_17_23,N_17_26,13.013903338380493,7.22,7.22,7.22,7.22,7.22,7.22,8.98,8.98,9.76,9.76,7.81,7.81,7.81,7.81,7.81,7.81,9.37,10.15,10.15,9.37,7.42,7.42,7.42,7.42
