source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_16_13,N_15_13,11.425389673418675,6.34,6.34,6.34,6.34,6.34,6.34,7.88,7.88,8.57,8.57,6.86,6.86,6.86,6.86,6.86,6.86,8.23,8.91,8.91,8.23,6.51,6.51,6.51,6.51
N_16_13,N_15_14,13.010062327411497,7.22,7.22,7.22,7.22,7.22,7.22,8.98,8.98,9.76,9.76,7.81,7.81,7.81,7.81,7.81,7.81,9.37,10.15,10.15,9.37,7.42,7.42,7.42,7.42
N_16_14,N_14_13,3.9029636736449906,3.98,3.98,3.98,3.98,3.98,3.98,6.09,6.09,7.03,7.03,4.68,4.68,4.68,4.68,4.68,4.68,6.56,7.49,7.49,6.56,4.22,4.22,4.22,4.22
N_16_14,N_15_13,0.5594470366776494,0.92,0.92,0.92,0.92,0.92,0.92,1.52,1.52,1.79,1.79,1.12,1.12,1.12,1.12,1.12,1.12,1.66,1.92,1.92,1.66,0.98,0.98,0.98,0.98
N_16_14,N_17_16,3.179934575899632,3.24,3.24,3.24,3.24,3.24,3.24,4.96,4.96,5.72,5.72,3.82,3.82,3.82,3.82,3.82,3.82,5.34,6.11,6.11,5.34,3.43,3.43,3.43,3.43
N_16_14,N_16_15,11.059121938523322,6.14,6.14,6.14,6.14,6.14,6.14,7.63,7.63,8.29,8.29,6.64,6.64,6.64,6.64,6.64,6.64,7.96,8.63,8.63,7.96,6.3,6.3,6.3,6.3
N_16_15,N_15_15,12.133243905870835,6.73,6.73,6.73,6.73,6.73,6.73,8.37,8.37,9.1,9.1,7.28,7.28,7.28,7.28,7.28,7.28,8.74,9.46,9.46,8.74,6.92,6.92,6.92,6.92
N_16_15,N_16_14,11.059121938523322,6.14,6.14,6.14,6.14,6.14,6.14,7.63,7.63,8.29,8.29,6.64,6.64,6.64,6.64,6.64,6.64,7.96,8.63,8.63,7.96,6.3,6.3,6.3,6.3
N_16_15,N_17_13,14.72786334363397,8.17,8.17,8.17,8.17,8.17,8.17,10.16,10.16,11.05,11.05,8.84,8.84,8.84,8.84,8.84,8.84,10.6,11.49,11.49,10.6,8.39,8.39,8.39,8.39
N_16_16,N_16_15,1.0385750541185137,1.7,1.7,1.7,1.7,1.7,1.7,2.82,2.82,3.32,3.32,2.08,2.08,2.08,2.08,2.08,2.08,3.07,3.57,3.57,3.07,1.83,1.83,1.83,1.83
N_16_16,N_16_14,3.2618328477195355,3.33,3.33,3.33,3.33,3.33,3.33,5.09,5.09,5.87,5.87,3.91,3.91,3.91,3.91,3.91,3.91,5.48,6.26,6.26,5.48,3.52,3.52,3.52,3.52
N_16_17,N_15_15,6.967782090823832,7.11,7.11,7.11,7.11,7.11,7.11,10.87,10.87,12.54,12.54,8.36,8.36,8.36,8.36,8.36,8.36,11.71,13.38,13.38,11.71,7.53,7.53,7.53,7.53
N_16_17,N_17_18,3.672753327549209,3.75,3.75,3.75,3.75,3.75,3.75,5.73,5.73,6.61,6.61,4.41,4.41,4.41,4.41,4.41,4.41,6.17,7.05,7.05,6.17,3.97,3.97,3.97,3.97
N_16_17,N_15_17,2.4227042184992538,3.97,3.97,3.97,3.97,3.97,3.97,6.59,6.59,7.75,7.75,4.85,4.85,4.85,4.85,4.85,4.85,7.17,8.33,8.33,7.17,4.26,4.26,4.26,4.26
N_16_17,N_14_17,13.688506023977432,7.6,7.6,7.6,7.6,7.6,7.6,9.45,9.45,10.27,10.27,8.21,8.21,8.21,8.21,8.21,8.21,9.86,10.68,10.68,9.86,7.8,7.8,7.8,7.8
N_16_17,N_17_17,5.612235396268421,5.72,5.72,5.72,5.72,5.72,5.72,8.76,8.76,10.1,10.1,6.73,6.73,6.73,6.73,6.73,6.73,9.43,10.78,10.78,9.43,6.06,6.06,6.06,6.06
N_16_18,N_16_17,3.491907859757486,3.56,3.56,3.56,3.56,3.56,3.56,5.45,5.45,6.29,6.29,4.19,4.19,4.19,4.19,4.19,4.19,5.87,6.7,6.7,5.87,3.77,3.77,3.77,3.77
N_16_18,N_15_20,4.117833193489291,4.2,4.2,4.2,4.2,4.2,4.2,6.42,6.42,7.41,7.41,4.94,4.94,4.94,4.94,4.94,4.94,6.92,7.91,7.91,6.92,4.45,4.45,4.45,4.45
N_16_19,N_18_20,3.008190053963266,3.07,3.07,3.07,3.07,3.07,3.07,4.69,4.69,5.41,5.41,3.61,3.61,3.61,3.61,3.61,3.61,5.05,5.78,5.78,5.05,3.25,3.25,3.25,3.25
N_16_19,N_17_17,1.8454128082623484,3.03,3.03,3.03,3.03,3.03,3.03,5.02,5.02,5.91,5.91,3.69,3.69,3.69,3.69,3.69,3.69,5.46,6.35,6.35,5.46,3.25,3.25,3.25,3.25
N_16_2,N_15_4,10.593364488733819,5.88,5.88,5.88,5.88,5.88,5.88,7.31,7.31,7.95,7.95,6.36,6.36,6.36,6.36,6.36,6.36,7.63,8.26,8.26,7.63,6.04,6.04,6.04,6.04
N_16_2,N_14_1,13.202011116880712,7.33,7.33,7.33,7.33,7.33,7.33,9.11,9.11,9.9,9.9,7.92,7.92,7.92,7.92,7.92,7.92,9.51,10.3,10.3,9.51,7.53,7.53,7.53,7.53
N_16_2,N_17_4,5.836791108781726,5.95,5.95,5.95,5.95,5.95,5.95,9.11,9.11,10.51,10.51,7.0,7.0,7.0,7.0,7.0,7.0,9.81,11.21,11.21,9.81,6.3,6.3,6.3,6.3
N_16_2,N_16_3,1.7504731163856166,2.87,2.87,2.87,2.87,2.87,2.87,4.76,4.76,5.6,5.6,3.5,3.5,3.5,3.5,3.5,3.5,5.18,6.02,6.02,5.18,3.08,3.08,3.08,3.08
N_16_20,N_17_21,9.356391799590504,5.19,5.19,5.19,5.19,5.19,5.19,6.46,6.46,7.02,7.02,5.61,5.61,5.61,5.61,5.61,5.61,6.74,7.3,7.3,6.74,5.33,5.33,5.33,5.33
N_16_20,N_18_21,5.41189019576133,5.52,5.52,5.52,5.52,5.52,5.52,8.44,8.44,9.74,9.74,6.49,6.49,6.49,6.49,6.49,6.49,9.09,10.39,10.39,9.09,5.84,5.84,5.84,5.84
N_16_20,N_15_22,5.983893754036704,6.1,6.1,6.1,6.1,6.1,6.1,9.33,9.33,10.77,10.77,7.18,7.18,7.18,7.18,7.18,7.18,10.05,11.49,11.49,10.05,6.46,6.46,6.46,6.46
N_16_21,N_15_20,1.4716839310859702,2.41,2.41,2.41,2.41,2.41,2.41,4.0,4.0,4.71,4.71,2.94,2.94,2.94,2.94,2.94,2.94,4.36,5.06,5.06,4.36,2.59,2.59,2.59,2.59
N_16_21,N_18_20,12.761214328021309,7.08,7.08,7.08,7.08,7.08,7.08,8.81,8.81,9.57,9.57,7.66,7.66,7.66,7.66,7.66,7.66,9.19,9.95,9.95,9.19,7.27,7.27,7.27,7.27
N_16_22,N_18_22,1.347640513744588,2.21,2.21,2.21,2.21,2.21,2.21,3.67,3.67,4.31,4.31,2.7,2.7,2.7,2.7,2.7,2.7,3.99,4.64,4.64,3.99,2.37,2.37,2.37,2.37
N_16_22,N_17_20,9.151371026818248,5.08,5.08,5.08,5.08,5.08,5.08,6.31,6.31,6.86,6.86,5.49,5.49,5.49,5.49,5.49,5.49,6.59,7.14,7.14,6.59,5.22,5.22,5.22,5.22
N_16_22,N_16_21,3.3869043894968254,3.45,3.45,3.45,3.45,3.45,3.45,5.28,5.28,6.1,6.1,4.06,4.06,4.06,4.06,4.06,4.06,5.69,6.5,6.5,5.69,3.66,3.66,3.66,3.66
N_16_22,N_17_23,1.6850615411582723,2.76,2.76,2.76,2.76,2.76,2.76,4.58,4.58,5.39,5.39,3.37,3.37,3.37,3.37,3.37,3.37,4.99,5.8,5.8,4.99,2.97,2.97,2.97,2.97
N_16_22,N_17_24,4.001637883399534,4.08,4.08,4.08,4.08,4.08,4.08,6.24,6.24,7.2,7.2,4.8,4.8,4.8,4.8,4.8,4.8,6.72,7.68,7.68,6.72,4.32,4.32,4.32,4.32
N_16_23,N_17_24,3.248008934233063,3.31,3.31,3.31,3.31,3.31,3.31,5.07,5.07,5.85,5.85,3.9,3.9,3.9,3.9,3.9,3.9,5.46,6.24,6.24,5.46,3.51,3.51,3.51,3.51
N_16_23,N_16_25,12.275170478100303,6.81,6.81,6.81,6.81,6.81,6.81,8.47,8.47,9.21,9.21,7.37,7.37,7.37,7.37,7.37,7.37,8.84,9.57,9.57,8.84,7.0,7.0,7.0,7.0
N_16_24,N_17_24,6.750339408987048,6.89,6.89,6.89,6.89,6.89,6.89,10.53,10.53,12.15,12.15,8.1,8.1,8.1,8.1,8.1,8.1,11.34,12.96,12.96,11.34,7.29,7.29,7.29,7.29
N_16_24,N_16_23,4.312774675721328,4.4,4.4,4.4,4.4,4.4,4.4,6.73,6.73,7.76,7.76,5.18,5.18,5.18,5.18,5.18,5.18,7.25,8.28,8.28,7.25,4.66,4.66,4.66,4.66
N_16_24,N_17_26,12.166225753673135,6.75,6.75,6.75,6.75,6.75,6.75,8.39,8.39,9.12,9.12,7.3,7.3,7.3,7.3,7.3,7.3,8.76,9.49,9.49,8.76,6.93,6.93,6.93,6.93
N_16_25,N_15_27,4.634096407665716,4.73,4.73,4.73,4.73,4.73,4.73,7.23,7.23,8.34,8.34,5.56,5.56,5.56,5.56,5.56,5.56,7.79,8.9,8.9,7.79,5.0,5.0,5.0,5.0
N_16_25,N_16_23,12.275170478100303,6.81,6.81,6.81,6.81,6.81,6.81,8.47,8.47,9.21,9.21,7.37,7.37,7.37,7.37,7.37,7.37,8.84,9.57,9.57,8.84,7.0,7.0,7.0,7.0
N_16_25,N_17_24,5.6068199203721765,5.72,5.72,5.72,5.72,5.72,5.72,8.75,8.75,10.09,10.09,6.73,6.73,6.73,6.73,6.73,6.73,9.42,10.77,10.77,9.42,6.06,6.06,6.06,6.06
N_16_25,N_18_24,5.164574825033416,5.27,5.27,5.27,5.27,5.27,5.27,8.06,8.06,9.3,9.3,6.2,6.2,6.2,6.2,6.2,6.2,8.68,9.92,9.92,8.68,5.58,5.58,5.58,5.58
N_16_25,N_15_24,5.413317958799014,5.52,5.52,5.52,5.52,5.52,5.52,8.44,8.44,9.74,9.74,6.5,6.5,6.5,6.5,6.5,6.5,9.09,10.39,10.39,9.09,5.85,5.85,5.85,5.85
N_16_26,N_14_27,1.1023995332100027,1.81,1.81,1.81,1.81,1.81,1.81,3.0,3.0,3.53,3.53,2.2,2.2,2.2,2.2,2.2,2.2,3.26,3.79,3.79,3.26,1.94,1.94,1.94,1.94
N_16_26,N_15_26,6.927693023306203,7.07,7.07,7.07,7.07,7.07,7.07,10.81,10.81,12.47,12.47,8.31,8.31,8.31,8.31,8.31,8.31,11.64,13.3,13.3,11.64,7.48,7.48,7.48,7.48
N_16_27,N_16_29,13.142103242713501,7.29,7.29,7.29,7.29,7.29,7.29,9.07,9.07,9.86,9.86,7.89,7.89,7.89,7.89,7.89,7.89,9.46,10.25,10.25,9.46,7.49,7.49,7.49,7.49
N_16_27,N_18_26,5.960325550315136,6.08,6.08,6.08,6.08,6.08,6.08,9.3,9.3,10.73,10.73,7.15,7.15,7.15,7.15,7.15,7.15,10.01,11.44,11.44,10.01,6.44,6.44,6.44,6.44
N_16_28,N_14_28,11.042701495883408,6.13,6.13,6.13,6.13,6.13,6.13,7.62,7.62,8.28,8.28,6.63,6.63,6.63,6.63,6.63,6.63,7.95,8.61,8.61,7.95,6.29,6.29,6.29,6.29
N_16_28,N_15_29,9.219026264046246,5.12,5.12,5.12,5.12,5.12,5.12,6.36,6.36,6.91,6.91,5.53,5.53,5.53,5.53,5.53,5.53,6.64,7.19,7.19,6.64,5.25,5.25,5.25,5.25
N_16_28,N_15_28,4.35926997207207,4.45,4.45,4.45,4.45,4.45,4.45,6.8,6.8,7.85,7.85,5.23,5.23,5.23,5.23,5.23,5.23,7.32,8.37,8.37,7.32,4.71,4.71,4.71,4.71
N_16_29,N_15_28,14.517452252238169,8.06,8.06,8.06,8.06,8.06,8.06,10.02,10.02,10.89,10.89,8.71,8.71,8.71,8.71,8.71,8.71,10.45,11.32,11.32,10.45,8.27,8.27,8.27,8.27
N_16_29,N_15_30,6.764647022692166,6.9,6.9,6.9,6.9,6.9,6.9,10.55,10.55,12.18,12.18,8.12,8.12,8.12,8.12,8.12,8.12,11.36,12.99,12.99,11.36,7.31,7.31,7.31,7.31
N_16_29,N_17_28,2.263327590133519,3.71,3.71,3.71,3.71,3.71,3.71,6.16,6.16,7.24,7.24,4.53,4.53,4.53,4.53,4.53,4.53,6.7,7.79,7.79,6.7,3.98,3.98,3.98,3.98
N_16_29,N_15_29,9.011025720678731,5.0,5.0,5.0,5.0,5.0,5.0,6.22,6.22,6.76,6.76,5.41,5.41,5.41,5.41,5.41,5.41,6.49,7.03,7.03,6.49,5.14,5.14,5.14,5.14
N_16_3,N_15_4,3.516386216082904,3.59,3.59,3.59,3.59,3.59,3.59,5.49,5.49,6.33,6.33,4.22,4.22,4.22,4.22,4.22,4.22,5.91,6.75,6.75,5.91,3.8,3.8,3.8,3.8
N_16_3,N_17_2,2.203005276743613,3.61,3.61,3.61,3.61,3.61,3.61,5.99,5.99,7.05,7.05,4.41,4.41,4.41,4.41,4.41,4.41,6.52,7.58,7.58,6.52,3.88,3.88,3.88,3.88
N_16_30,N_14_30,6.158187860088509,6.28,6.28,6.28,6.28,6.28,6.28,9.61,9.61,11.08,11.08,7.39,7.39,7.39,7.39,7.39,7.39,10.35,11.82,11.82,10.35,6.65,6.65,6.65,6.65
N_16_30,N_15_32,5.324746739892545,5.43,5.43,5.43,5.43,5.43,5.43,8.31,8.31,9.58,9.58,6.39,6.39,6.39,6.39,6.39,6.39,8.95,10.22,10.22,8.95,5.75,5.75,5.75,5.75
N_16_30,N_17_29,5.598949046033754,5.71,5.71,5.71,5.71,5.71,5.71,8.73,8.73,10.08,10.08,6.72,6.72,6.72,6.72,6.72,6.72,9.41,10.75,10.75,9.41,6.05,6.05,6.05,6.05
N_16_30,N_16_31,1.4041601399059334,2.3,2.3,2.3,2.3,2.3,2.3,3.82,3.82,4.49,4.49,2.81,2.81,2.81,2.81,2.81,2.81,4.16,4.83,4.83,4.16,2.47,2.47,2.47,2.47
N_16_30,N_18_31,10.975159982002992,6.09,6.09,6.09,6.09,6.09,6.09,7.57,7.57,8.23,8.23,6.59,6.59,6.59,6.59,6.59,6.59,7.9,8.56,8.56,7.9,6.26,6.26,6.26,6.26
N_16_30,N_17_32,13.897021201392647,7.71,7.71,7.71,7.71,7.71,7.71,9.59,9.59,10.42,10.42,8.34,8.34,8.34,8.34,8.34,8.34,10.01,10.84,10.84,10.01,7.92,7.92,7.92,7.92
N_16_31,N_16_30,1.4041601399059334,2.3,2.3,2.3,2.3,2.3,2.3,3.82,3.82,4.49,4.49,2.81,2.81,2.81,2.81,2.81,2.81,4.16,4.83,4.83,4.16,2.47,2.47,2.47,2.47
N_16_31,N_16_32,1.1340408514889995,1.86,1.86,1.86,1.86,1.86,1.86,3.08,3.08,3.63,3.63,2.27,2.27,2.27,2.27,2.27,2.27,3.36,3.9,3.9,3.36,2.0,2.0,2.0,2.0
N_16_31,N_15_30,9.636532797361717,5.35,5.35,5.35,5.35,5.35,5.35,6.65,6.65,7.23,7.23,5.78,5.78,5.78,5.78,5.78,5.78,6.94,7.52,7.52,6.94,5.49,5.49,5.49,5.49
N_16_31,N_18_32,3.32967404408806,3.4,3.4,3.4,3.4,3.4,3.4,5.19,5.19,5.99,5.99,4.0,4.0,4.0,4.0,4.0,4.0,5.59,6.39,6.39,5.59,3.6,3.6,3.6,3.6
N_16_32,N_15_34,1.5461841140349477,2.54,2.54,2.54,2.54,2.54,2.54,4.21,4.21,4.95,4.95,3.09,3.09,3.09,3.09,3.09,3.09,4.58,5.32,5.32,4.58,2.72,2.72,2.72,2.72
N_16_32,N_16_31,1.1340408514889995,1.86,1.86,1.86,1.86,1.86,1.86,3.08,3.08,3.63,3.63,2.27,2.27,2.27,2.27,2.27,2.27,3.36,3.9,3.9,3.36,2.0,2.0,2.0,2.0
N_16_32,N_17_30,12.22823830683507,6.79,6.79,6.79,6.79,6.79,6.79,8.44,8.44,9.17,9.17,7.34,7.34,7.34,7.34,7.34,7.34,8.8,9.54,9.54,8.8,6.97,6.97,6.97,6.97
N_16_32,N_17_34,1.9323707184168846,3.17,3.17,3.17,3.17,3.17,3.17,5.26,5.26,6.18,6.18,3.86,3.86,3.86,3.86,3.86,3.86,5.72,6.65,6.65,5.72,3.4,3.4,3.4,3.4
N_16_33,N_15_35,14.137287429948522,7.85,7.85,7.85,7.85,7.85,7.85,9.75,9.75,10.6,10.6,8.48,8.48,8.48,8.48,8.48,8.48,10.18,11.03,11.03,10.18,8.06,8.06,8.06,8.06
N_16_33,N_14_33,5.063301401943077,5.16,5.16,5.16,5.16,5.16,5.16,7.9,7.9,9.11,9.11,6.08,6.08,6.08,6.08,6.08,6.08,8.51,9.72,9.72,8.51,5.47,5.47,5.47,5.47
N_16_34,N_14_34,3.21783998797444,3.28,3.28,3.28,3.28,3.28,3.28,5.02,5.02,5.79,5.79,3.86,3.86,3.86,3.86,3.86,3.86,5.41,6.18,6.18,5.41,3.48,3.48,3.48,3.48
N_16_34,N_15_32,5.951220244457756,6.07,6.07,6.07,6.07,6.07,6.07,9.28,9.28,10.71,10.71,7.14,7.14,7.14,7.14,7.14,7.14,10.0,11.43,11.43,10.0,6.43,6.43,6.43,6.43
N_16_35,N_14_35,3.528109475192574,3.6,3.6,3.6,3.6,3.6,3.6,5.5,5.5,6.35,6.35,4.23,4.23,4.23,4.23,4.23,4.23,5.93,6.77,6.77,5.93,3.81,3.81,3.81,3.81
N_16_35,N_14_36,9.227515413428259,5.12,5.12,5.12,5.12,5.12,5.12,6.37,6.37,6.92,6.92,5.54,5.54,5.54,5.54,5.54,5.54,6.64,7.2,7.2,6.64,5.26,5.26,5.26,5.26
N_16_36,N_15_38,2.197232522006381,3.6,3.6,3.6,3.6,3.6,3.6,5.98,5.98,7.03,7.03,4.39,4.39,4.39,4.39,4.39,4.39,6.5,7.56,7.56,6.5,3.87,3.87,3.87,3.87
N_16_36,N_14_35,9.39299114410905,5.21,5.21,5.21,5.21,5.21,5.21,6.48,6.48,7.04,7.04,5.64,5.64,5.64,5.64,5.64,5.64,6.76,7.33,7.33,6.76,5.35,5.35,5.35,5.35
N_16_37,N_14_36,10.928892421333178,6.07,6.07,6.07,6.07,6.07,6.07,7.54,7.54,8.2,8.2,6.56,6.56,6.56,6.56,6.56,6.56,7.87,8.52,8.52,7.87,6.23,6.23,6.23,6.23
N_16_37,N_16_35,6.614350016883,6.75,6.75,6.75,6.75,6.75,6.75,10.32,10.32,11.91,11.91,7.94,7.94,7.94,7.94,7.94,7.94,11.11,12.7,12.7,11.11,7.14,7.14,7.14,7.14
N_16_37,N_17_36,1.1195143525630336,1.84,1.84,1.84,1.84,1.84,1.84,3.05,3.05,3.58,3.58,2.24,2.24,2.24,2.24,2.24,2.24,3.31,3.85,3.85,3.31,1.97,1.97,1.97,1.97
N_16_37,N_17_38,3.6351249993952943,3.71,3.71,3.71,3.71,3.71,3.71,5.67,5.67,6.54,6.54,4.36,4.36,4.36,4.36,4.36,4.36,6.11,6.98,6.98,6.11,3.93,3.93,3.93,3.93
N_16_37,N_18_36,3.8118913621447983,3.89,3.89,3.89,3.89,3.89,3.89,5.95,5.95,6.86,6.86,4.57,4.57,4.57,4.57,4.57,4.57,6.4,7.32,7.32,6.4,4.12,4.12,4.12,4.12
N_16_37,N_16_39,3.8068109156919507,3.88,3.88,3.88,3.88,3.88,3.88,5.94,5.94,6.85,6.85,4.57,4.57,4.57,4.57,4.57,4.57,6.4,7.31,7.31,6.4,4.11,4.11,4.11,4.11
N_16_38,N_17_36,6.370557895649908,6.5,6.5,6.5,6.5,6.5,6.5,9.94,9.94,11.47,11.47,7.64,7.64,7.64,7.64,7.64,7.64,10.7,12.23,12.23,10.7,6.88,6.88,6.88,6.88
N_16_38,N_16_39,6.2937184217567665,6.42,6.42,6.42,6.42,6.42,6.42,9.82,9.82,11.33,11.33,7.55,7.55,7.55,7.55,7.55,7.55,10.57,12.08,12.08,10.57,6.8,6.8,6.8,6.8
N_16_38,N_15_36,3.718312439321417,3.79,3.79,3.79,3.79,3.79,3.79,5.8,5.8,6.69,6.69,4.46,4.46,4.46,4.46,4.46,4.46,6.25,7.14,7.14,6.25,4.02,4.02,4.02,4.02
N_16_38,N_17_37,4.538659987176451,4.63,4.63,4.63,4.63,4.63,4.63,7.08,7.08,8.17,8.17,5.45,5.45,5.45,5.45,5.45,5.45,7.62,8.71,8.71,7.62,4.9,4.9,4.9,4.9
N_16_38,N_16_36,3.382136684463957,3.45,3.45,3.45,3.45,3.45,3.45,5.28,5.28,6.09,6.09,4.06,4.06,4.06,4.06,4.06,4.06,5.68,6.49,6.49,5.68,3.65,3.65,3.65,3.65
N_16_38,N_17_38,14.198792726500162,7.88,7.88,7.88,7.88,7.88,7.88,9.8,9.8,10.65,10.65,8.52,8.52,8.52,8.52,8.52,8.52,10.22,11.08,11.08,10.22,8.09,8.09,8.09,8.09
N_16_39,N_15_38,4.944403842489592,5.04,5.04,5.04,5.04,5.04,5.04,7.71,7.71,8.9,8.9,5.93,5.93,5.93,5.93,5.93,5.93,8.31,9.49,9.49,8.31,5.34,5.34,5.34,5.34
N_16_39,N_17_37,5.017579369739862,5.12,5.12,5.12,5.12,5.12,5.12,7.83,7.83,9.03,9.03,6.02,6.02,6.02,6.02,6.02,6.02,8.43,9.63,9.63,8.43,5.42,5.42,5.42,5.42
N_16_39,N_14_38,3.659356422804791,3.73,3.73,3.73,3.73,3.73,3.73,5.71,5.71,6.59,6.59,4.39,4.39,4.39,4.39,4.39,4.39,6.15,7.03,7.03,6.15,3.95,3.95,3.95,3.95
N_16_4,N_15_2,4.025786539520469,4.11,4.11,4.11,4.11,4.11,4.11,6.28,6.28,7.25,7.25,4.83,4.83,4.83,4.83,4.83,4.83,6.76,7.73,7.73,6.76,4.35,4.35,4.35,4.35
N_16_4,N_16_3,3.2729486847683376,3.34,3.34,3.34,3.34,3.34,3.34,5.11,5.11,5.89,5.89,3.93,3.93,3.93,3.93,3.93,3.93,5.5,6.28,6.28,5.5,3.53,3.53,3.53,3.53
N_16_4,N_15_4,13.742986827745982,7.63,7.63,7.63,7.63,7.63,7.63,9.48,9.48,10.31,10.31,8.25,8.25,8.25,8.25,8.25,8.25,9.89,10.72,10.72,9.89,7.83,7.83,7.83,7.83
N_16_4,N_16_5,8.126462893552482,4.51,4.51,4.51,4.51,4.51,4.51,5.61,5.61,6.09,6.09,4.88,4.88,4.88,4.88,4.88,4.88,5.85,6.34,6.34,5.85,4.63,4.63,4.63,4.63
N_16_4,N_18_3,11.742576831505637,6.52,6.52,6.52,6.52,6.52,6.52,8.1,8.1,8.81,8.81,7.05,7.05,7.05,7.05,7.05,7.05,8.45,9.16,9.16,8.45,6.69,6.69,6.69,6.69
N_16_4,N_17_3,13.345123328853207,7.41,7.41,7.41,7.41,7.41,7.41,9.21,9.21,10.01,10.01,8.01,8.01,8.01,8.01,8.01,8.01,9.61,10.41,10.41,9.61,7.61,7.61,7.61,7.61
N_16_4,N_15_5,10.506608927589518,5.83,5.83,5.83,5.83,5.83,5.83,7.25,7.25,7.88,7.88,6.3,6.3,6.3,6.3,6.3,6.3,7.56,8.2,8.2,7.56,5.99,5.99,5.99,5.99
N_16_5,N_15_7,2.403681082314111,3.94,3.94,3.94,3.94,3.94,3.94,6.54,6.54,7.69,7.69,4.81,4.81,4.81,4.81,4.81,4.81,7.11,8.27,8.27,7.11,4.23,4.23,4.23,4.23
N_16_5,N_16_4,8.126462893552482,4.51,4.51,4.51,4.51,4.51,4.51,5.61,5.61,6.09,6.09,4.88,4.88,4.88,4.88,4.88,4.88,5.85,6.34,6.34,5.85,4.63,4.63,4.63,4.63
N_16_5,N_17_7,3.9541612923141027,4.03,4.03,4.03,4.03,4.03,4.03,6.17,6.17,7.12,7.12,4.74,4.74,4.74,4.74,4.74,4.74,6.64,7.59,7.59,6.64,4.27,4.27,4.27,4.27
N_16_6,N_15_8,3.587447246917935,3.66,3.66,3.66,3.66,3.66,3.66,5.6,5.6,6.46,6.46,4.3,4.3,4.3,4.3,4.3,4.3,6.03,6.89,6.89,6.03,3.87,3.87,3.87,3.87
N_16_6,N_14_7,6.737309472015578,6.87,6.87,6.87,6.87,6.87,6.87,10.51,10.51,12.13,12.13,8.08,8.08,8.08,8.08,8.08,8.08,11.32,12.94,12.94,11.32,7.28,7.28,7.28,7.28
N_16_7,N_14_8,4.475919844029514,4.57,4.57,4.57,4.57,4.57,4.57,6.98,6.98,8.06,8.06,5.37,5.37,5.37,5.37,5.37,5.37,7.52,8.59,8.59,7.52,4.83,4.83,4.83,4.83
N_16_7,N_17_7,10.110739740526794,5.61,5.61,5.61,5.61,5.61,5.61,6.98,6.98,7.58,7.58,6.07,6.07,6.07,6.07,6.07,6.07,7.28,7.89,7.89,7.28,5.76,5.76,5.76,5.76
N_16_8,N_14_9,8.91152776679223,4.95,4.95,4.95,4.95,4.95,4.95,6.15,6.15,6.68,6.68,5.35,5.35,5.35,5.35,5.35,5.35,6.42,6.95,6.95,6.42,5.08,5.08,5.08,5.08
N_16_8,N_15_6,13.664016509917701,7.58,7.58,7.58,7.58,7.58,7.58,9.43,9.43,10.25,10.25,8.2,8.2,8.2,8.2,8.2,8.2,9.84,10.66,10.66,9.84,7.79,7.79,7.79,7.79
N_16_8,N_17_8,14.384722784871297,7.98,7.98,7.98,7.98,7.98,7.98,9.93,9.93,10.79,10.79,8.63,8.63,8.63,8.63,8.63,8.63,10.36,11.22,11.22,10.36,8.2,8.2,8.2,8.2
N_16_9,N_14_8,11.627195223941836,6.45,6.45,6.45,6.45,6.45,6.45,8.02,8.02,8.72,8.72,6.98,6.98,6.98,6.98,6.98,6.98,8.37,9.07,9.07,8.37,6.63,6.63,6.63,6.63
N_16_9,N_17_11,9.061694097744194,5.03,5.03,5.03,5.03,5.03,5.03,6.25,6.25,6.8,6.8,5.44,5.44,5.44,5.44,5.44,5.44,6.52,7.07,7.07,6.52,5.17,5.17,5.17,5.17
N_17_0,N_16_0,3.190931491749285,3.25,3.25,3.25,3.25,3.25,3.25,4.98,4.98,5.74,5.74,3.83,3.83,3.83,3.83,3.83,3.83,5.36,6.13,6.13,5.36,3.45,3.45,3.45,3.45
N_17_0,N_16_1,13.928543918804168,7.73,7.73,7.73,7.73,7.73,7.73,9.61,9.61,10.45,10.45,8.36,8.36,8.36,8.36,8.36,8.36,10.03,10.86,10.86,10.03,7.94,7.94,7.94,7.94
N_17_0,N_16_2,11.775182264883204,6.54,6.54,6.54,6.54,6.54,6.54,8.12,8.12,8.83,8.83,7.07,7.07,7.07,7.07,7.07,7.07,8.48,9.18,9.18,8.48,6.71,6.71,6.71,6.71
N_17_1,N_15_0,5.053916770016437,5.15,5.15,5.15,5.15,5.15,5.15,7.88,7.88,9.1,9.1,6.06,6.06,6.06,6.06,6.06,6.06,8.49,9.7,9.7,8.49,5.46,5.46,5.46,5.46
N_17_1,N_18_2,0.7511219992005733,1.23,1.23,1.23,1.23,1.23,1.23,2.04,2.04,2.4,2.4,1.5,1.5,1.5,1.5,1.5,1.5,2.22,2.58,2.58,2.22,1.32,1.32,1.32,1.32
N_17_1,N_19_2,6.180932370776317,6.3,6.3,6.3,6.3,6.3,6.3,9.64,9.64,11.13,11.13,7.42,7.42,7.42,7.42,7.42,7.42,10.38,11.87,11.87,10.38,6.68,6.68,6.68,6.68
