source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_13_16,N_11_16,3.1848028987440786,3.25,3.25,3.25,3.25,3.25,3.25,4.97,4.97,5.73,5.73,3.82,3.82,3.82,3.82,3.82,3.82,5.35,6.11,6.11,5.35,3.44,3.44,3.44,3.44
N_13_16,N_13_17,8.496812608822772,4.72,4.72,4.72,4.72,4.72,4.72,5.86,5.86,6.37,6.37,5.1,5.1,5.1,5.1,5.1,5.1,6.12,6.63,6.63,6.12,4.84,4.84,4.84,4.84
N_13_16,N_12_18,4.474831156834954,4.56,4.56,4.56,4.56,4.56,4.56,6.98,6.98,8.05,8.05,5.37,5.37,5.37,5.37,5.37,5.37,7.52,8.59,8.59,7.52,4.83,4.83,4.83,4.83
N_13_16,N_15_17,2.174854627817675,3.57,3.57,3.57,3.57,3.57,3.57,5.92,5.92,6.96,6.96,4.35,4.35,4.35,4.35,4.35,4.35,6.44,7.48,7.48,6.44,3.83,3.83,3.83,3.83
N_13_17,N_13_16,8.496812608822772,4.72,4.72,4.72,4.72,4.72,4.72,5.86,5.86,6.37,6.37,5.1,5.1,5.1,5.1,5.1,5.1,6.12,6.63,6.63,6.12,4.84,4.84,4.84,4.84
N_13_17,N_14_17,6.815947953193767,6.95,6.95,6.95,6.95,6.95,6.95,10.63,10.63,12.27,12.27,8.18,8.18,8.18,8.18,8.18,8.18,11.45,13.09,13.09,11.45,7.36,7.36,7.36,7.36
N_13_18,N_11_17,5.0525378332234325,5.15,5.15,5.15,5.15,5.15,5.15,7.88,7.88,9.09,9.09,6.06,6.06,6.06,6.06,6.06,6.06,8.49,9.7,9.7,8.49,5.46,5.46,5.46,5.46
N_13_18,N_12_18,0.8185627867947407,1.34,1.34,1.34,1.34,1.34,1.34,2.23,2.23,2.62,2.62,1.64,1.64,1.64,1.64,1.64,1.64,2.42,2.82,2.82,2.42,1.44,1.44,1.44,1.44
N_13_19,N_12_19,6.351289117743936,6.48,6.48,6.48,6.48,6.48,6.48,9.91,9.91,11.43,11.43,7.62,7.62,7.62,7.62,7.62,7.62,10.67,12.19,12.19,10.67,6.86,6.86,6.86,6.86
N_13_19,N_13_17,2.4579246979432554,4.03,4.03,4.03,4.03,4.03,4.03,6.69,6.69,7.87,7.87,4.92,4.92,4.92,4.92,4.92,4.92,7.28,8.46,8.46,7.28,4.33,4.33,4.33,4.33
N_13_2,N_12_0,1.385707532860293,2.27,2.27,2.27,2.27,2.27,2.27,3.77,3.77,4.43,4.43,2.77,2.77,2.77,2.77,2.77,2.77,4.1,4.77,4.77,4.1,2.44,2.44,2.44,2.44
N_13_2,N_11_3,1.2568581288412628,2.06,2.06,2.06,2.06,2.06,2.06,3.42,3.42,4.02,4.02,2.51,2.51,2.51,2.51,2.51,2.51,3.72,4.32,4.32,3.72,2.21,2.21,2.21,2.21
N_13_20,N_13_19,9.621044843686,5.34,5.34,5.34,5.34,5.34,5.34,6.64,6.64,7.22,7.22,5.77,5.77,5.77,5.77,5.77,5.77,6.93,7.5,7.5,6.93,5.48,5.48,5.48,5.48
N_13_20,N_11_19,3.2830646000121453,3.35,3.35,3.35,3.35,3.35,3.35,5.12,5.12,5.91,5.91,3.94,3.94,3.94,3.94,3.94,3.94,5.52,6.3,6.3,5.52,3.55,3.55,3.55,3.55
N_13_20,N_12_20,4.335480313456788,4.42,4.42,4.42,4.42,4.42,4.42,6.76,6.76,7.8,7.8,5.2,5.2,5.2,5.2,5.2,5.2,7.28,8.32,8.32,7.28,4.68,4.68,4.68,4.68
N_13_20,N_11_20,4.405545377766828,4.49,4.49,4.49,4.49,4.49,4.49,6.87,6.87,7.93,7.93,5.29,5.29,5.29,5.29,5.29,5.29,7.4,8.46,8.46,7.4,4.76,4.76,4.76,4.76
N_13_21,N_12_22,6.463513846370249,6.59,6.59,6.59,6.59,6.59,6.59,10.08,10.08,11.63,11.63,7.76,7.76,7.76,7.76,7.76,7.76,10.86,12.41,12.41,10.86,6.98,6.98,6.98,6.98
N_13_21,N_14_19,1.6218099263950925,2.66,2.66,2.66,2.66,2.66,2.66,4.41,4.41,5.19,5.19,3.24,3.24,3.24,3.24,3.24,3.24,4.8,5.58,5.58,4.8,2.85,2.85,2.85,2.85
N_13_21,N_13_22,6.673839332778565,6.81,6.81,6.81,6.81,6.81,6.81,10.41,10.41,12.01,12.01,8.01,8.01,8.01,8.01,8.01,8.01,11.21,12.81,12.81,11.21,7.21,7.21,7.21,7.21
N_13_21,N_14_23,4.219056758846795,4.3,4.3,4.3,4.3,4.3,4.3,6.58,6.58,7.59,7.59,5.06,5.06,5.06,5.06,5.06,5.06,7.09,8.1,8.1,7.09,4.56,4.56,4.56,4.56
N_13_21,N_13_20,3.862982494753077,3.94,3.94,3.94,3.94,3.94,3.94,6.03,6.03,6.95,6.95,4.64,4.64,4.64,4.64,4.64,4.64,6.49,7.42,7.42,6.49,4.17,4.17,4.17,4.17
N_13_22,N_12_20,0.8664688147697541,1.42,1.42,1.42,1.42,1.42,1.42,2.36,2.36,2.77,2.77,1.73,1.73,1.73,1.73,1.73,1.73,2.56,2.98,2.98,2.56,1.52,1.52,1.52,1.52
N_13_22,N_13_20,1.3150824357694033,2.16,2.16,2.16,2.16,2.16,2.16,3.58,3.58,4.21,4.21,2.63,2.63,2.63,2.63,2.63,2.63,3.89,4.52,4.52,3.89,2.31,2.31,2.31,2.31
N_13_22,N_11_23,3.498779409803661,3.57,3.57,3.57,3.57,3.57,3.57,5.46,5.46,6.3,6.3,4.2,4.2,4.2,4.2,4.2,4.2,5.88,6.72,6.72,5.88,3.78,3.78,3.78,3.78
N_13_22,N_13_24,4.803645907053259,4.9,4.9,4.9,4.9,4.9,4.9,7.49,7.49,8.65,8.65,5.76,5.76,5.76,5.76,5.76,5.76,8.07,9.22,9.22,8.07,5.19,5.19,5.19,5.19
N_13_23,N_11_24,13.140427080806601,7.29,7.29,7.29,7.29,7.29,7.29,9.07,9.07,9.86,9.86,7.88,7.88,7.88,7.88,7.88,7.88,9.46,10.25,10.25,9.46,7.49,7.49,7.49,7.49
N_13_23,N_12_22,9.843011595930928,5.46,5.46,5.46,5.46,5.46,5.46,6.79,6.79,7.38,7.38,5.91,5.91,5.91,5.91,5.91,5.91,7.09,7.68,7.68,7.09,5.61,5.61,5.61,5.61
N_13_23,N_12_23,6.140666521398324,6.26,6.26,6.26,6.26,6.26,6.26,9.58,9.58,11.05,11.05,7.37,7.37,7.37,7.37,7.37,7.37,10.32,11.79,11.79,10.32,6.63,6.63,6.63,6.63
N_13_23,N_12_24,13.31147026470936,7.39,7.39,7.39,7.39,7.39,7.39,9.18,9.18,9.98,9.98,7.99,7.99,7.99,7.99,7.99,7.99,9.58,10.38,10.38,9.58,7.59,7.59,7.59,7.59
N_13_23,N_12_21,6.9909875833185176,7.13,7.13,7.13,7.13,7.13,7.13,10.91,10.91,12.58,12.58,8.39,8.39,8.39,8.39,8.39,8.39,11.74,13.42,13.42,11.74,7.55,7.55,7.55,7.55
N_13_23,N_13_24,6.9143326974045145,7.05,7.05,7.05,7.05,7.05,7.05,10.79,10.79,12.45,12.45,8.3,8.3,8.3,8.3,8.3,8.3,11.62,13.28,13.28,11.62,7.47,7.47,7.47,7.47
N_13_23,N_12_25,4.599113520966037,4.69,4.69,4.69,4.69,4.69,4.69,7.17,7.17,8.28,8.28,5.52,5.52,5.52,5.52,5.52,5.52,7.73,8.83,8.83,7.73,4.97,4.97,4.97,4.97
N_13_24,N_12_23,8.234188193058092,4.57,4.57,4.57,4.57,4.57,4.57,5.68,5.68,6.18,6.18,4.94,4.94,4.94,4.94,4.94,4.94,5.93,6.42,6.42,5.93,4.69,4.69,4.69,4.69
N_13_24,N_12_26,5.145477395047745,5.25,5.25,5.25,5.25,5.25,5.25,8.03,8.03,9.26,9.26,6.17,6.17,6.17,6.17,6.17,6.17,8.64,9.88,9.88,8.64,5.56,5.56,5.56,5.56
N_13_24,N_13_22,4.803645907053259,4.9,4.9,4.9,4.9,4.9,4.9,7.49,7.49,8.65,8.65,5.76,5.76,5.76,5.76,5.76,5.76,8.07,9.22,9.22,8.07,5.19,5.19,5.19,5.19
N_13_24,N_13_23,6.9143326974045145,7.05,7.05,7.05,7.05,7.05,7.05,10.79,10.79,12.45,12.45,8.3,8.3,8.3,8.3,8.3,8.3,11.62,13.28,13.28,11.62,7.47,7.47,7.47,7.47
N_13_25,N_12_27,5.573185519582999,5.68,5.68,5.68,5.68,5.68,5.68,8.69,8.69,10.03,10.03,6.69,6.69,6.69,6.69,6.69,6.69,9.36,10.7,10.7,9.36,6.02,6.02,6.02,6.02
N_13_25,N_14_23,2.4360548507409563,4.0,4.0,4.0,4.0,4.0,4.0,6.63,6.63,7.8,7.8,4.87,4.87,4.87,4.87,4.87,4.87,7.21,8.38,8.38,7.21,4.29,4.29,4.29,4.29
N_13_26,N_11_27,4.71919998527537,4.81,4.81,4.81,4.81,4.81,4.81,7.36,7.36,8.49,8.49,5.66,5.66,5.66,5.66,5.66,5.66,7.93,9.06,9.06,7.93,5.1,5.1,5.1,5.1
N_13_26,N_14_24,3.6771625919622912,3.75,3.75,3.75,3.75,3.75,3.75,5.74,5.74,6.62,6.62,4.41,4.41,4.41,4.41,4.41,4.41,6.18,7.06,7.06,6.18,3.97,3.97,3.97,3.97
N_13_26,N_13_25,1.314998428125193,2.16,2.16,2.16,2.16,2.16,2.16,3.58,3.58,4.21,4.21,2.63,2.63,2.63,2.63,2.63,2.63,3.89,4.52,4.52,3.89,2.31,2.31,2.31,2.31
N_13_26,N_15_25,4.717146734765171,4.81,4.81,4.81,4.81,4.81,4.81,7.36,7.36,8.49,8.49,5.66,5.66,5.66,5.66,5.66,5.66,7.92,9.06,9.06,7.92,5.09,5.09,5.09,5.09
N_13_27,N_14_26,5.708715102926057,5.82,5.82,5.82,5.82,5.82,5.82,8.91,8.91,10.28,10.28,6.85,6.85,6.85,6.85,6.85,6.85,9.59,10.96,10.96,9.59,6.17,6.17,6.17,6.17
N_13_27,N_13_26,1.1994417151847356,1.97,1.97,1.97,1.97,1.97,1.97,3.26,3.26,3.84,3.84,2.4,2.4,2.4,2.4,2.4,2.4,3.55,4.13,4.13,3.55,2.11,2.11,2.11,2.11
N_13_27,N_11_28,12.869001582060257,7.14,7.14,7.14,7.14,7.14,7.14,8.88,8.88,9.65,9.65,7.72,7.72,7.72,7.72,7.72,7.72,9.27,10.04,10.04,9.27,7.34,7.34,7.34,7.34
N_13_28,N_12_27,6.584192923876111,6.72,6.72,6.72,6.72,6.72,6.72,10.27,10.27,11.85,11.85,7.9,7.9,7.9,7.9,7.9,7.9,11.06,12.64,12.64,11.06,7.11,7.11,7.11,7.11
N_13_28,N_14_26,5.678951191508212,5.79,5.79,5.79,5.79,5.79,5.79,8.86,8.86,10.22,10.22,6.81,6.81,6.81,6.81,6.81,6.81,9.54,10.9,10.9,9.54,6.13,6.13,6.13,6.13
N_13_28,N_14_30,4.503655094597909,4.59,4.59,4.59,4.59,4.59,4.59,7.03,7.03,8.11,8.11,5.4,5.4,5.4,5.4,5.4,5.4,7.57,8.65,8.65,7.57,4.86,4.86,4.86,4.86
N_13_29,N_14_31,6.49058842287795,6.62,6.62,6.62,6.62,6.62,6.62,10.13,10.13,11.68,11.68,7.79,7.79,7.79,7.79,7.79,7.79,10.9,12.46,12.46,10.9,7.01,7.01,7.01,7.01
N_13_29,N_11_29,1.032774415308698,1.69,1.69,1.69,1.69,1.69,1.69,2.81,2.81,3.3,3.3,2.07,2.07,2.07,2.07,2.07,2.07,3.06,3.55,3.55,3.06,1.82,1.82,1.82,1.82
N_13_3,N_12_4,0.9301757363583127,1.53,1.53,1.53,1.53,1.53,1.53,2.53,2.53,2.98,2.98,1.86,1.86,1.86,1.86,1.86,1.86,2.75,3.2,3.2,2.75,1.64,1.64,1.64,1.64
N_13_3,N_15_2,1.4212969622531897,2.33,2.33,2.33,2.33,2.33,2.33,3.87,3.87,4.55,4.55,2.84,2.84,2.84,2.84,2.84,2.84,4.21,4.89,4.89,4.21,2.5,2.5,2.5,2.5
N_13_30,N_12_32,6.142548107463947,6.27,6.27,6.27,6.27,6.27,6.27,9.58,9.58,11.06,11.06,7.37,7.37,7.37,7.37,7.37,7.37,10.32,11.79,11.79,10.32,6.63,6.63,6.63,6.63
N_13_30,N_14_32,0.6693491592008738,1.1,1.1,1.1,1.1,1.1,1.1,1.82,1.82,2.14,2.14,1.34,1.34,1.34,1.34,1.34,1.34,1.98,2.3,2.3,1.98,1.18,1.18,1.18,1.18
N_13_30,N_12_28,12.985959617076997,7.21,7.21,7.21,7.21,7.21,7.21,8.96,8.96,9.74,9.74,7.79,7.79,7.79,7.79,7.79,7.79,9.35,10.13,10.13,9.35,7.4,7.4,7.4,7.4
N_13_31,N_12_30,8.793335406661331,4.88,4.88,4.88,4.88,4.88,4.88,6.07,6.07,6.6,6.6,5.28,5.28,5.28,5.28,5.28,5.28,6.33,6.86,6.86,6.33,5.01,5.01,5.01,5.01
N_13_31,N_13_33,5.7656314884986415,5.88,5.88,5.88,5.88,5.88,5.88,8.99,8.99,10.38,10.38,6.92,6.92,6.92,6.92,6.92,6.92,9.69,11.07,11.07,9.69,6.23,6.23,6.23,6.23
N_13_31,N_11_31,12.629674564147685,7.01,7.01,7.01,7.01,7.01,7.01,8.71,8.71,9.47,9.47,7.58,7.58,7.58,7.58,7.58,7.58,9.09,9.85,9.85,9.09,7.2,7.2,7.2,7.2
N_13_32,N_12_30,12.669721592253122,7.03,7.03,7.03,7.03,7.03,7.03,8.74,8.74,9.5,9.5,7.6,7.6,7.6,7.6,7.6,7.6,9.12,9.88,9.88,9.12,7.22,7.22,7.22,7.22
N_13_32,N_12_34,4.275341967389249,4.36,4.36,4.36,4.36,4.36,4.36,6.67,6.67,7.7,7.7,5.13,5.13,5.13,5.13,5.13,5.13,7.18,8.21,8.21,7.18,4.62,4.62,4.62,4.62
N_13_33,N_12_31,3.334935703263674,3.4,3.4,3.4,3.4,3.4,3.4,5.2,5.2,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.6,6.4,6.4,5.6,3.6,3.6,3.6,3.6
N_13_33,N_12_33,5.309300896168669,5.42,5.42,5.42,5.42,5.42,5.42,8.28,8.28,9.56,9.56,6.37,6.37,6.37,6.37,6.37,6.37,8.92,10.19,10.19,8.92,5.73,5.73,5.73,5.73
N_13_34,N_11_35,3.205158226670142,3.27,3.27,3.27,3.27,3.27,3.27,5.0,5.0,5.77,5.77,3.85,3.85,3.85,3.85,3.85,3.85,5.38,6.15,6.15,5.38,3.46,3.46,3.46,3.46
N_13_34,N_14_35,1.4789077574255276,2.43,2.43,2.43,2.43,2.43,2.43,4.02,4.02,4.73,4.73,2.96,2.96,2.96,2.96,2.96,2.96,4.38,5.09,5.09,4.38,2.6,2.6,2.6,2.6
N_13_35,N_13_34,14.68185112910225,8.15,8.15,8.15,8.15,8.15,8.15,10.13,10.13,11.01,11.01,8.81,8.81,8.81,8.81,8.81,8.81,10.57,11.45,11.45,10.57,8.37,8.37,8.37,8.37
N_13_35,N_13_37,1.4190764302989702,2.33,2.33,2.33,2.33,2.33,2.33,3.86,3.86,4.54,4.54,2.84,2.84,2.84,2.84,2.84,2.84,4.2,4.88,4.88,4.2,2.5,2.5,2.5,2.5
N_13_36,N_11_37,4.99305015316586,5.09,5.09,5.09,5.09,5.09,5.09,7.79,7.79,8.99,8.99,5.99,5.99,5.99,5.99,5.99,5.99,8.39,9.59,9.59,8.39,5.39,5.39,5.39,5.39
N_13_36,N_12_36,2.1596692354048734,3.54,3.54,3.54,3.54,3.54,3.54,5.87,5.87,6.91,6.91,4.32,4.32,4.32,4.32,4.32,4.32,6.39,7.43,7.43,6.39,3.8,3.8,3.8,3.8
N_13_36,N_14_34,11.502062494385386,6.38,6.38,6.38,6.38,6.38,6.38,7.94,7.94,8.63,8.63,6.9,6.9,6.9,6.9,6.9,6.9,8.28,8.97,8.97,8.28,6.56,6.56,6.56,6.56
N_13_36,N_12_38,2.231643643023114,3.66,3.66,3.66,3.66,3.66,3.66,6.07,6.07,7.14,7.14,4.46,4.46,4.46,4.46,4.46,4.46,6.61,7.68,7.68,6.61,3.93,3.93,3.93,3.93
N_13_37,N_13_35,1.4190764302989702,2.33,2.33,2.33,2.33,2.33,2.33,3.86,3.86,4.54,4.54,2.84,2.84,2.84,2.84,2.84,2.84,4.2,4.88,4.88,4.2,2.5,2.5,2.5,2.5
N_13_37,N_11_38,1.4159408646333955,2.32,2.32,2.32,2.32,2.32,2.32,3.85,3.85,4.53,4.53,2.83,2.83,2.83,2.83,2.83,2.83,4.19,4.87,4.87,4.19,2.49,2.49,2.49,2.49
N_13_38,N_12_36,2.188812243554842,3.59,3.59,3.59,3.59,3.59,3.59,5.95,5.95,7.0,7.0,4.38,4.38,4.38,4.38,4.38,4.38,6.48,7.53,7.53,6.48,3.85,3.85,3.85,3.85
N_13_38,N_13_36,11.285189702945937,6.26,6.26,6.26,6.26,6.26,6.26,7.79,7.79,8.46,8.46,6.77,6.77,6.77,6.77,6.77,6.77,8.13,8.8,8.8,8.13,6.43,6.43,6.43,6.43
N_13_39,N_11_39,6.045144007198834,6.17,6.17,6.17,6.17,6.17,6.17,9.43,9.43,10.88,10.88,7.25,7.25,7.25,7.25,7.25,7.25,10.16,11.61,11.61,10.16,6.53,6.53,6.53,6.53
N_13_39,N_11_38,5.788678750535505,5.9,5.9,5.9,5.9,5.9,5.9,9.03,9.03,10.42,10.42,6.95,6.95,6.95,6.95,6.95,6.95,9.72,11.11,11.11,9.72,6.25,6.25,6.25,6.25
N_13_39,N_14_37,6.214474808182283,6.34,6.34,6.34,6.34,6.34,6.34,9.69,9.69,11.19,11.19,7.46,7.46,7.46,7.46,7.46,7.46,10.44,11.93,11.93,10.44,6.71,6.71,6.71,6.71
N_13_39,N_15_39,6.301770057582965,6.43,6.43,6.43,6.43,6.43,6.43,9.83,9.83,11.34,11.34,7.56,7.56,7.56,7.56,7.56,7.56,10.59,12.1,12.1,10.59,6.81,6.81,6.81,6.81
N_13_39,N_12_37,4.589064805077747,4.68,4.68,4.68,4.68,4.68,4.68,7.16,7.16,8.26,8.26,5.51,5.51,5.51,5.51,5.51,5.51,7.71,8.81,8.81,7.71,4.96,4.96,4.96,4.96
N_13_4,N_11_3,6.801152833461444,6.94,6.94,6.94,6.94,6.94,6.94,10.61,10.61,12.24,12.24,8.16,8.16,8.16,8.16,8.16,8.16,11.43,13.06,13.06,11.43,7.35,7.35,7.35,7.35
N_13_4,N_12_6,13.857753818294288,7.69,7.69,7.69,7.69,7.69,7.69,9.56,9.56,10.39,10.39,8.31,8.31,8.31,8.31,8.31,8.31,9.98,10.81,10.81,9.98,7.9,7.9,7.9,7.9
N_13_4,N_15_3,5.826457667073219,5.94,5.94,5.94,5.94,5.94,5.94,9.09,9.09,10.49,10.49,6.99,6.99,6.99,6.99,6.99,6.99,9.79,11.19,11.19,9.79,6.29,6.29,6.29,6.29
N_13_4,N_12_5,3.7367986981130055,3.81,3.81,3.81,3.81,3.81,3.81,5.83,5.83,6.73,6.73,4.48,4.48,4.48,4.48,4.48,4.48,6.28,7.17,7.17,6.28,4.04,4.04,4.04,4.04
N_13_5,N_12_3,6.601000846028773,6.73,6.73,6.73,6.73,6.73,6.73,10.3,10.3,11.88,11.88,7.92,7.92,7.92,7.92,7.92,7.92,11.09,12.67,12.67,11.09,7.13,7.13,7.13,7.13
N_13_5,N_12_4,5.368712761791285,5.48,5.48,5.48,5.48,5.48,5.48,8.38,8.38,9.66,9.66,6.44,6.44,6.44,6.44,6.44,6.44,9.02,10.31,10.31,9.02,5.8,5.8,5.8,5.8
N_13_5,N_14_5,5.174177432578354,5.28,5.28,5.28,5.28,5.28,5.28,8.07,8.07,9.31,9.31,6.21,6.21,6.21,6.21,6.21,6.21,8.69,9.93,9.93,8.69,5.59,5.59,5.59,5.59
N_13_6,N_13_5,5.640350666742213,5.75,5.75,5.75,5.75,5.75,5.75,8.8,8.8,10.15,10.15,6.77,6.77,6.77,6.77,6.77,6.77,9.48,10.83,10.83,9.48,6.09,6.09,6.09,6.09
N_13_6,N_11_6,6.8597899497334955,7.0,7.0,7.0,7.0,7.0,7.0,10.7,10.7,12.35,12.35,8.23,8.23,8.23,8.23,8.23,8.23,11.52,13.17,13.17,11.52,7.41,7.41,7.41,7.41
N_13_7,N_12_8,1.9639465386584765,3.22,3.22,3.22,3.22,3.22,3.22,5.34,5.34,6.28,6.28,3.93,3.93,3.93,3.93,3.93,3.93,5.81,6.76,6.76,5.81,3.46,3.46,3.46,3.46
N_13_7,N_12_7,1.4918475365938808,2.45,2.45,2.45,2.45,2.45,2.45,4.06,4.06,4.77,4.77,2.98,2.98,2.98,2.98,2.98,2.98,4.42,5.13,5.13,4.42,2.63,2.63,2.63,2.63
N_13_7,N_14_8,3.929268664830805,4.01,4.01,4.01,4.01,4.01,4.01,6.13,6.13,7.07,7.07,4.72,4.72,4.72,4.72,4.72,4.72,6.6,7.54,7.54,6.6,4.24,4.24,4.24,4.24
N_13_8,N_13_9,11.432243961981085,6.34,6.34,6.34,6.34,6.34,6.34,7.89,7.89,8.57,8.57,6.86,6.86,6.86,6.86,6.86,6.86,8.23,8.92,8.92,8.23,6.52,6.52,6.52,6.52
N_13_8,N_11_8,5.533864176588643,5.64,5.64,5.64,5.64,5.64,5.64,8.63,8.63,9.96,9.96,6.64,6.64,6.64,6.64,6.64,6.64,9.3,10.63,10.63,9.3,5.98,5.98,5.98,5.98
N_13_8,N_15_8,1.921528734598777,3.15,3.15,3.15,3.15,3.15,3.15,5.23,5.23,6.15,6.15,3.84,3.84,3.84,3.84,3.84,3.84,5.69,6.61,6.61,5.69,3.38,3.38,3.38,3.38
N_13_9,N_13_11,1.2034844402806901,1.97,1.97,1.97,1.97,1.97,1.97,3.27,3.27,3.85,3.85,2.41,2.41,2.41,2.41,2.41,2.41,3.56,4.14,4.14,3.56,2.12,2.12,2.12,2.12
N_13_9,N_13_8,11.432243961981085,6.34,6.34,6.34,6.34,6.34,6.34,7.89,7.89,8.57,8.57,6.86,6.86,6.86,6.86,6.86,6.86,8.23,8.92,8.92,8.23,6.52,6.52,6.52,6.52
N_14_0,N_13_1,6.839916988356693,6.98,6.98,6.98,6.98,6.98,6.98,10.67,10.67,12.31,12.31,8.21,8.21,8.21,8.21,8.21,8.21,11.49,13.13,13.13,11.49,7.39,7.39,7.39,7.39
N_14_0,N_13_0,6.127480671069776,6.25,6.25,6.25,6.25,6.25,6.25,9.56,9.56,11.03,11.03,7.35,7.35,7.35,7.35,7.35,7.35,10.29,11.76,11.76,10.29,6.62,6.62,6.62,6.62
N_14_1,N_12_2,14.514766938843366,8.06,8.06,8.06,8.06,8.06,8.06,10.02,10.02,10.89,10.89,8.71,8.71,8.71,8.71,8.71,8.71,10.45,11.32,11.32,10.45,8.27,8.27,8.27,8.27
N_14_1,N_13_0,1.0475700231023595,1.72,1.72,1.72,1.72,1.72,1.72,2.85,2.85,3.35,3.35,2.1,2.1,2.1,2.1,2.1,2.1,3.1,3.6,3.6,3.1,1.84,1.84,1.84,1.84
N_14_10,N_16_9,5.390765646996474,5.5,5.5,5.5,5.5,5.5,5.5,8.41,8.41,9.7,9.7,6.47,6.47,6.47,6.47,6.47,6.47,9.06,10.35,10.35,9.06,5.82,5.82,5.82,5.82
N_14_10,N_15_11,13.307210172138628,7.39,7.39,7.39,7.39,7.39,7.39,9.18,9.18,9.98,9.98,7.98,7.98,7.98,7.98,7.98,7.98,9.58,10.38,10.38,9.58,7.59,7.59,7.59,7.59
N_14_10,N_13_12,10.851796120719833,6.02,6.02,6.02,6.02,6.02,6.02,7.49,7.49,8.14,8.14,6.51,6.51,6.51,6.51,6.51,6.51,7.81,8.46,8.46,7.81,6.19,6.19,6.19,6.19
N_14_11,N_15_9,6.980958499644123,7.12,7.12,7.12,7.12,7.12,7.12,10.89,10.89,12.57,12.57,8.38,8.38,8.38,8.38,8.38,8.38,11.73,13.4,13.4,11.73,7.54,7.54,7.54,7.54
N_14_11,N_16_12,8.185626835627538,4.54,4.54,4.54,4.54,4.54,4.54,5.65,5.65,6.14,6.14,4.91,4.91,4.91,4.91,4.91,4.91,5.89,6.38,6.38,5.89,4.67,4.67,4.67,4.67
N_14_12,N_12_12,6.174834144045819,6.3,6.3,6.3,6.3,6.3,6.3,9.63,9.63,11.11,11.11,7.41,7.41,7.41,7.41,7.41,7.41,10.37,11.86,11.86,10.37,6.67,6.67,6.67,6.67
N_14_12,N_12_13,10.427915488887429,5.79,5.79,5.79,5.79,5.79,5.79,7.2,7.2,7.82,7.82,6.26,6.26,6.26,6.26,6.26,6.26,7.51,8.13,8.13,7.51,5.94,5.94,5.94,5.94
N_14_12,N_14_14,6.567885725535232,6.7,6.7,6.7,6.7,6.7,6.7,10.25,10.25,11.82,11.82,7.88,7.88,7.88,7.88,7.88,7.88,11.03,12.61,12.61,11.03,7.09,7.09,7.09,7.09
N_14_13,N_16_12,1.6395889993773052,2.69,2.69,2.69,2.69,2.69,2.69,4.46,4.46,5.25,5.25,3.28,3.28,3.28,3.28,3.28,3.28,4.85,5.64,5.64,4.85,2.89,2.89,2.89,2.89
N_14_13,N_16_14,5.520383317504229,5.63,5.63,5.63,5.63,5.63,5.63,8.61,8.61,9.94,9.94,6.62,6.62,6.62,6.62,6.62,6.62,9.27,10.6,10.6,9.27,5.96,5.96,5.96,5.96
N_14_13,N_15_14,11.488361217391146,6.38,6.38,6.38,6.38,6.38,6.38,7.93,7.93,8.62,8.62,6.89,6.89,6.89,6.89,6.89,6.89,8.27,8.96,8.96,8.27,6.55,6.55,6.55,6.55
N_14_14,N_12_13,11.74475317463797,6.52,6.52,6.52,6.52,6.52,6.52,8.1,8.1,8.81,8.81,7.05,7.05,7.05,7.05,7.05,7.05,8.46,9.16,9.16,8.46,6.69,6.69,6.69,6.69
N_14_14,N_14_12,6.567885725535232,6.7,6.7,6.7,6.7,6.7,6.7,10.25,10.25,11.82,11.82,7.88,7.88,7.88,7.88,7.88,7.88,11.03,12.61,12.61,11.03,7.09,7.09,7.09,7.09
N_14_14,N_13_12,4.635713613142805,4.73,4.73,4.73,4.73,4.73,4.73,7.23,7.23,8.34,8.34,5.56,5.56,5.56,5.56,5.56,5.56,7.79,8.9,8.9,7.79,5.01,5.01,5.01,5.01
N_14_15,N_16_14,10.613343560643678,5.89,5.89,5.89,5.89,5.89,5.89,7.32,7.32,7.96,7.96,6.37,6.37,6.37,6.37,6.37,6.37,7.64,8.28,8.28,7.64,6.05,6.05,6.05,6.05
N_14_15,N_15_14,2.4229459256578423,3.97,3.97,3.97,3.97,3.97,3.97,6.59,6.59,7.75,7.75,4.85,4.85,4.85,4.85,4.85,4.85,7.17,8.33,8.33,7.17,4.26,4.26,4.26,4.26
N_14_15,N_15_13,0.6400499212451298,1.05,1.05,1.05,1.05,1.05,1.05,1.74,1.74,2.05,2.05,1.28,1.28,1.28,1.28,1.28,1.28,1.89,2.2,2.2,1.89,1.13,1.13,1.13,1.13
N_14_15,N_13_14,6.665749603587555,6.8,6.8,6.8,6.8,6.8,6.8,10.4,10.4,12.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,11.2,12.8,12.8,11.2,7.2,7.2,7.2,7.2
N_14_16,N_13_16,5.554923222169456,5.67,5.67,5.67,5.67,5.67,5.67,8.67,8.67,10.0,10.0,6.67,6.67,6.67,6.67,6.67,6.67,9.33,10.67,10.67,9.33,6.0,6.0,6.0,6.0
