source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_19_21,N_18_23,13.6455875655467,7.57,7.57,7.57,7.57,7.57,7.57,9.42,9.42,10.23,10.23,8.19,8.19,8.19,8.19,8.19,8.19,9.82,10.64,10.64,9.82,7.78,7.78,7.78,7.78
N_19_21,N_21_22,0.5338427606843019,0.88,0.88,0.88,0.88,0.88,0.88,1.45,1.45,1.71,1.71,1.07,1.07,1.07,1.07,1.07,1.07,1.58,1.84,1.84,1.58,0.94,0.94,0.94,0.94
N_19_21,N_21_20,4.803681115823773,4.9,4.9,4.9,4.9,4.9,4.9,7.49,7.49,8.65,8.65,5.76,5.76,5.76,5.76,5.76,5.76,8.07,9.22,9.22,8.07,5.19,5.19,5.19,5.19
N_19_21,N_20_19,12.521326392111543,6.95,6.95,6.95,6.95,6.95,6.95,8.64,8.64,9.39,9.39,7.51,7.51,7.51,7.51,7.51,7.51,9.02,9.77,9.77,9.02,7.14,7.14,7.14,7.14
N_19_22,N_18_24,14.517146736535004,8.06,8.06,8.06,8.06,8.06,8.06,10.02,10.02,10.89,10.89,8.71,8.71,8.71,8.71,8.71,8.71,10.45,11.32,11.32,10.45,8.27,8.27,8.27,8.27
N_19_22,N_17_21,10.03415155898096,5.57,5.57,5.57,5.57,5.57,5.57,6.92,6.92,7.53,7.53,6.02,6.02,6.02,6.02,6.02,6.02,7.22,7.83,7.83,7.22,5.72,5.72,5.72,5.72
N_19_22,N_20_23,4.201254483366428,4.29,4.29,4.29,4.29,4.29,4.29,6.55,6.55,7.56,7.56,5.04,5.04,5.04,5.04,5.04,5.04,7.06,8.07,8.07,7.06,4.54,4.54,4.54,4.54
N_19_22,N_19_23,5.544598716016954,5.66,5.66,5.66,5.66,5.66,5.66,8.65,8.65,9.98,9.98,6.65,6.65,6.65,6.65,6.65,6.65,9.31,10.65,10.65,9.31,5.99,5.99,5.99,5.99
N_19_23,N_17_24,2.3516592252115895,3.86,3.86,3.86,3.86,3.86,3.86,6.4,6.4,7.53,7.53,4.7,4.7,4.7,4.7,4.7,4.7,6.96,8.09,8.09,6.96,4.14,4.14,4.14,4.14
N_19_23,N_21_22,2.030437974059918,3.33,3.33,3.33,3.33,3.33,3.33,5.52,5.52,6.5,6.5,4.06,4.06,4.06,4.06,4.06,4.06,6.01,6.98,6.98,6.01,3.57,3.57,3.57,3.57
N_19_24,N_18_23,5.3124224059990794,5.42,5.42,5.42,5.42,5.42,5.42,8.29,8.29,9.56,9.56,6.37,6.37,6.37,6.37,6.37,6.37,8.92,10.2,10.2,8.92,5.74,5.74,5.74,5.74
N_19_24,N_18_26,3.6808848059747707,3.75,3.75,3.75,3.75,3.75,3.75,5.74,5.74,6.63,6.63,4.42,4.42,4.42,4.42,4.42,4.42,6.18,7.07,7.07,6.18,3.98,3.98,3.98,3.98
N_19_24,N_19_26,8.602917042476625,4.77,4.77,4.77,4.77,4.77,4.77,5.94,5.94,6.45,6.45,5.16,5.16,5.16,5.16,5.16,5.16,6.19,6.71,6.71,6.19,4.9,4.9,4.9,4.9
N_19_24,N_19_22,6.3968328413938895,6.52,6.52,6.52,6.52,6.52,6.52,9.98,9.98,11.51,11.51,7.68,7.68,7.68,7.68,7.68,7.68,10.75,12.28,12.28,10.75,6.91,6.91,6.91,6.91
N_19_25,N_17_25,6.627486020364234,6.76,6.76,6.76,6.76,6.76,6.76,10.34,10.34,11.93,11.93,7.95,7.95,7.95,7.95,7.95,7.95,11.13,12.72,12.72,11.13,7.16,7.16,7.16,7.16
N_19_25,N_20_26,4.244466800009871,4.33,4.33,4.33,4.33,4.33,4.33,6.62,6.62,7.64,7.64,5.09,5.09,5.09,5.09,5.09,5.09,7.13,8.15,8.15,7.13,4.58,4.58,4.58,4.58
N_19_25,N_21_24,3.720449280283654,3.79,3.79,3.79,3.79,3.79,3.79,5.8,5.8,6.7,6.7,4.46,4.46,4.46,4.46,4.46,4.46,6.25,7.14,7.14,6.25,4.02,4.02,4.02,4.02
N_19_25,N_20_27,0.9288846808573741,1.52,1.52,1.52,1.52,1.52,1.52,2.53,2.53,2.97,2.97,1.86,1.86,1.86,1.86,1.86,1.86,2.75,3.2,3.2,2.75,1.63,1.63,1.63,1.63
N_19_26,N_20_26,1.2522315957817824,2.05,2.05,2.05,2.05,2.05,2.05,3.41,3.41,4.01,4.01,2.5,2.5,2.5,2.5,2.5,2.5,3.71,4.31,4.31,3.71,2.2,2.2,2.2,2.2
N_19_26,N_18_28,6.342374343327705,6.47,6.47,6.47,6.47,6.47,6.47,9.89,9.89,11.42,11.42,7.61,7.61,7.61,7.61,7.61,7.61,10.66,12.18,12.18,10.66,6.85,6.85,6.85,6.85
N_19_27,N_18_29,4.461165170783922,4.55,4.55,4.55,4.55,4.55,4.55,6.96,6.96,8.03,8.03,5.35,5.35,5.35,5.35,5.35,5.35,7.49,8.57,8.57,7.49,4.82,4.82,4.82,4.82
N_19_27,N_17_26,14.108995285652343,7.83,7.83,7.83,7.83,7.83,7.83,9.74,9.74,10.58,10.58,8.47,8.47,8.47,8.47,8.47,8.47,10.16,11.01,11.01,10.16,8.04,8.04,8.04,8.04
N_19_28,N_18_27,4.192190321930256,4.28,4.28,4.28,4.28,4.28,4.28,6.54,6.54,7.55,7.55,5.03,5.03,5.03,5.03,5.03,5.03,7.04,8.05,8.05,7.04,4.53,4.53,4.53,4.53
N_19_28,N_18_26,1.570229540675307,2.58,2.58,2.58,2.58,2.58,2.58,4.27,4.27,5.02,5.02,3.14,3.14,3.14,3.14,3.14,3.14,4.65,5.4,5.4,4.65,2.76,2.76,2.76,2.76
N_19_28,N_20_28,5.513568420585638,5.62,5.62,5.62,5.62,5.62,5.62,8.6,8.6,9.92,9.92,6.62,6.62,6.62,6.62,6.62,6.62,9.26,10.59,10.59,9.26,5.95,5.95,5.95,5.95
N_19_28,N_20_30,6.387820180473657,6.52,6.52,6.52,6.52,6.52,6.52,9.96,9.96,11.5,11.5,7.67,7.67,7.67,7.67,7.67,7.67,10.73,12.26,12.26,10.73,6.9,6.9,6.9,6.9
N_19_29,N_20_30,3.2143838407721512,3.28,3.28,3.28,3.28,3.28,3.28,5.01,5.01,5.79,5.79,3.86,3.86,3.86,3.86,3.86,3.86,5.4,6.17,6.17,5.4,3.47,3.47,3.47,3.47
N_19_29,N_17_29,14.708940100475447,8.16,8.16,8.16,8.16,8.16,8.16,10.15,10.15,11.03,11.03,8.83,8.83,8.83,8.83,8.83,8.83,10.59,11.47,11.47,10.59,8.38,8.38,8.38,8.38
N_19_3,N_19_2,1.272783882219126,2.09,2.09,2.09,2.09,2.09,2.09,3.46,3.46,4.07,4.07,2.55,2.55,2.55,2.55,2.55,2.55,3.77,4.38,4.38,3.77,2.24,2.24,2.24,2.24
N_19_3,N_19_4,5.224164680003934,5.33,5.33,5.33,5.33,5.33,5.33,8.15,8.15,9.4,9.4,6.27,6.27,6.27,6.27,6.27,6.27,8.78,10.03,10.03,8.78,5.64,5.64,5.64,5.64
N_19_3,N_19_5,5.123423184564544,5.23,5.23,5.23,5.23,5.23,5.23,7.99,7.99,9.22,9.22,6.15,6.15,6.15,6.15,6.15,6.15,8.61,9.84,9.84,8.61,5.53,5.53,5.53,5.53
N_19_30,N_17_29,4.650767769100614,4.74,4.74,4.74,4.74,4.74,4.74,7.26,7.26,8.37,8.37,5.58,5.58,5.58,5.58,5.58,5.58,7.81,8.93,8.93,7.81,5.02,5.02,5.02,5.02
N_19_30,N_21_29,4.268039754767398,4.35,4.35,4.35,4.35,4.35,4.35,6.66,6.66,7.68,7.68,5.12,5.12,5.12,5.12,5.12,5.12,7.17,8.19,8.19,7.17,4.61,4.61,4.61,4.61
N_19_30,N_19_29,3.505780785913045,3.58,3.58,3.58,3.58,3.58,3.58,5.47,5.47,6.31,6.31,4.21,4.21,4.21,4.21,4.21,4.21,5.89,6.73,6.73,5.89,3.79,3.79,3.79,3.79
N_19_30,N_21_31,1.5939006825717195,2.61,2.61,2.61,2.61,2.61,2.61,4.34,4.34,5.1,5.1,3.19,3.19,3.19,3.19,3.19,3.19,4.72,5.48,5.48,4.72,2.81,2.81,2.81,2.81
N_19_31,N_18_32,8.9894797018721,4.99,4.99,4.99,4.99,4.99,4.99,6.2,6.2,6.74,6.74,5.39,5.39,5.39,5.39,5.39,5.39,6.47,7.01,7.01,6.47,5.12,5.12,5.12,5.12
N_19_31,N_18_31,4.69424225410053,4.79,4.79,4.79,4.79,4.79,4.79,7.32,7.32,8.45,8.45,5.63,5.63,5.63,5.63,5.63,5.63,7.89,9.01,9.01,7.89,5.07,5.07,5.07,5.07
N_19_32,N_18_30,9.263364590851669,5.14,5.14,5.14,5.14,5.14,5.14,6.39,6.39,6.95,6.95,5.56,5.56,5.56,5.56,5.56,5.56,6.67,7.23,7.23,6.67,5.28,5.28,5.28,5.28
N_19_32,N_18_33,1.5450289443669998,2.53,2.53,2.53,2.53,2.53,2.53,4.2,4.2,4.94,4.94,3.09,3.09,3.09,3.09,3.09,3.09,4.57,5.31,5.31,4.57,2.72,2.72,2.72,2.72
N_19_33,N_18_31,11.176480659340518,6.2,6.2,6.2,6.2,6.2,6.2,7.71,7.71,8.38,8.38,6.71,6.71,6.71,6.71,6.71,6.71,8.05,8.72,8.72,8.05,6.37,6.37,6.37,6.37
N_19_33,N_18_35,1.1414555493512304,1.87,1.87,1.87,1.87,1.87,1.87,3.1,3.1,3.65,3.65,2.28,2.28,2.28,2.28,2.28,2.28,3.38,3.93,3.93,3.38,2.01,2.01,2.01,2.01
N_19_34,N_17_34,6.1465733278427255,6.27,6.27,6.27,6.27,6.27,6.27,9.59,9.59,11.06,11.06,7.38,7.38,7.38,7.38,7.38,7.38,10.33,11.8,11.8,10.33,6.64,6.64,6.64,6.64
N_19_34,N_18_34,2.232297247427396,3.66,3.66,3.66,3.66,3.66,3.66,6.07,6.07,7.14,7.14,4.46,4.46,4.46,4.46,4.46,4.46,6.61,7.68,7.68,6.61,3.93,3.93,3.93,3.93
N_19_35,N_17_35,0.6042609687407379,0.99,0.99,0.99,0.99,0.99,0.99,1.64,1.64,1.93,1.93,1.21,1.21,1.21,1.21,1.21,1.21,1.79,2.08,2.08,1.79,1.06,1.06,1.06,1.06
N_19_35,N_18_35,5.752381746528865,5.87,5.87,5.87,5.87,5.87,5.87,8.97,8.97,10.35,10.35,6.9,6.9,6.9,6.9,6.9,6.9,9.66,11.04,11.04,9.66,6.21,6.21,6.21,6.21
N_19_35,N_20_33,6.81811879247944,6.95,6.95,6.95,6.95,6.95,6.95,10.64,10.64,12.27,12.27,8.18,8.18,8.18,8.18,8.18,8.18,11.45,13.09,13.09,11.45,7.36,7.36,7.36,7.36
N_19_35,N_21_34,3.4649193707840533,3.53,3.53,3.53,3.53,3.53,3.53,5.41,5.41,6.24,6.24,4.16,4.16,4.16,4.16,4.16,4.16,5.82,6.65,6.65,5.82,3.74,3.74,3.74,3.74
N_19_36,N_17_35,6.880685356764513,7.02,7.02,7.02,7.02,7.02,7.02,10.73,10.73,12.39,12.39,8.26,8.26,8.26,8.26,8.26,8.26,11.56,13.21,13.21,11.56,7.43,7.43,7.43,7.43
N_19_36,N_21_37,13.814048361130215,7.67,7.67,7.67,7.67,7.67,7.67,9.53,9.53,10.36,10.36,8.29,8.29,8.29,8.29,8.29,8.29,9.95,10.77,10.77,9.95,7.87,7.87,7.87,7.87
N_19_37,N_21_36,11.69394236788061,6.49,6.49,6.49,6.49,6.49,6.49,8.07,8.07,8.77,8.77,7.02,7.02,7.02,7.02,7.02,7.02,8.42,9.12,9.12,8.42,6.67,6.67,6.67,6.67
N_19_37,N_19_39,6.831367065099955,6.97,6.97,6.97,6.97,6.97,6.97,10.66,10.66,12.3,12.3,8.2,8.2,8.2,8.2,8.2,8.2,11.48,13.12,13.12,11.48,7.38,7.38,7.38,7.38
N_19_38,N_18_36,6.8950138444829605,7.03,7.03,7.03,7.03,7.03,7.03,10.76,10.76,12.41,12.41,8.27,8.27,8.27,8.27,8.27,8.27,11.58,13.24,13.24,11.58,7.45,7.45,7.45,7.45
N_19_38,N_17_39,5.032653948647539,5.13,5.13,5.13,5.13,5.13,5.13,7.85,7.85,9.06,9.06,6.04,6.04,6.04,6.04,6.04,6.04,8.45,9.66,9.66,8.45,5.44,5.44,5.44,5.44
N_19_39,N_19_37,6.831367065099955,6.97,6.97,6.97,6.97,6.97,6.97,10.66,10.66,12.3,12.3,8.2,8.2,8.2,8.2,8.2,8.2,11.48,13.12,13.12,11.48,7.38,7.38,7.38,7.38
N_19_39,N_18_40,2.0249933886476583,3.32,3.32,3.32,3.32,3.32,3.32,5.51,5.51,6.48,6.48,4.05,4.05,4.05,4.05,4.05,4.05,5.99,6.97,6.97,5.99,3.56,3.56,3.56,3.56
N_19_39,N_17_39,3.735568016847055,3.81,3.81,3.81,3.81,3.81,3.81,5.83,5.83,6.72,6.72,4.48,4.48,4.48,4.48,4.48,4.48,6.28,7.17,7.17,6.28,4.03,4.03,4.03,4.03
N_19_4,N_19_2,4.099561923515346,4.18,4.18,4.18,4.18,4.18,4.18,6.4,6.4,7.38,7.38,4.92,4.92,4.92,4.92,4.92,4.92,6.89,7.87,7.87,6.89,4.43,4.43,4.43,4.43
N_19_4,N_19_3,5.224164680003934,5.33,5.33,5.33,5.33,5.33,5.33,8.15,8.15,9.4,9.4,6.27,6.27,6.27,6.27,6.27,6.27,8.78,10.03,10.03,8.78,5.64,5.64,5.64,5.64
N_19_4,N_18_4,3.628040630361605,3.7,3.7,3.7,3.7,3.7,3.7,5.66,5.66,6.53,6.53,4.35,4.35,4.35,4.35,4.35,4.35,6.1,6.97,6.97,6.1,3.92,3.92,3.92,3.92
N_19_40,N_18_41,5.46159473107528,5.57,5.57,5.57,5.57,5.57,5.57,8.52,8.52,9.83,9.83,6.55,6.55,6.55,6.55,6.55,6.55,9.18,10.49,10.49,9.18,5.9,5.9,5.9,5.9
N_19_40,N_19_42,3.051459616714834,3.11,3.11,3.11,3.11,3.11,3.11,4.76,4.76,5.49,5.49,3.66,3.66,3.66,3.66,3.66,3.66,5.13,5.86,5.86,5.13,3.3,3.3,3.3,3.3
N_19_40,N_21_40,0.7692807485014486,1.26,1.26,1.26,1.26,1.26,1.26,2.09,2.09,2.46,2.46,1.54,1.54,1.54,1.54,1.54,1.54,2.28,2.65,2.65,2.28,1.35,1.35,1.35,1.35
N_19_40,N_21_41,13.220755633558007,7.34,7.34,7.34,7.34,7.34,7.34,9.12,9.12,9.92,9.92,7.93,7.93,7.93,7.93,7.93,7.93,9.52,10.31,10.31,9.52,7.54,7.54,7.54,7.54
N_19_41,N_18_42,11.083498328156923,6.15,6.15,6.15,6.15,6.15,6.15,7.65,7.65,8.31,8.31,6.65,6.65,6.65,6.65,6.65,6.65,7.98,8.65,8.65,7.98,6.32,6.32,6.32,6.32
N_19_41,N_18_41,10.954188100111757,6.08,6.08,6.08,6.08,6.08,6.08,7.56,7.56,8.22,8.22,6.57,6.57,6.57,6.57,6.57,6.57,7.89,8.54,8.54,7.89,6.24,6.24,6.24,6.24
N_19_41,N_20_40,4.54202788579906,4.63,4.63,4.63,4.63,4.63,4.63,7.09,7.09,8.18,8.18,5.45,5.45,5.45,5.45,5.45,5.45,7.63,8.72,8.72,7.63,4.91,4.91,4.91,4.91
N_19_41,N_17_41,4.222194969929747,4.31,4.31,4.31,4.31,4.31,4.31,6.59,6.59,7.6,7.6,5.07,5.07,5.07,5.07,5.07,5.07,7.09,8.11,8.11,7.09,4.56,4.56,4.56,4.56
N_19_42,N_17_43,9.715439923909047,5.39,5.39,5.39,5.39,5.39,5.39,6.7,6.7,7.29,7.29,5.83,5.83,5.83,5.83,5.83,5.83,7.0,7.58,7.58,7.0,5.54,5.54,5.54,5.54
N_19_42,N_19_40,3.051459616714834,3.11,3.11,3.11,3.11,3.11,3.11,4.76,4.76,5.49,5.49,3.66,3.66,3.66,3.66,3.66,3.66,5.13,5.86,5.86,5.13,3.3,3.3,3.3,3.3
N_19_42,N_18_42,3.3994095125555344,3.47,3.47,3.47,3.47,3.47,3.47,5.3,5.3,6.12,6.12,4.08,4.08,4.08,4.08,4.08,4.08,5.71,6.53,6.53,5.71,3.67,3.67,3.67,3.67
N_19_43,N_17_42,5.398808428916465,5.51,5.51,5.51,5.51,5.51,5.51,8.42,8.42,9.72,9.72,6.48,6.48,6.48,6.48,6.48,6.48,9.07,10.37,10.37,9.07,5.83,5.83,5.83,5.83
N_19_43,N_18_44,1.4498877724218808,2.38,2.38,2.38,2.38,2.38,2.38,3.94,3.94,4.64,4.64,2.9,2.9,2.9,2.9,2.9,2.9,4.29,4.99,4.99,4.29,2.55,2.55,2.55,2.55
N_19_43,N_20_43,6.857294851721932,6.99,6.99,6.99,6.99,6.99,6.99,10.7,10.7,12.34,12.34,8.23,8.23,8.23,8.23,8.23,8.23,11.52,13.17,13.17,11.52,7.41,7.41,7.41,7.41
N_19_44,N_21_43,1.7958432800330766,2.95,2.95,2.95,2.95,2.95,2.95,4.88,4.88,5.75,5.75,3.59,3.59,3.59,3.59,3.59,3.59,5.32,6.18,6.18,5.32,3.16,3.16,3.16,3.16
N_19_44,N_17_45,14.448637104757822,8.02,8.02,8.02,8.02,8.02,8.02,9.97,9.97,10.84,10.84,8.67,8.67,8.67,8.67,8.67,8.67,10.4,11.27,11.27,10.4,8.24,8.24,8.24,8.24
N_19_45,N_17_46,11.666550308288837,6.47,6.47,6.47,6.47,6.47,6.47,8.05,8.05,8.75,8.75,7.0,7.0,7.0,7.0,7.0,7.0,8.4,9.1,9.1,8.4,6.65,6.65,6.65,6.65
N_19_45,N_18_44,13.611971138877037,7.55,7.55,7.55,7.55,7.55,7.55,9.39,9.39,10.21,10.21,8.17,8.17,8.17,8.17,8.17,8.17,9.8,10.62,10.62,9.8,7.76,7.76,7.76,7.76
N_19_46,N_18_45,4.164530395589246,4.25,4.25,4.25,4.25,4.25,4.25,6.5,6.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,7.0,4.5,4.5,4.5,4.5
N_19_46,N_18_46,5.39540703376436,5.5,5.5,5.5,5.5,5.5,5.5,8.42,8.42,9.71,9.71,6.47,6.47,6.47,6.47,6.47,6.47,9.06,10.36,10.36,9.06,5.83,5.83,5.83,5.83
N_19_46,N_20_44,14.746886592441877,8.18,8.18,8.18,8.18,8.18,8.18,10.18,10.18,11.06,11.06,8.85,8.85,8.85,8.85,8.85,8.85,10.62,11.5,11.5,10.62,8.41,8.41,8.41,8.41
N_19_47,N_17_47,1.8452824412621838,3.03,3.03,3.03,3.03,3.03,3.03,5.02,5.02,5.9,5.9,3.69,3.69,3.69,3.69,3.69,3.69,5.46,6.35,6.35,5.46,3.25,3.25,3.25,3.25
N_19_47,N_20_49,3.724186690008508,3.8,3.8,3.8,3.8,3.8,3.8,5.81,5.81,6.7,6.7,4.47,4.47,4.47,4.47,4.47,4.47,6.26,7.15,7.15,6.26,4.02,4.02,4.02,4.02
N_19_47,N_20_45,5.254123521052753,5.36,5.36,5.36,5.36,5.36,5.36,8.2,8.2,9.46,9.46,6.3,6.3,6.3,6.3,6.3,6.3,8.83,10.09,10.09,8.83,5.67,5.67,5.67,5.67
N_19_47,N_18_47,5.3983374717017085,5.51,5.51,5.51,5.51,5.51,5.51,8.42,8.42,9.72,9.72,6.48,6.48,6.48,6.48,6.48,6.48,9.07,10.36,10.36,9.07,5.83,5.83,5.83,5.83
N_19_48,N_19_49,11.989909617992803,6.65,6.65,6.65,6.65,6.65,6.65,8.27,8.27,8.99,8.99,7.19,7.19,7.19,7.19,7.19,7.19,8.63,9.35,9.35,8.63,6.83,6.83,6.83,6.83
N_19_48,N_20_48,5.122427629543546,5.22,5.22,5.22,5.22,5.22,5.22,7.99,7.99,9.22,9.22,6.15,6.15,6.15,6.15,6.15,6.15,8.61,9.84,9.84,8.61,5.53,5.53,5.53,5.53
N_19_48,N_20_47,2.0959842913823223,3.44,3.44,3.44,3.44,3.44,3.44,5.7,5.7,6.71,6.71,4.19,4.19,4.19,4.19,4.19,4.19,6.2,7.21,7.21,6.2,3.69,3.69,3.69,3.69
N_19_49,N_18_51,5.0800538885395365,5.18,5.18,5.18,5.18,5.18,5.18,7.92,7.92,9.14,9.14,6.1,6.1,6.1,6.1,6.1,6.1,8.53,9.75,9.75,8.53,5.49,5.49,5.49,5.49
N_19_49,N_21_49,11.553111124406298,6.41,6.41,6.41,6.41,6.41,6.41,7.97,7.97,8.66,8.66,6.93,6.93,6.93,6.93,6.93,6.93,8.32,9.01,9.01,8.32,6.59,6.59,6.59,6.59
N_19_49,N_18_50,5.469710580155787,5.58,5.58,5.58,5.58,5.58,5.58,8.53,8.53,9.85,9.85,6.56,6.56,6.56,6.56,6.56,6.56,9.19,10.5,10.5,9.19,5.91,5.91,5.91,5.91
N_19_49,N_21_48,6.682726904625953,6.82,6.82,6.82,6.82,6.82,6.82,10.43,10.43,12.03,12.03,8.02,8.02,8.02,8.02,8.02,8.02,11.23,12.83,12.83,11.23,7.22,7.22,7.22,7.22
N_19_5,N_17_5,11.63826674997171,6.46,6.46,6.46,6.46,6.46,6.46,8.03,8.03,8.73,8.73,6.98,6.98,6.98,6.98,6.98,6.98,8.38,9.08,9.08,8.38,6.63,6.63,6.63,6.63
N_19_5,N_18_3,5.932310628400754,6.05,6.05,6.05,6.05,6.05,6.05,9.25,9.25,10.68,10.68,7.12,7.12,7.12,7.12,7.12,7.12,9.97,11.39,11.39,9.97,6.41,6.41,6.41,6.41
N_19_5,N_19_3,5.123423184564544,5.23,5.23,5.23,5.23,5.23,5.23,7.99,7.99,9.22,9.22,6.15,6.15,6.15,6.15,6.15,6.15,8.61,9.84,9.84,8.61,5.53,5.53,5.53,5.53
N_19_50,N_20_52,4.985765832286641,5.09,5.09,5.09,5.09,5.09,5.09,7.78,7.78,8.97,8.97,5.98,5.98,5.98,5.98,5.98,5.98,8.38,9.57,9.57,8.38,5.38,5.38,5.38,5.38
N_19_50,N_20_48,5.4468779519096975,5.56,5.56,5.56,5.56,5.56,5.56,8.5,8.5,9.8,9.8,6.54,6.54,6.54,6.54,6.54,6.54,9.15,10.46,10.46,9.15,5.88,5.88,5.88,5.88
N_19_51,N_18_51,4.717776147057201,4.81,4.81,4.81,4.81,4.81,4.81,7.36,7.36,8.49,8.49,5.66,5.66,5.66,5.66,5.66,5.66,7.93,9.06,9.06,7.93,5.1,5.1,5.1,5.1
N_19_51,N_18_53,4.870372003734012,4.97,4.97,4.97,4.97,4.97,4.97,7.6,7.6,8.77,8.77,5.84,5.84,5.84,5.84,5.84,5.84,8.18,9.35,9.35,8.18,5.26,5.26,5.26,5.26
N_19_51,N_19_49,9.625817068547216,5.34,5.34,5.34,5.34,5.34,5.34,6.64,6.64,7.22,7.22,5.78,5.78,5.78,5.78,5.78,5.78,6.93,7.51,7.51,6.93,5.49,5.49,5.49,5.49
N_19_51,N_17_51,2.487028860569672,4.08,4.08,4.08,4.08,4.08,4.08,6.76,6.76,7.96,7.96,4.97,4.97,4.97,4.97,4.97,4.97,7.36,8.56,8.56,7.36,4.38,4.38,4.38,4.38
N_19_51,N_19_53,6.746731036911374,6.88,6.88,6.88,6.88,6.88,6.88,10.52,10.52,12.14,12.14,8.1,8.1,8.1,8.1,8.1,8.1,11.33,12.95,12.95,11.33,7.29,7.29,7.29,7.29
N_19_52,N_17_51,8.06108945580385,4.47,4.47,4.47,4.47,4.47,4.47,5.56,5.56,6.05,6.05,4.84,4.84,4.84,4.84,4.84,4.84,5.8,6.29,6.29,5.8,4.59,4.59,4.59,4.59
N_19_52,N_18_50,11.36348354675585,6.31,6.31,6.31,6.31,6.31,6.31,7.84,7.84,8.52,8.52,6.82,6.82,6.82,6.82,6.82,6.82,8.18,8.86,8.86,8.18,6.48,6.48,6.48,6.48
N_19_53,N_17_52,1.9674967752333146,3.23,3.23,3.23,3.23,3.23,3.23,5.35,5.35,6.3,6.3,3.93,3.93,3.93,3.93,3.93,3.93,5.82,6.77,6.77,5.82,3.46,3.46,3.46,3.46
N_19_53,N_19_51,6.746731036911374,6.88,6.88,6.88,6.88,6.88,6.88,10.52,10.52,12.14,12.14,8.1,8.1,8.1,8.1,8.1,8.1,11.33,12.95,12.95,11.33,7.29,7.29,7.29,7.29
N_19_53,N_19_55,14.448441079278107,8.02,8.02,8.02,8.02,8.02,8.02,9.97,9.97,10.84,10.84,8.67,8.67,8.67,8.67,8.67,8.67,10.4,11.27,11.27,10.4,8.24,8.24,8.24,8.24
N_19_54,N_17_53,1.2628663522278105,2.07,2.07,2.07,2.07,2.07,2.07,3.43,3.43,4.04,4.04,2.53,2.53,2.53,2.53,2.53,2.53,3.74,4.34,4.34,3.74,2.22,2.22,2.22,2.22
N_19_54,N_20_53,9.323632827860129,5.17,5.17,5.17,5.17,5.17,5.17,6.43,6.43,6.99,6.99,5.59,5.59,5.59,5.59,5.59,5.59,6.71,7.27,7.27,6.71,5.31,5.31,5.31,5.31
N_19_54,N_19_56,3.5195833430866985,3.59,3.59,3.59,3.59,3.59,3.59,5.49,5.49,6.34,6.34,4.22,4.22,4.22,4.22,4.22,4.22,5.91,6.76,6.76,5.91,3.8,3.8,3.8,3.8
N_19_54,N_18_54,3.1728721776022137,3.24,3.24,3.24,3.24,3.24,3.24,4.95,4.95,5.71,5.71,3.81,3.81,3.81,3.81,3.81,3.81,5.33,6.09,6.09,5.33,3.43,3.43,3.43,3.43
N_19_54,N_20_56,14.997746942445911,8.32,8.32,8.32,8.32,8.32,8.32,10.35,10.35,11.25,11.25,9.0,9.0,9.0,9.0,9.0,9.0,10.8,11.7,11.7,10.8,8.55,8.55,8.55,8.55
N_19_54,N_18_56,2.102325415500819,3.45,3.45,3.45,3.45,3.45,3.45,5.72,5.72,6.73,6.73,4.2,4.2,4.2,4.2,4.2,4.2,6.22,7.23,7.23,6.22,3.7,3.7,3.7,3.7
N_19_55,N_19_53,14.448441079278107,8.02,8.02,8.02,8.02,8.02,8.02,9.97,9.97,10.84,10.84,8.67,8.67,8.67,8.67,8.67,8.67,10.4,11.27,11.27,10.4,8.24,8.24,8.24,8.24
N_19_55,N_18_56,4.168076766248968,4.25,4.25,4.25,4.25,4.25,4.25,6.5,6.5,7.5,7.5,5.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,7.0,4.5,4.5,4.5,4.5
N_19_55,N_18_53,3.133519309316875,3.2,3.2,3.2,3.2,3.2,3.2,4.89,4.89,5.64,5.64,3.76,3.76,3.76,3.76,3.76,3.76,5.26,6.02,6.02,5.26,3.38,3.38,3.38,3.38
N_19_55,N_20_56,4.472577790757313,4.56,4.56,4.56,4.56,4.56,4.56,6.98,6.98,8.05,8.05,5.37,5.37,5.37,5.37,5.37,5.37,7.51,8.59,8.59,7.51,4.83,4.83,4.83,4.83
N_19_55,N_19_57,0.5838032947964518,0.96,0.96,0.96,0.96,0.96,0.96,1.59,1.59,1.87,1.87,1.17,1.17,1.17,1.17,1.17,1.17,1.73,2.01,2.01,1.73,1.03,1.03,1.03,1.03
N_19_56,N_19_54,3.5195833430866985,3.59,3.59,3.59,3.59,3.59,3.59,5.49,5.49,6.34,6.34,4.22,4.22,4.22,4.22,4.22,4.22,5.91,6.76,6.76,5.91,3.8,3.8,3.8,3.8
N_19_56,N_19_55,3.9971261598816974,4.08,4.08,4.08,4.08,4.08,4.08,6.24,6.24,7.19,7.19,4.8,4.8,4.8,4.8,4.8,4.8,6.72,7.67,7.67,6.72,4.32,4.32,4.32,4.32
