source,destination,distance,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23
N_15_9,N_14_8,14.989175061164211,8.32,8.32,8.32,8.32,8.32,8.32,10.34,10.34,11.24,11.24,8.99,8.99,8.99,8.99,8.99,8.99,10.79,11.69,11.69,10.79,8.54,8.54,8.54,8.54
N_15_90,N_15_89,1.7807111541426102,2.92,2.92,2.92,2.92,2.92,2.92,4.84,4.84,5.7,5.7,3.56,3.56,3.56,3.56,3.56,3.56,5.27,6.13,6.13,5.27,3.13,3.13,3.13,3.13
N_15_90,N_14_90,14.878539418088598,8.26,8.26,8.26,8.26,8.26,8.26,10.27,10.27,11.16,11.16,8.93,8.93,8.93,8.93,8.93,8.93,10.71,11.61,11.61,10.71,8.48,8.48,8.48,8.48
N_15_91,N_13_90,13.40302145050487,7.44,7.44,7.44,7.44,7.44,7.44,9.25,9.25,10.05,10.05,8.04,8.04,8.04,8.04,8.04,8.04,9.65,10.45,10.45,9.65,7.64,7.64,7.64,7.64
N_15_91,N_17_92,6.1776465158999905,6.3,6.3,6.3,6.3,6.3,6.3,9.64,9.64,11.12,11.12,7.41,7.41,7.41,7.41,7.41,7.41,10.38,11.86,11.86,10.38,6.67,6.67,6.67,6.67
N_15_92,N_13_92,1.5479345139545497,2.54,2.54,2.54,2.54,2.54,2.54,4.21,4.21,4.95,4.95,3.1,3.1,3.1,3.1,3.1,3.1,4.58,5.32,5.32,4.58,2.72,2.72,2.72,2.72
N_15_92,N_14_90,2.1716575771384283,3.56,3.56,3.56,3.56,3.56,3.56,5.91,5.91,6.95,6.95,4.34,4.34,4.34,4.34,4.34,4.34,6.43,7.47,7.47,6.43,3.82,3.82,3.82,3.82
N_15_93,N_13_93,4.608855361201684,4.7,4.7,4.7,4.7,4.7,4.7,7.19,7.19,8.3,8.3,5.53,5.53,5.53,5.53,5.53,5.53,7.74,8.85,8.85,7.74,4.98,4.98,4.98,4.98
N_15_93,N_14_93,4.652522766125739,4.75,4.75,4.75,4.75,4.75,4.75,7.26,7.26,8.37,8.37,5.58,5.58,5.58,5.58,5.58,5.58,7.82,8.93,8.93,7.82,5.02,5.02,5.02,5.02
N_15_93,N_16_93,13.35541082989073,7.41,7.41,7.41,7.41,7.41,7.41,9.22,9.22,10.02,10.02,8.01,8.01,8.01,8.01,8.01,8.01,9.62,10.42,10.42,9.62,7.61,7.61,7.61,7.61
N_15_93,N_17_93,8.92616061711115,4.95,4.95,4.95,4.95,4.95,4.95,6.16,6.16,6.69,6.69,5.36,5.36,5.36,5.36,5.36,5.36,6.43,6.96,6.96,6.43,5.09,5.09,5.09,5.09
N_15_94,N_14_93,3.6185461277292332,3.69,3.69,3.69,3.69,3.69,3.69,5.64,5.64,6.51,6.51,4.34,4.34,4.34,4.34,4.34,4.34,6.08,6.95,6.95,6.08,3.91,3.91,3.91,3.91
N_15_94,N_14_95,1.1613763425677497,1.9,1.9,1.9,1.9,1.9,1.9,3.16,3.16,3.72,3.72,2.32,2.32,2.32,2.32,2.32,2.32,3.44,4.0,4.0,3.44,2.04,2.04,2.04,2.04
N_15_94,N_14_96,1.1362185520857437,1.86,1.86,1.86,1.86,1.86,1.86,3.09,3.09,3.64,3.64,2.27,2.27,2.27,2.27,2.27,2.27,3.36,3.91,3.91,3.36,2.0,2.0,2.0,2.0
N_15_95,N_13_94,9.9772736998172,5.54,5.54,5.54,5.54,5.54,5.54,6.88,6.88,7.48,7.48,5.99,5.99,5.99,5.99,5.99,5.99,7.18,7.78,7.78,7.18,5.69,5.69,5.69,5.69
N_15_95,N_13_96,4.816213375766624,4.91,4.91,4.91,4.91,4.91,4.91,7.51,7.51,8.67,8.67,5.78,5.78,5.78,5.78,5.78,5.78,8.09,9.25,9.25,8.09,5.2,5.2,5.2,5.2
N_15_96,N_13_96,1.9658282421962454,3.22,3.22,3.22,3.22,3.22,3.22,5.35,5.35,6.29,6.29,3.93,3.93,3.93,3.93,3.93,3.93,5.82,6.76,6.76,5.82,3.46,3.46,3.46,3.46
N_15_96,N_15_94,3.463102138095676,3.53,3.53,3.53,3.53,3.53,3.53,5.4,5.4,6.23,6.23,4.16,4.16,4.16,4.16,4.16,4.16,5.82,6.65,6.65,5.82,3.74,3.74,3.74,3.74
N_15_96,N_17_96,8.865600300547841,4.92,4.92,4.92,4.92,4.92,4.92,6.12,6.12,6.65,6.65,5.32,5.32,5.32,5.32,5.32,5.32,6.38,6.92,6.92,6.38,5.05,5.05,5.05,5.05
N_15_96,N_14_96,1.3655021821282536,2.24,2.24,2.24,2.24,2.24,2.24,3.71,3.71,4.37,4.37,2.73,2.73,2.73,2.73,2.73,2.73,4.04,4.7,4.7,4.04,2.4,2.4,2.4,2.4
N_15_97,N_14_97,5.177117129457006,5.28,5.28,5.28,5.28,5.28,5.28,8.08,8.08,9.32,9.32,6.21,6.21,6.21,6.21,6.21,6.21,8.7,9.94,9.94,8.7,5.59,5.59,5.59,5.59
N_15_97,N_16_96,1.08571781420569,1.78,1.78,1.78,1.78,1.78,1.78,2.95,2.95,3.47,3.47,2.17,2.17,2.17,2.17,2.17,2.17,3.21,3.73,3.73,3.21,1.91,1.91,1.91,1.91
N_15_97,N_14_96,5.20797754818941,5.31,5.31,5.31,5.31,5.31,5.31,8.12,8.12,9.37,9.37,6.25,6.25,6.25,6.25,6.25,6.25,8.75,10.0,10.0,8.75,5.62,5.62,5.62,5.62
N_15_97,N_13_97,3.3811520463938973,3.45,3.45,3.45,3.45,3.45,3.45,5.27,5.27,6.09,6.09,4.06,4.06,4.06,4.06,4.06,4.06,5.68,6.49,6.49,5.68,3.65,3.65,3.65,3.65
N_15_98,N_13_99,12.504862652279325,6.94,6.94,6.94,6.94,6.94,6.94,8.63,8.63,9.38,9.38,7.5,7.5,7.5,7.5,7.5,7.5,9.0,9.75,9.75,9.0,7.13,7.13,7.13,7.13
N_15_98,N_14_96,6.520099034628826,6.65,6.65,6.65,6.65,6.65,6.65,10.17,10.17,11.74,11.74,7.82,7.82,7.82,7.82,7.82,7.82,10.95,12.52,12.52,10.95,7.04,7.04,7.04,7.04
N_15_98,N_14_98,6.859416052136044,7.0,7.0,7.0,7.0,7.0,7.0,10.7,10.7,12.35,12.35,8.23,8.23,8.23,8.23,8.23,8.23,11.52,13.17,13.17,11.52,7.41,7.41,7.41,7.41
N_15_99,N_14_97,14.754551613318725,8.19,8.19,8.19,8.19,8.19,8.19,10.18,10.18,11.07,11.07,8.85,8.85,8.85,8.85,8.85,8.85,10.62,11.51,11.51,10.62,8.41,8.41,8.41,8.41
N_15_99,N_13_99,5.872719228679987,5.99,5.99,5.99,5.99,5.99,5.99,9.16,9.16,10.57,10.57,7.05,7.05,7.05,7.05,7.05,7.05,9.87,11.28,11.28,9.87,6.34,6.34,6.34,6.34
N_15_99,N_13_98,3.9690169849122583,4.05,4.05,4.05,4.05,4.05,4.05,6.19,6.19,7.14,7.14,4.76,4.76,4.76,4.76,4.76,4.76,6.67,7.62,7.62,6.67,4.29,4.29,4.29,4.29
N_15_99,N_14_99,11.757552926682983,6.53,6.53,6.53,6.53,6.53,6.53,8.11,8.11,8.82,8.82,7.05,7.05,7.05,7.05,7.05,7.05,8.47,9.17,9.17,8.47,6.7,6.7,6.7,6.7
N_16_0,N_15_1,13.597981388406836,7.55,7.55,7.55,7.55,7.55,7.55,9.38,9.38,10.2,10.2,8.16,8.16,8.16,8.16,8.16,8.16,9.79,10.61,10.61,9.79,7.75,7.75,7.75,7.75
N_16_0,N_17_1,2.486115778968175,4.08,4.08,4.08,4.08,4.08,4.08,6.76,6.76,7.96,7.96,4.97,4.97,4.97,4.97,4.97,4.97,7.36,8.55,8.55,7.36,4.38,4.38,4.38,4.38
N_16_0,N_15_2,5.528802947513549,5.64,5.64,5.64,5.64,5.64,5.64,8.62,8.62,9.95,9.95,6.63,6.63,6.63,6.63,6.63,6.63,9.29,10.62,10.62,9.29,5.97,5.97,5.97,5.97
N_16_0,N_14_0,3.3190061190220894,3.39,3.39,3.39,3.39,3.39,3.39,5.18,5.18,5.97,5.97,3.98,3.98,3.98,3.98,3.98,3.98,5.58,6.37,6.37,5.58,3.58,3.58,3.58,3.58
N_16_1,N_14_0,13.003244490125912,7.22,7.22,7.22,7.22,7.22,7.22,8.97,8.97,9.75,9.75,7.8,7.8,7.8,7.8,7.8,7.8,9.36,10.14,10.14,9.36,7.41,7.41,7.41,7.41
N_16_1,N_15_0,2.1099285168762885,3.46,3.46,3.46,3.46,3.46,3.46,5.74,5.74,6.75,6.75,4.22,4.22,4.22,4.22,4.22,4.22,6.25,7.26,7.26,6.25,3.71,3.71,3.71,3.71
N_16_10,N_17_12,6.0881423349367605,6.21,6.21,6.21,6.21,6.21,6.21,9.5,9.5,10.96,10.96,7.31,7.31,7.31,7.31,7.31,7.31,10.23,11.69,11.69,10.23,6.58,6.58,6.58,6.58
N_16_10,N_18_11,5.440972378025962,5.55,5.55,5.55,5.55,5.55,5.55,8.49,8.49,9.79,9.79,6.53,6.53,6.53,6.53,6.53,6.53,9.14,10.45,10.45,9.14,5.88,5.88,5.88,5.88
N_16_10,N_16_12,3.3871814685327144,3.45,3.45,3.45,3.45,3.45,3.45,5.28,5.28,6.1,6.1,4.06,4.06,4.06,4.06,4.06,4.06,5.69,6.5,6.5,5.69,3.66,3.66,3.66,3.66
N_16_11,N_14_11,14.837103597171915,8.23,8.23,8.23,8.23,8.23,8.23,10.24,10.24,11.13,11.13,8.9,8.9,8.9,8.9,8.9,8.9,10.68,11.57,11.57,10.68,8.46,8.46,8.46,8.46
N_16_11,N_15_10,8.563158281352642,4.75,4.75,4.75,4.75,4.75,4.75,5.91,5.91,6.42,6.42,5.14,5.14,5.14,5.14,5.14,5.14,6.17,6.68,6.68,6.17,4.88,4.88,4.88,4.88
N_16_11,N_16_13,1.0582554788848055,1.74,1.74,1.74,1.74,1.74,1.74,2.88,2.88,3.39,3.39,2.12,2.12,2.12,2.12,2.12,2.12,3.13,3.64,3.64,3.13,1.86,1.86,1.86,1.86
N_16_11,N_16_9,13.592895382829134,7.54,7.54,7.54,7.54,7.54,7.54,9.38,9.38,10.19,10.19,8.16,8.16,8.16,8.16,8.16,8.16,9.79,10.6,10.6,9.79,7.75,7.75,7.75,7.75
N_16_11,N_14_12,13.542749169119501,7.52,7.52,7.52,7.52,7.52,7.52,9.34,9.34,10.16,10.16,8.13,8.13,8.13,8.13,8.13,8.13,9.75,10.56,10.56,9.75,7.72,7.72,7.72,7.72
N_16_11,N_15_12,6.430424089267587,6.56,6.56,6.56,6.56,6.56,6.56,10.03,10.03,11.57,11.57,7.72,7.72,7.72,7.72,7.72,7.72,10.8,12.35,12.35,10.8,6.94,6.94,6.94,6.94
N_16_12,N_14_11,13.93677006033489,7.73,7.73,7.73,7.73,7.73,7.73,9.62,9.62,10.45,10.45,8.36,8.36,8.36,8.36,8.36,8.36,10.03,10.87,10.87,10.03,7.94,7.94,7.94,7.94
N_16_12,N_17_12,5.419108875128105,5.53,5.53,5.53,5.53,5.53,5.53,8.45,8.45,9.75,9.75,6.5,6.5,6.5,6.5,6.5,6.5,9.1,10.4,10.4,9.1,5.85,5.85,5.85,5.85
N_16_12,N_15_14,6.36836262531626,6.5,6.5,6.5,6.5,6.5,6.5,9.93,9.93,11.46,11.46,7.64,7.64,7.64,7.64,7.64,7.64,10.7,12.23,12.23,10.7,6.88,6.88,6.88,6.88
N_16_12,N_14_12,5.748814788809063,5.86,5.86,5.86,5.86,5.86,5.86,8.97,8.97,10.35,10.35,6.9,6.9,6.9,6.9,6.9,6.9,9.66,11.04,11.04,9.66,6.21,6.21,6.21,6.21
N_16_12,N_17_11,3.879139333302498,3.96,3.96,3.96,3.96,3.96,3.96,6.05,6.05,6.98,6.98,4.65,4.65,4.65,4.65,4.65,4.65,6.52,7.45,7.45,6.52,4.19,4.19,4.19,4.19
N_16_12,N_17_14,6.951419361187874,7.09,7.09,7.09,7.09,7.09,7.09,10.84,10.84,12.51,12.51,8.34,8.34,8.34,8.34,8.34,8.34,11.68,13.35,13.35,11.68,7.51,7.51,7.51,7.51
N_16_12,N_15_10,8.559374863392996,4.75,4.75,4.75,4.75,4.75,4.75,5.91,5.91,6.42,6.42,5.14,5.14,5.14,5.14,5.14,5.14,6.16,6.68,6.68,6.16,4.88,4.88,4.88,4.88
N_16_13,N_14_14,13.22489360966254,7.34,7.34,7.34,7.34,7.34,7.34,9.13,9.13,9.92,9.92,7.93,7.93,7.93,7.93,7.93,7.93,9.52,10.32,10.32,9.52,7.54,7.54,7.54,7.54
N_16_13,N_16_11,1.0582554788848055,1.74,1.74,1.74,1.74,1.74,1.74,2.88,2.88,3.39,3.39,2.12,2.12,2.12,2.12,2.12,2.12,3.13,3.64,3.64,3.13,1.86,1.86,1.86,1.86
N_16_13,N_17_12,6.153392371651343,6.28,6.28,6.28,6.28,6.28,6.28,9.6,9.6,11.08,11.08,7.38,7.38,7.38,7.38,7.38,7.38,10.34,11.81,11.81,10.34,6.65,6.65,6.65,6.65
N_16_13,N_14_12,4.765649705181598,4.86,4.86,4.86,4.86,4.86,4.86,7.43,7.43,8.58,8.58,5.72,5.72,5.72,5.72,5.72,5.72,8.01,9.15,9.15,8.01,5.15,5.15,5.15,5.15
N_16_14,N_14_15,11.260841802243416,6.25,6.25,6.25,6.25,6.25,6.25,7.77,7.77,8.45,8.45,6.76,6.76,6.76,6.76,6.76,6.76,8.11,8.78,8.78,8.11,6.42,6.42,6.42,6.42
N_16_14,N_16_15,8.632147590953078,4.79,4.79,4.79,4.79,4.79,4.79,5.96,5.96,6.47,6.47,5.18,5.18,5.18,5.18,5.18,5.18,6.22,6.73,6.73,6.22,4.92,4.92,4.92,4.92
N_16_15,N_14_14,3.839360021882038,3.92,3.92,3.92,3.92,3.92,3.92,5.99,5.99,6.91,6.91,4.61,4.61,4.61,4.61,4.61,4.61,6.45,7.37,7.37,6.45,4.15,4.15,4.15,4.15
N_16_15,N_16_14,8.632147590953078,4.79,4.79,4.79,4.79,4.79,4.79,5.96,5.96,6.47,6.47,5.18,5.18,5.18,5.18,5.18,5.18,6.22,6.73,6.73,6.22,4.92,4.92,4.92,4.92
N_16_16,N_14_16,6.847356391213635,6.98,6.98,6.98,6.98,6.98,6.98,10.68,10.68,12.33,12.33,8.22,8.22,8.22,8.22,8.22,8.22,11.5,13.15,13.15,11.5,7.4,7.4,7.4,7.4
N_16_16,N_15_18,4.909832156459224,5.01,5.01,5.01,5.01,5.01,5.01,7.66,7.66,8.84,8.84,5.89,5.89,5.89,5.89,5.89,5.89,8.25,9.43,9.43,8.25,5.3,5.3,5.3,5.3
N_16_17,N_14_18,6.768143007658433,6.9,6.9,6.9,6.9,6.9,6.9,10.56,10.56,12.18,12.18,8.12,8.12,8.12,8.12,8.12,8.12,11.37,12.99,12.99,11.37,7.31,7.31,7.31,7.31
N_16_17,N_18_18,13.404249196489157,7.44,7.44,7.44,7.44,7.44,7.44,9.25,9.25,10.05,10.05,8.04,8.04,8.04,8.04,8.04,8.04,9.65,10.46,10.46,9.65,7.64,7.64,7.64,7.64
N_16_17,N_14_16,1.2911358759667302,2.12,2.12,2.12,2.12,2.12,2.12,3.51,3.51,4.13,4.13,2.58,2.58,2.58,2.58,2.58,2.58,3.82,4.44,4.44,3.82,2.27,2.27,2.27,2.27
N_16_18,N_14_19,1.8751983216951194,3.08,3.08,3.08,3.08,3.08,3.08,5.1,5.1,6.0,6.0,3.75,3.75,3.75,3.75,3.75,3.75,5.55,6.45,6.45,5.55,3.3,3.3,3.3,3.3
N_16_18,N_15_17,9.039961983969281,5.02,5.02,5.02,5.02,5.02,5.02,6.24,6.24,6.78,6.78,5.42,5.42,5.42,5.42,5.42,5.42,6.51,7.05,7.05,6.51,5.15,5.15,5.15,5.15
N_16_18,N_17_19,4.474552160490476,4.56,4.56,4.56,4.56,4.56,4.56,6.98,6.98,8.05,8.05,5.37,5.37,5.37,5.37,5.37,5.37,7.52,8.59,8.59,7.52,4.83,4.83,4.83,4.83
N_16_18,N_15_19,12.212224301668927,6.78,6.78,6.78,6.78,6.78,6.78,8.43,8.43,9.16,9.16,7.33,7.33,7.33,7.33,7.33,7.33,8.79,9.53,9.53,8.79,6.96,6.96,6.96,6.96
N_16_19,N_15_19,9.588518825480415,5.32,5.32,5.32,5.32,5.32,5.32,6.62,6.62,7.19,7.19,5.75,5.75,5.75,5.75,5.75,5.75,6.9,7.48,7.48,6.9,5.47,5.47,5.47,5.47
N_16_19,N_18_20,2.4780044443801237,4.06,4.06,4.06,4.06,4.06,4.06,6.74,6.74,7.93,7.93,4.96,4.96,4.96,4.96,4.96,4.96,7.33,8.52,8.52,7.33,4.36,4.36,4.36,4.36
N_16_19,N_15_18,5.527225953024412,5.64,5.64,5.64,5.64,5.64,5.64,8.62,8.62,9.95,9.95,6.63,6.63,6.63,6.63,6.63,6.63,9.29,10.61,10.61,9.29,5.97,5.97,5.97,5.97
N_16_19,N_17_21,5.9627691016041595,6.08,6.08,6.08,6.08,6.08,6.08,9.3,9.3,10.73,10.73,7.16,7.16,7.16,7.16,7.16,7.16,10.02,11.45,11.45,10.02,6.44,6.44,6.44,6.44
N_16_2,N_15_0,5.144997924786637,5.25,5.25,5.25,5.25,5.25,5.25,8.03,8.03,9.26,9.26,6.17,6.17,6.17,6.17,6.17,6.17,8.64,9.88,9.88,8.64,5.56,5.56,5.56,5.56
N_16_2,N_17_4,14.81577616483313,8.22,8.22,8.22,8.22,8.22,8.22,10.22,10.22,11.11,11.11,8.89,8.89,8.89,8.89,8.89,8.89,10.67,11.56,11.56,10.67,8.44,8.44,8.44,8.44
N_16_2,N_15_3,1.2113968120787362,1.99,1.99,1.99,1.99,1.99,1.99,3.29,3.29,3.88,3.88,2.42,2.42,2.42,2.42,2.42,2.42,3.59,4.17,4.17,3.59,2.13,2.13,2.13,2.13
N_16_2,N_17_2,4.693655556454413,4.79,4.79,4.79,4.79,4.79,4.79,7.32,7.32,8.45,8.45,5.63,5.63,5.63,5.63,5.63,5.63,7.89,9.01,9.01,7.89,5.07,5.07,5.07,5.07
N_16_20,N_14_19,5.197169259344499,5.3,5.3,5.3,5.3,5.3,5.3,8.11,8.11,9.35,9.35,6.24,6.24,6.24,6.24,6.24,6.24,8.73,9.98,9.98,8.73,5.61,5.61,5.61,5.61
N_16_20,N_16_18,3.848103403307903,3.93,3.93,3.93,3.93,3.93,3.93,6.0,6.0,6.93,6.93,4.62,4.62,4.62,4.62,4.62,4.62,6.46,7.39,7.39,6.46,4.16,4.16,4.16,4.16
N_16_20,N_15_20,8.16944484177423,4.53,4.53,4.53,4.53,4.53,4.53,5.64,5.64,6.13,6.13,4.9,4.9,4.9,4.9,4.9,4.9,5.88,6.37,6.37,5.88,4.66,4.66,4.66,4.66
N_16_21,N_14_22,4.013255885906644,4.09,4.09,4.09,4.09,4.09,4.09,6.26,6.26,7.22,7.22,4.82,4.82,4.82,4.82,4.82,4.82,6.74,7.71,7.71,6.74,4.33,4.33,4.33,4.33
N_16_21,N_18_21,5.167764765262415,5.27,5.27,5.27,5.27,5.27,5.27,8.06,8.06,9.3,9.3,6.2,6.2,6.2,6.2,6.2,6.2,8.68,9.92,9.92,8.68,5.58,5.58,5.58,5.58
N_16_21,N_18_22,8.700501984817272,4.83,4.83,4.83,4.83,4.83,4.83,6.0,6.0,6.53,6.53,5.22,5.22,5.22,5.22,5.22,5.22,6.26,6.79,6.79,6.26,4.96,4.96,4.96,4.96
N_16_22,N_14_21,12.280569876115885,6.82,6.82,6.82,6.82,6.82,6.82,8.47,8.47,9.21,9.21,7.37,7.37,7.37,7.37,7.37,7.37,8.84,9.58,9.58,8.84,7.0,7.0,7.0,7.0
N_16_22,N_15_20,13.562909667604515,7.53,7.53,7.53,7.53,7.53,7.53,9.36,9.36,10.17,10.17,8.14,8.14,8.14,8.14,8.14,8.14,9.77,10.58,10.58,9.77,7.73,7.73,7.73,7.73
N_16_22,N_14_22,1.9130557080342177,3.14,3.14,3.14,3.14,3.14,3.14,5.2,5.2,6.12,6.12,3.83,3.83,3.83,3.83,3.83,3.83,5.66,6.58,6.58,5.66,3.37,3.37,3.37,3.37
N_16_22,N_15_23,6.454738232307448,6.58,6.58,6.58,6.58,6.58,6.58,10.07,10.07,11.62,11.62,7.75,7.75,7.75,7.75,7.75,7.75,10.84,12.39,12.39,10.84,6.97,6.97,6.97,6.97
N_16_22,N_17_20,1.1864099717872083,1.95,1.95,1.95,1.95,1.95,1.95,3.23,3.23,3.8,3.8,2.37,2.37,2.37,2.37,2.37,2.37,3.51,4.08,4.08,3.51,2.09,2.09,2.09,2.09
N_16_22,N_16_23,14.397810674794222,7.99,7.99,7.99,7.99,7.99,7.99,9.93,9.93,10.8,10.8,8.64,8.64,8.64,8.64,8.64,8.64,10.37,11.23,11.23,10.37,8.21,8.21,8.21,8.21
N_16_22,N_17_23,11.353807793955877,6.3,6.3,6.3,6.3,6.3,6.3,7.83,7.83,8.52,8.52,6.81,6.81,6.81,6.81,6.81,6.81,8.17,8.86,8.86,8.17,6.47,6.47,6.47,6.47
N_16_23,N_15_25,3.9979272346468084,4.08,4.08,4.08,4.08,4.08,4.08,6.24,6.24,7.2,7.2,4.8,4.8,4.8,4.8,4.8,4.8,6.72,7.68,7.68,6.72,4.32,4.32,4.32,4.32
N_16_23,N_16_22,14.397810674794222,7.99,7.99,7.99,7.99,7.99,7.99,9.93,9.93,10.8,10.8,8.64,8.64,8.64,8.64,8.64,8.64,10.37,11.23,11.23,10.37,8.21,8.21,8.21,8.21
N_16_23,N_17_22,6.461239839397738,6.59,6.59,6.59,6.59,6.59,6.59,10.08,10.08,11.63,11.63,7.75,7.75,7.75,7.75,7.75,7.75,10.85,12.41,12.41,10.85,6.98,6.98,6.98,6.98
N_16_23,N_14_24,3.663850206415915,3.74,3.74,3.74,3.74,3.74,3.74,5.72,5.72,6.59,6.59,4.4,4.4,4.4,4.4,4.4,4.4,6.16,7.03,7.03,6.16,3.96,3.96,3.96,3.96
N_16_24,N_15_26,3.1917260983356783,3.26,3.26,3.26,3.26,3.26,3.26,4.98,4.98,5.75,5.75,3.83,3.83,3.83,3.83,3.83,3.83,5.36,6.13,6.13,5.36,3.45,3.45,3.45,3.45
N_16_24,N_16_26,1.9731520861324388,3.24,3.24,3.24,3.24,3.24,3.24,5.37,5.37,6.31,6.31,3.95,3.95,3.95,3.95,3.95,3.95,5.84,6.79,6.79,5.84,3.47,3.47,3.47,3.47
N_16_25,N_16_27,3.7177763374402972,3.79,3.79,3.79,3.79,3.79,3.79,5.8,5.8,6.69,6.69,4.46,4.46,4.46,4.46,4.46,4.46,6.25,7.14,7.14,6.25,4.02,4.02,4.02,4.02
N_16_25,N_15_24,12.740776919695119,7.07,7.07,7.07,7.07,7.07,7.07,8.79,8.79,9.56,9.56,7.64,7.64,7.64,7.64,7.64,7.64,9.17,9.94,9.94,9.17,7.26,7.26,7.26,7.26
N_16_25,N_17_25,3.320581033446882,3.39,3.39,3.39,3.39,3.39,3.39,5.18,5.18,5.98,5.98,3.98,3.98,3.98,3.98,3.98,3.98,5.58,6.38,6.38,5.58,3.59,3.59,3.59,3.59
N_16_26,N_15_24,0.7299473045070468,1.2,1.2,1.2,1.2,1.2,1.2,1.99,1.99,2.34,2.34,1.46,1.46,1.46,1.46,1.46,1.46,2.16,2.51,2.51,2.16,1.28,1.28,1.28,1.28
N_16_26,N_15_28,1.3672596649795286,2.24,2.24,2.24,2.24,2.24,2.24,3.72,3.72,4.38,4.38,2.73,2.73,2.73,2.73,2.73,2.73,4.05,4.7,4.7,4.05,2.41,2.41,2.41,2.41
N_16_27,N_15_28,5.90816023128184,6.03,6.03,6.03,6.03,6.03,6.03,9.22,9.22,10.63,10.63,7.09,7.09,7.09,7.09,7.09,7.09,9.93,11.34,11.34,9.93,6.38,6.38,6.38,6.38
N_16_27,N_17_26,13.415600967448468,7.45,7.45,7.45,7.45,7.45,7.45,9.26,9.26,10.06,10.06,8.05,8.05,8.05,8.05,8.05,8.05,9.66,10.46,10.46,9.66,7.65,7.65,7.65,7.65
N_16_27,N_14_28,11.722878153160242,6.51,6.51,6.51,6.51,6.51,6.51,8.09,8.09,8.79,8.79,7.03,7.03,7.03,7.03,7.03,7.03,8.44,9.14,9.14,8.44,6.68,6.68,6.68,6.68
N_16_28,N_15_28,13.527600379219944,7.51,7.51,7.51,7.51,7.51,7.51,9.33,9.33,10.15,10.15,8.12,8.12,8.12,8.12,8.12,8.12,9.74,10.55,10.55,9.74,7.71,7.71,7.71,7.71
N_16_28,N_17_28,6.340606290431401,6.47,6.47,6.47,6.47,6.47,6.47,9.89,9.89,11.41,11.41,7.61,7.61,7.61,7.61,7.61,7.61,10.65,12.17,12.17,10.65,6.85,6.85,6.85,6.85
N_16_29,N_14_30,14.256008247175783,7.91,7.91,7.91,7.91,7.91,7.91,9.84,9.84,10.69,10.69,8.55,8.55,8.55,8.55,8.55,8.55,10.26,11.12,11.12,10.26,8.13,8.13,8.13,8.13
N_16_29,N_15_28,3.3652261720161407,3.43,3.43,3.43,3.43,3.43,3.43,5.25,5.25,6.06,6.06,4.04,4.04,4.04,4.04,4.04,4.04,5.65,6.46,6.46,5.65,3.63,3.63,3.63,3.63
N_16_29,N_16_28,0.9822615319192305,1.61,1.61,1.61,1.61,1.61,1.61,2.67,2.67,3.14,3.14,1.96,1.96,1.96,1.96,1.96,1.96,2.91,3.38,3.38,2.91,1.73,1.73,1.73,1.73
N_16_3,N_14_4,3.153825880145609,3.22,3.22,3.22,3.22,3.22,3.22,4.92,4.92,5.68,5.68,3.78,3.78,3.78,3.78,3.78,3.78,5.3,6.06,6.06,5.3,3.41,3.41,3.41,3.41
N_16_3,N_15_3,1.0099826629959934,1.66,1.66,1.66,1.66,1.66,1.66,2.75,2.75,3.23,3.23,2.02,2.02,2.02,2.02,2.02,2.02,2.99,3.47,3.47,2.99,1.78,1.78,1.78,1.78
N_16_3,N_15_4,10.433846997209908,5.79,5.79,5.79,5.79,5.79,5.79,7.2,7.2,7.83,7.83,6.26,6.26,6.26,6.26,6.26,6.26,7.51,8.14,8.14,7.51,5.95,5.95,5.95,5.95
N_16_30,N_15_28,1.252303098106286,2.05,2.05,2.05,2.05,2.05,2.05,3.41,3.41,4.01,4.01,2.5,2.5,2.5,2.5,2.5,2.5,3.71,4.31,4.31,3.71,2.2,2.2,2.2,2.2
N_16_30,N_15_31,1.0972947911222564,1.8,1.8,1.8,1.8,1.8,1.8,2.98,2.98,3.51,3.51,2.19,2.19,2.19,2.19,2.19,2.19,3.25,3.77,3.77,3.25,1.93,1.93,1.93,1.93
N_16_31,N_15_29,6.43020292053691,6.56,6.56,6.56,6.56,6.56,6.56,10.03,10.03,11.57,11.57,7.72,7.72,7.72,7.72,7.72,7.72,10.8,12.35,12.35,10.8,6.94,6.94,6.94,6.94
N_16_31,N_18_31,1.1286719969050842,1.85,1.85,1.85,1.85,1.85,1.85,3.07,3.07,3.61,3.61,2.26,2.26,2.26,2.26,2.26,2.26,3.34,3.88,3.88,3.34,1.99,1.99,1.99,1.99
N_16_31,N_15_33,12.808723834176345,7.11,7.11,7.11,7.11,7.11,7.11,8.84,8.84,9.61,9.61,7.69,7.69,7.69,7.69,7.69,7.69,9.22,9.99,9.99,9.22,7.3,7.3,7.3,7.3
N_16_32,N_15_30,5.952372624598814,6.07,6.07,6.07,6.07,6.07,6.07,9.29,9.29,10.71,10.71,7.14,7.14,7.14,7.14,7.14,7.14,10.0,11.43,11.43,10.0,6.43,6.43,6.43,6.43
